arm,true_template,decision_id,frame_start,frame_end,selection_subset,scoring_subset,winner,bootstrap_wins,distinctive_groups,fit_group_wins,selection_cost_nba,selection_cost_wnba,selection_cost_fiba,selection_cost_ncaa,fit_cost_nba,fit_cost_wnba,fit_cost_fiba,fit_cost_ncaa,validation_cost_nba,validation_cost_wnba,validation_cost_fiba,validation_cost_ncaa
b,FIBA,000039,000195,000199,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=5,corner_straight=5,court_length=2,lane_width=4;ncaa:arc_radius=0,corner_straight=0,court_length=1,lane_width=0",1.116324,1.155331,1.033570,1.173587,1.116324,1.155331,1.033570,1.173587,1.116324,1.155331,1.033570,1.173587
a,NCAA,000000,000000,000004,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;ncaa:arc_radius=5,corner_straight=4,court_length=3,lane_width=4",1.143495,1.104369,1.143092,1.029795,1.143495,1.104369,1.143092,1.029795,1.143495,1.104369,1.143092,1.029795
a,NCAA,000001,000005,000009,validation,validation,UNKNOWN,000091,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.154749,1.167663,1.149429,1.033811,1.154749,1.167663,1.149429,1.033811,1.154749,1.167663,1.149429,1.033811
a,NCAA,000002,000010,000014,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=3",1.133773,1.115635,1.160020,1.033562,1.133773,1.115635,1.160020,1.033562,1.133773,1.115635,1.160020,1.033562
a,NCAA,000003,000015,000019,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=4",1.169379,1.135055,1.141905,1.032655,1.169379,1.135055,1.141905,1.032655,1.169379,1.135055,1.141905,1.032655
a,NCAA,000004,000020,000024,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=3,lane_width=4",1.169134,1.119035,1.188701,1.033548,1.169134,1.119035,1.188701,1.033548,1.169134,1.119035,1.188701,1.033548
a,NCAA,000005,000025,000029,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.140307,1.144922,1.129286,1.032668,1.140307,1.144922,1.129286,1.032668,1.140307,1.144922,1.129286,1.032668
a,NCAA,000006,000030,000034,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=3,lane_width=4",1.173085,1.147592,1.162512,1.034668,1.173085,1.147592,1.162512,1.034668,1.173085,1.147592,1.162512,1.034668
a,NCAA,000007,000035,000039,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=2,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=4",1.199821,1.184217,1.142853,1.032924,1.199821,1.184217,1.142853,1.032924,1.199821,1.184217,1.142853,1.032924
a,NCAA,000008,000040,000044,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=3,court_length=3,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=2,court_length=2,lane_width=5",1.165894,1.132471,1.142800,1.033944,1.165894,1.132471,1.142800,1.033944,1.165894,1.132471,1.142800,1.033944
a,NCAA,000009,000045,000049,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=1,lane_width=5",1.185770,1.125858,1.191989,1.032897,1.185770,1.125858,1.191989,1.032897,1.185770,1.125858,1.191989,1.032897
a,NCAA,000010,000050,000054,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=1,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=1,lane_width=5",1.149141,1.159594,1.151172,1.031157,1.149141,1.159594,1.151172,1.031157,1.149141,1.159594,1.151172,1.031157
a,NCAA,000011,000055,000059,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=2,lane_width=4",1.154127,1.145000,1.121323,1.032249,1.154127,1.145000,1.121323,1.032249,1.154127,1.145000,1.121323,1.032249
a,NCAA,000012,000060,000064,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=5,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=5",1.128433,1.179405,1.165225,1.031262,1.128433,1.179405,1.165225,1.031262,1.128433,1.179405,1.165225,1.031262
a,NCAA,000013,000065,000069,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=5",1.157238,1.156042,1.137167,1.031549,1.157238,1.156042,1.137167,1.031549,1.157238,1.156042,1.137167,1.031549
a,NCAA,000014,000070,000074,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=5",1.131146,1.118606,1.140371,1.031362,1.131146,1.118606,1.140371,1.031362,1.131146,1.118606,1.140371,1.031362
a,NCAA,000015,000075,000079,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.162817,1.148171,1.140205,1.032132,1.162817,1.148171,1.140205,1.032132,1.162817,1.148171,1.140205,1.032132
a,NCAA,000016,000080,000084,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=2,court_length=0,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=3",1.150565,1.169528,1.132626,1.031354,1.150565,1.169528,1.132626,1.031354,1.150565,1.169528,1.132626,1.031354
a,NCAA,000017,000085,000089,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=4",1.160895,1.189888,1.103570,1.033498,1.160895,1.189888,1.103570,1.033498,1.160895,1.189888,1.103570,1.033498
a,NCAA,000018,000090,000094,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=3,lane_width=5",1.117097,1.131903,1.142682,1.031815,1.117097,1.131903,1.142682,1.031815,1.117097,1.131903,1.142682,1.031815
a,NCAA,000019,000095,000099,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=5",1.172350,1.132881,1.139938,1.032265,1.172350,1.132881,1.139938,1.032265,1.172350,1.132881,1.139938,1.032265
a,NCAA,000020,000100,000104,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=4",1.192003,1.135841,1.136040,1.033143,1.192003,1.135841,1.136040,1.033143,1.192003,1.135841,1.136040,1.033143
a,NCAA,000021,000105,000109,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=4,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=4",1.159683,1.124875,1.173940,1.032246,1.159683,1.124875,1.173940,1.032246,1.159683,1.124875,1.173940,1.032246
a,NCAA,000022,000110,000114,validation,validation,UNKNOWN,000091,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=2;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=3",1.163488,1.175051,1.169714,1.035185,1.163488,1.175051,1.169714,1.035185,1.163488,1.175051,1.169714,1.035185
a,NCAA,000023,000115,000119,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=4,lane_width=5",1.190607,1.195100,1.161538,1.033178,1.190607,1.195100,1.161538,1.033178,1.190607,1.195100,1.161538,1.033178
a,NCAA,000024,000120,000124,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;ncaa:arc_radius=5,corner_straight=4,court_length=0,lane_width=4",1.132506,1.127034,1.159878,1.034751,1.132506,1.127034,1.159878,1.034751,1.132506,1.127034,1.159878,1.034751
a,NCAA,000025,000125,000129,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=3",1.133786,1.112966,1.142849,1.033857,1.133786,1.112966,1.142849,1.033857,1.133786,1.112966,1.142849,1.033857
a,NCAA,000026,000130,000134,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=3,lane_width=4",1.232039,1.123050,1.162311,1.033475,1.232039,1.123050,1.162311,1.033475,1.232039,1.123050,1.162311,1.033475
a,NCAA,000027,000135,000139,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=1,lane_width=4",1.176077,1.122111,1.161387,1.033441,1.176077,1.122111,1.161387,1.033441,1.176077,1.122111,1.161387,1.033441
a,NCAA,000028,000140,000144,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=4",1.166841,1.128358,1.141384,1.033701,1.166841,1.128358,1.141384,1.033701,1.166841,1.128358,1.141384,1.033701
a,NCAA,000029,000145,000149,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;ncaa:arc_radius=5,corner_straight=4,court_length=3,lane_width=3",1.124012,1.154726,1.117884,1.031102,1.124012,1.154726,1.117884,1.031102,1.124012,1.154726,1.117884,1.031102
a,NCAA,000030,000150,000154,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=2",1.202595,1.149688,1.148227,1.032647,1.202595,1.149688,1.148227,1.032647,1.202595,1.149688,1.148227,1.032647
a,NCAA,000031,000155,000159,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=5",1.130322,1.144812,1.135459,1.034324,1.130322,1.144812,1.135459,1.034324,1.130322,1.144812,1.135459,1.034324
a,NCAA,000032,000160,000164,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=5",1.192912,1.125307,1.138291,1.032559,1.192912,1.125307,1.138291,1.032559,1.192912,1.125307,1.138291,1.032559
a,NCAA,000033,000165,000169,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=0,lane_width=5",1.113630,1.129604,1.164636,1.030923,1.113630,1.129604,1.164636,1.030923,1.113630,1.129604,1.164636,1.030923
a,NCAA,000034,000170,000174,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=1,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=4,corner_straight=5,court_length=1,lane_width=5",1.159852,1.122399,1.142233,1.033012,1.159852,1.122399,1.142233,1.033012,1.159852,1.122399,1.142233,1.033012
a,NCAA,000035,000175,000179,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=4",1.200359,1.179191,1.160569,1.031803,1.200359,1.179191,1.160569,1.031803,1.200359,1.179191,1.160569,1.031803
a,NCAA,000036,000180,000184,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=2",1.108253,1.162144,1.155380,1.033576,1.108253,1.162144,1.155380,1.033576,1.108253,1.162144,1.155380,1.033576
a,NCAA,000037,000185,000189,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.149968,1.175038,1.145375,1.033996,1.149968,1.175038,1.145375,1.033996,1.149968,1.175038,1.145375,1.033996
a,NCAA,000038,000190,000194,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=4",1.120547,1.140173,1.140103,1.030052,1.120547,1.140173,1.140103,1.030052,1.120547,1.140173,1.140103,1.030052
a,NCAA,000039,000195,000199,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=3;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=2",1.173340,1.198446,1.176578,1.033783,1.173340,1.198446,1.176578,1.033783,1.173340,1.198446,1.176578,1.033783
b,NCAA,000000,000000,000004,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;ncaa:arc_radius=5,corner_straight=4,court_length=3,lane_width=4",1.147319,1.104537,1.142840,1.031033,1.147319,1.104537,1.142840,1.031033,1.147319,1.104537,1.142840,1.031033
b,NCAA,000001,000005,000009,validation,validation,UNKNOWN,000091,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=3,lane_width=4",1.154858,1.167473,1.149660,1.034349,1.154858,1.167473,1.149660,1.034349,1.154858,1.167473,1.149660,1.034349
b,NCAA,000002,000010,000014,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=3",1.133402,1.117410,1.161151,1.033121,1.133402,1.117410,1.161151,1.033121,1.133402,1.117410,1.161151,1.033121
b,NCAA,000003,000015,000019,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=0,lane_width=4",1.170223,1.135619,1.140499,1.032712,1.170223,1.135619,1.140499,1.032712,1.170223,1.135619,1.140499,1.032712
b,NCAA,000004,000020,000024,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=3,lane_width=4",1.169061,1.120029,1.195243,1.033908,1.169061,1.120029,1.195243,1.033908,1.169061,1.120029,1.195243,1.033908
b,NCAA,000005,000025,000029,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.139641,1.147038,1.128232,1.032304,1.139641,1.147038,1.128232,1.032304,1.139641,1.147038,1.128232,1.032304
b,NCAA,000006,000030,000034,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.173068,1.148133,1.163252,1.034667,1.173068,1.148133,1.163252,1.034667,1.173068,1.148133,1.163252,1.034667
b,NCAA,000007,000035,000039,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=2,court_length=1,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=4",1.199269,1.178784,1.140827,1.034858,1.199269,1.178784,1.140827,1.034858,1.199269,1.178784,1.140827,1.034858
b,NCAA,000008,000040,000044,validation,validation,UNKNOWN,000100,000002,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=3,court_length=3,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=2,court_length=2,lane_width=5",1.164860,1.133123,1.143477,1.034847,1.164860,1.133123,1.143477,1.034847,1.164860,1.133123,1.143477,1.034847
b,NCAA,000009,000045,000049,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=5",1.187526,1.126467,1.192232,1.032369,1.187526,1.126467,1.192232,1.032369,1.187526,1.126467,1.192232,1.032369
b,NCAA,000010,000050,000054,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=1,lane_width=5",1.149366,1.158297,1.151267,1.033747,1.149366,1.158297,1.151267,1.033747,1.149366,1.158297,1.151267,1.033747
b,NCAA,000011,000055,000059,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=2,lane_width=4",1.152403,1.147170,1.122110,1.032282,1.152403,1.147170,1.122110,1.032282,1.152403,1.147170,1.122110,1.032282
b,NCAA,000012,000060,000064,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=5,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=0,lane_width=5",1.129573,1.178730,1.166043,1.031134,1.129573,1.178730,1.166043,1.031134,1.129573,1.178730,1.166043,1.031134
b,NCAA,000013,000065,000069,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=1,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=1,lane_width=5",1.157410,1.157091,1.141075,1.032281,1.157410,1.157091,1.141075,1.032281,1.157410,1.157091,1.141075,1.032281
b,NCAA,000014,000070,000074,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=3,lane_width=0;ncaa:arc_radius=5,corner_straight=4,court_length=2,lane_width=5",1.128343,1.119442,1.138918,1.033209,1.128343,1.119442,1.138918,1.033209,1.128343,1.119442,1.138918,1.033209
b,NCAA,000015,000075,000079,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=2,lane_width=1;fiba:arc_radius=0,corner_straight=0,court_length=0,lane_width=0;ncaa:arc_radius=5,corner_straight=5,court_length=2,lane_width=4",1.162496,1.154055,1.136381,1.034253,1.162496,1.154055,1.136381,1.034253,1.162496,1.154055,1.136381,1.034253
b,NCAA,000016,000080,000084,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;wnba:arc_radius=0,corner_straight=2,court_length=0,lane_width=2;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=5,corner_straight=3,court_length=1,lane_width=3",1.147703,1.170699,1.129913,1.032516,1.147703,1.170699,1.129913,1.032516,1.147703,1.170699,1.129913,1.032516
b,NCAA,000017,000085,000089,validation,validation,UNKNOWN,000100,000003,"nba:arc_radius=0,corner_straight=0,court_length=1,lane_width=0;wnba:arc_radius=0,corner_straight=0,court_length=1,lane_width=1;fiba:arc_radius=1,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=4,corner_straight=5,court_length=1,lane_width=4",1.160552,1.186832,1.102859,1.033548,1.160552,1.186832,1.102859,1.033548,1.160552,1.186832,1.102859,1.033548
b,NCAA,000018,000090,000094,validation,validation,UNKNOWN,000100,000004,"nba:arc_radius=1,corner_straight=0,court_length=0,lane_width=0;wnba:arc_radius=0,corner_straight=1,court_length=0,lane_width=0;fiba:arc_radius=0,corner_straight=0,court_length=2,lane_width=0;ncaa:arc_radius=4,corner_straight=4,court_length=3,lane_width=5",1.117702,1.127645,1.140840,1.033831,1.117702,1.127645,1.140840,1.033831,1.117702,1.127645,1.140840,1.033831
