arm,true_template,frame_id,shot_id,scored_template,h00,h01,h02,h10,h11,h12,h20,h21,h22,cost,h00_repr,h01_repr,h02_repr,h10_repr,h11_repr,h12_repr,h20_repr,h21_repr,h22_repr,cost_repr
a,NBA,000092,000018,NBA,11.459288,0.000000,253.775299,0.000000,11.446359,92.092613,-0.000111,-0.000059,1.005126,1.028781,11.459287643432617,0.0,253.77529907226562,0.0,11.446358680725098,92.09261322021484,-0.00011079815158154815,-5.943988435319625e-05,1.0051255226135254,1.0287805302942301
a,NBA,000093,000018,NBA,13.913248,0.000000,-151.211380,0.000000,13.909722,-18.280910,0.000235,-0.000125,0.990019,1.032819,13.913248062133789,0.0,-151.2113800048828,0.0,13.909722328186035,-18.28091049194336,0.00023542942653875798,-0.00012529980449471623,0.9900193214416504,1.0328192739307287
a,NBA,000094,000018,NBA,10.916023,0.000000,134.561264,0.000000,10.872486,6.930825,0.000149,0.000172,0.987526,1.035164,10.916023254394531,0.0,134.56126403808594,0.0,10.872486114501953,6.9308247566223145,0.00014885851123835891,0.0001718788844300434,0.9875259399414062,1.0351641209373899
a,NBA,000095,000019,NBA,10.898025,0.000000,188.628296,0.000000,10.420515,39.199303,0.000082,-0.000185,1.002313,1.037679,10.898024559020996,0.0,188.6282958984375,0.0,10.420515060424805,39.199302673339844,8.200216689147055e-05,-0.0001854704023571685,1.002313494682312,1.0376786089950176
a,NBA,000096,000019,NBA,9.827836,0.000000,281.907501,0.000000,9.807710,113.109711,0.000120,-0.000202,1.000727,1.070921,9.827836036682129,0.0,281.9075012207031,0.0,9.807709693908691,113.10971069335938,0.00011981574061792344,-0.00020232150563970208,1.0007274150848389,1.070921351101188
a,NBA,000097,000019,NBA,12.828002,0.000000,-134.713882,0.000000,12.223886,125.406578,0.000047,0.000083,0.995586,1.039853,12.828001976013184,0.0,-134.71388244628906,0.0,12.223885536193848,125.40657806396484,4.6614040911663324e-05,8.330629498232156e-05,0.995586097240448,1.039852693130148
a,NBA,000098,000019,NBA,16.111897,0.000000,46.803547,0.000000,15.990183,67.466637,0.000340,-0.000032,0.988066,1.032684,16.111896514892578,0.0,46.80354690551758,0.0,15.990182876586914,67.46663665771484,0.00034010334638878703,-3.2105741411214694e-05,0.9880656599998474,1.0326835283436264
a,NBA,000099,000019,NBA,14.156995,0.000000,-86.342873,0.000000,13.825257,54.144073,-0.000103,-0.000027,1.005893,1.034462,14.156994819641113,0.0,-86.3428726196289,0.0,13.825257301330566,54.144073486328125,-0.0001030588464345783,-2.7388203307054937e-05,1.0058934688568115,1.034461759595385
a,NBA,000100,000020,NBA,16.920307,0.000000,-80.650200,0.000000,16.911467,-76.776428,-0.000342,-0.000331,1.023128,1.047650,16.920307159423828,0.0,-80.65019989013672,0.0,16.911466598510742,-76.77642822265625,-0.0003424178867135197,-0.0003308130835648626,1.0231279134750366,1.0476501856589926
a,NBA,000101,000020,NBA,15.549370,0.000000,8.720490,0.000000,14.930942,74.691040,-0.000029,-0.000139,1.003834,1.031513,15.549369812011719,0.0,8.720489501953125,0.0,14.930941581726074,74.6910400390625,-2.8814354664064012e-05,-0.00013943978410679847,1.0038343667984009,1.0315128263789723
a,NBA,000102,000020,NBA,13.460640,0.000000,-109.540039,0.000000,13.095720,44.497307,-0.000212,-0.000342,1.020044,1.033961,13.460639953613281,0.0,-109.5400390625,0.0,13.095720291137695,44.49730682373047,-0.00021201673371251673,-0.00034196089836768806,1.0200444459915161,1.0339614140340478
a,NBA,000103,000020,NBA,13.334828,0.000000,-105.372536,0.000000,13.125784,24.290594,-0.000323,0.000341,1.009330,1.033821,13.33482837677002,0.0,-105.3725357055664,0.0,13.125783920288086,24.29059410095215,-0.0003228980058338493,0.0003408914490137249,1.009330153465271,1.0338214934264742
a,NBA,000104,000020,NBA,12.031671,0.000000,143.467896,0.000000,11.766779,150.889832,-0.000027,0.000122,0.998945,1.034167,12.031670570373535,0.0,143.4678955078125,0.0,11.766778945922852,150.88983154296875,-2.7130785383633338e-05,0.00012235005851835012,0.9989453554153442,1.034166743894824
a,NBA,000105,000021,NBA,11.530010,0.000000,21.635307,0.000000,11.352350,136.798187,0.000152,-0.000102,0.993846,1.034770,11.530010223388672,0.0,21.63530731201172,0.0,11.352350234985352,136.79818725585938,0.000152190841617994,-0.00010215813381364569,0.9938464164733887,1.034769630156335
a,NBA,000106,000021,NBA,16.912134,0.000000,-338.940125,0.000000,16.178616,-51.411373,-0.000303,0.000043,1.016469,1.033492,16.912134170532227,0.0,-338.94012451171875,0.0,16.17861557006836,-51.411373138427734,-0.0003033401444554329,4.2853531340369955e-05,1.0164687633514404,1.0334920318659986
a,NBA,000107,000021,NBA,13.037152,0.000000,-20.075277,0.000000,13.025241,112.174370,-0.000329,-0.000174,1.019962,1.032714,13.037152290344238,0.0,-20.07527732849121,0.0,13.025240898132324,112.17436981201172,-0.0003290136228315532,-0.00017365325766149908,1.0199620723724365,1.032714347239529
a,NBA,000108,000021,NBA,12.435760,0.000000,-57.365807,0.000000,12.409639,124.024162,0.000141,-0.000307,0.997937,1.030424,12.435760498046875,0.0,-57.365806579589844,0.0,12.409639358520508,124.02416229248047,0.00014090960030443966,-0.0003070715756621212,0.9979372620582581,1.0304242332882119
a,NBA,000109,000021,NBA,11.149323,0.000000,147.087875,0.000000,11.050900,165.784836,0.000281,0.000122,0.985418,1.035407,11.149322509765625,0.0,147.08787536621094,0.0,11.05090045928955,165.7848358154297,0.0002814954787027091,0.00012162728671682999,0.9854175448417664,1.0354072674857082
a,NBA,000110,000022,NBA,14.680914,0.000000,26.426601,0.000000,14.097027,64.487648,0.000043,0.000229,0.993389,1.034932,14.680913925170898,0.0,26.42660140991211,0.0,14.097026824951172,64.4876480102539,4.337900099926628e-05,0.0002289017429575324,0.9933885931968689,1.034931882957901
a,NBA,000111,000022,NBA,10.563043,0.000000,257.962219,0.000000,10.371511,127.526680,-0.000182,-0.000053,1.007779,1.032642,10.563042640686035,0.0,257.96221923828125,0.0,10.371511459350586,127.52667999267578,-0.00018222120706923306,-5.3015101002529263e-05,1.0077787637710571,1.0326416248822994
a,NBA,000112,000022,NBA,10.671073,0.000000,231.251740,0.000000,10.556215,175.057220,0.000063,-0.000346,1.003642,1.033694,10.671072959899902,0.0,231.25173950195312,0.0,10.556215286254883,175.05722045898438,6.331846816465259e-05,-0.0003463095927145332,1.003641963005066,1.0336937594091515
a,NBA,000113,000022,NBA,14.346319,0.000000,24.390612,0.000000,13.941295,32.728321,-0.000101,0.000286,0.997630,1.033549,14.346319198608398,0.0,24.39061164855957,0.0,13.94129467010498,32.72832107543945,-0.00010101403313456103,0.00028560508508235216,0.9976300001144409,1.0335488897484955
a,NBA,000114,000022,NBA,15.228158,0.000000,-259.003143,0.000000,14.952243,17.359159,-0.000199,0.000103,1.009382,1.033244,15.228157997131348,0.0,-259.0031433105469,0.0,14.952242851257324,17.359159469604492,-0.00019879084720741957,0.00010270858183503151,1.0093821287155151,1.033244056923092
a,NBA,000115,000023,NBA,16.032240,0.000000,61.769688,0.000000,15.327909,-122.885513,0.000116,0.000142,0.991344,1.046567,16.03223991394043,0.0,61.76968765258789,0.0,15.327909469604492,-122.88551330566406,0.00011611397349042818,0.00014184234896674752,0.99134361743927,1.0465668082464459
a,NBA,000116,000023,NBA,11.090995,0.000000,-1.771736,0.000000,11.064222,145.228455,-0.000281,-0.000102,1.018260,1.032237,11.090994834899902,0.0,-1.7717357873916626,0.0,11.06422233581543,145.22845458984375,-0.0002813968458212912,-0.0001018829716485925,1.0182604789733887,1.0322366629443556
a,NBA,000117,000023,NBA,9.787386,0.000000,54.605083,0.000000,9.368096,194.804749,-0.000344,0.000058,1.019542,1.033109,9.787385940551758,0.0,54.60508346557617,0.0,9.368096351623535,194.80474853515625,-0.0003437926061451435,5.7893750636139885e-05,1.0195417404174805,1.0331094528461369
a,NBA,000118,000023,NBA,13.013622,0.000000,-20.641256,0.000000,12.506141,-30.646875,-0.000202,-0.000152,1.015015,1.030297,13.013622283935547,0.0,-20.64125633239746,0.0,12.50614070892334,-30.646875381469727,-0.00020203694293741137,-0.00015233767044264823,1.0150150060653687,1.0302974914654215
a,NBA,000119,000023,NBA,16.447010,0.000000,-166.488235,0.000000,16.010572,54.347900,-0.000045,-0.000137,1.004808,1.034951,16.447010040283203,0.0,-166.4882354736328,0.0,16.01057243347168,54.347900390625,-4.460769923753105e-05,-0.0001372950355289504,1.0048084259033203,1.0349506324782325
a,NBA,000120,000024,NBA,14.773312,0.000000,42.633934,0.000000,14.766232,78.437927,-0.000205,-0.000160,1.011327,1.033322,14.773311614990234,0.0,42.633934020996094,0.0,14.766231536865234,78.43792724609375,-0.00020476614008657634,-0.00015980452008079737,1.0113269090652466,1.0333221025388373
a,NBA,000121,000024,NBA,11.693381,0.000000,112.640038,0.000000,11.298441,85.641510,0.000165,-0.000273,0.999180,1.033271,11.693381309509277,0.0,112.6400375366211,0.0,11.298440933227539,85.64151000976562,0.00016512426373083144,-0.0002729234693106264,0.9991804361343384,1.0332711340141372
a,NBA,000122,000024,NBA,13.775427,0.000000,157.637680,0.000000,13.453129,49.592972,0.000294,0.000012,0.989432,1.087585,13.775426864624023,0.0,157.63768005371094,0.0,13.453128814697266,49.59297180175781,0.00029414883465506136,1.1600273865042254e-05,0.9894323945045471,1.0875847130601968
a,NBA,000123,000024,NBA,13.612803,0.000000,69.703323,0.000000,13.612609,67.733551,0.000299,-0.000257,0.992970,1.031274,13.61280345916748,0.0,69.70332336425781,0.0,13.612608909606934,67.73355102539062,0.00029948269366286695,-0.0002569289936218411,0.9929697513580322,1.0312741360275979
a,NBA,000124,000024,NBA,9.733797,0.000000,126.600342,0.000000,9.283101,77.145477,0.000289,-0.000086,0.987377,0.975718,9.733797073364258,0.0,126.600341796875,0.0,9.283101081848145,77.14547729492188,0.00028879224555566907,-8.562857692595571e-05,0.9873770475387573,0.9757178498276131
a,NBA,000125,000025,NBA,15.335954,0.000000,-244.048218,0.000000,14.966882,-78.791969,0.000322,0.000230,0.974667,1.028933,15.335953712463379,0.0,-244.0482177734375,0.0,14.96688175201416,-78.7919692993164,0.00032231849036179483,0.00023034599144011736,0.9746665954589844,1.028932719372659
a,NBA,000126,000025,NBA,9.877236,0.000000,270.557556,0.000000,9.689389,79.832832,-0.000194,0.000259,0.999766,1.038483,9.877236366271973,0.0,270.55755615234375,0.0,9.6893892288208,79.83283233642578,-0.00019372931274119765,0.000258678977843374,0.99976646900177,1.0384825453868711
a,NBA,000127,000025,NBA,11.174136,0.000000,127.742088,0.000000,11.101927,88.674698,-0.000034,0.000132,0.998328,1.036407,11.1741361618042,0.0,127.7420883178711,0.0,11.101926803588867,88.67469787597656,-3.40996848535724e-05,0.00013238436076790094,0.9983278512954712,1.0364067970020832
a,NBA,000128,000025,NBA,15.159720,0.000000,72.351570,0.000000,14.598460,-18.159946,0.000343,-0.000317,0.995378,1.033941,15.159720420837402,0.0,72.35157012939453,0.0,14.59846019744873,-18.15994644165039,0.00034272647462785244,-0.0003170026175212115,0.9953784346580505,1.0339405264279133
a,NBA,000129,000025,NBA,11.848212,0.000000,216.159180,0.000000,11.835901,129.415222,-0.000089,-0.000283,1.008708,1.034863,11.848212242126465,0.0,216.1591796875,0.0,11.835901260375977,129.41522216796875,-8.909834286896512e-05,-0.0002833711914718151,1.008707880973816,1.034863180532055
a,NBA,000130,000026,NBA,16.612656,0.000000,40.666893,0.000000,15.865521,24.364998,0.000017,-0.000097,1.001429,1.034631,16.612655639648438,0.0,40.666893005371094,0.0,15.865521430969238,24.36499786376953,1.71069386851741e-05,-9.671853331383318e-05,1.0014289617538452,1.0346312215883
a,NBA,000131,000026,NBA,10.315204,0.000000,125.550583,0.000000,10.209348,40.362503,0.000304,0.000235,0.977506,1.035787,10.315203666687012,0.0,125.55058288574219,0.0,10.20934772491455,40.36250305175781,0.0003036235284525901,0.00023480506206396967,0.9775060415267944,1.0357866318933606
a,NBA,000132,000026,NBA,15.824921,0.000000,-70.896500,0.000000,15.745249,21.239321,-0.000113,-0.000093,1.007062,1.035932,15.824920654296875,0.0,-70.89649963378906,0.0,15.745248794555664,21.239320755004883,-0.00011256992002017796,-9.320203389506787e-05,1.0070621967315674,1.0359317960884704
a,NBA,000133,000026,NBA,16.443470,0.000000,11.727185,0.000000,15.940915,28.801538,-0.000295,0.000084,1.009531,1.031749,16.443470001220703,0.0,11.727185249328613,0.0,15.94091510772705,28.801538467407227,-0.000294986879453063,8.37542611407116e-05,1.009530782699585,1.0317492237879962
a,NBA,000134,000026,NBA,13.442444,0.000000,25.073605,0.000000,13.100082,86.298141,0.000145,-0.000178,0.997104,1.028844,13.44244384765625,0.0,25.073604583740234,0.0,13.100082397460938,86.29814147949219,0.0001447054382879287,-0.0001782233448466286,0.9971040487289429,1.0288435683656885
a,NBA,000135,000027,NBA,12.868266,0.000000,-119.297653,0.000000,12.726621,104.214653,0.000262,-0.000246,0.989495,1.033196,12.868266105651855,0.0,-119.29765319824219,0.0,12.7266206741333,104.21465301513672,0.0002617009449750185,-0.0002456510264892131,0.9894954562187195,1.0331957926294193
a,NBA,000136,000027,NBA,12.268353,0.000000,-78.045052,0.000000,12.265558,125.040749,-0.000316,-0.000060,1.019639,1.032846,12.268352508544922,0.0,-78.04505157470703,0.0,12.265558242797852,125.0407485961914,-0.000316004705382511,-5.973099541733973e-05,1.0196393728256226,1.03284560351812
a,NBA,000137,000027,NBA,11.960757,0.000000,39.609165,0.000000,11.639748,153.874939,0.000330,0.000251,0.978966,1.034574,11.9607572555542,0.0,39.60916519165039,0.0,11.639747619628906,153.87493896484375,0.0003303956473246217,0.00025125560932792723,0.9789658188819885,1.0345737279258076
a,NBA,000138,000027,NBA,11.594748,0.000000,62.442726,0.000000,11.454161,26.501221,0.000330,-0.000119,0.987014,1.032220,11.594747543334961,0.0,62.442726135253906,0.0,11.454160690307617,26.501220703125,0.0003304166020825505,-0.00011928687308682129,0.9870144724845886,1.032219910725679
a,NBA,000139,000027,NBA,16.153976,0.000000,-256.648071,0.000000,15.797895,48.177692,-0.000056,-0.000303,1.009072,1.030916,16.153976440429688,0.0,-256.6480712890625,0.0,15.797895431518555,48.17769241333008,-5.5588490795344114e-05,-0.0003033034154213965,1.009072184562683,1.0309159774370813
a,NBA,000140,000028,NBA,13.590043,0.000000,64.360161,0.000000,12.938410,81.142235,0.000015,-0.000028,0.999973,1.034285,13.590043067932129,0.0,64.36016082763672,0.0,12.938409805297852,81.1422348022461,1.5054215509735513e-05,-2.834186307154596e-05,0.9999731779098511,1.0342849718281422
a,NBA,000141,000028,NBA,16.286045,0.000000,-106.922348,0.000000,15.910658,60.024109,-0.000274,-0.000303,1.018299,1.035576,16.28604507446289,0.0,-106.92234802246094,0.0,15.91065788269043,60.02410888671875,-0.00027425854932516813,-0.00030345364939421415,1.0182994604110718,1.0355764882170524
a,NBA,000142,000028,NBA,15.388874,0.000000,-122.756363,0.000000,14.637520,82.918518,-0.000192,0.000266,1.004490,1.032188,15.388874053955078,0.0,-122.75636291503906,0.0,14.637519836425781,82.91851806640625,-0.00019212572078686208,0.00026586666353978217,1.0044900178909302,1.0321880405611605
a,NBA,000143,000028,NBA,13.375845,0.000000,89.714455,0.000000,13.357909,120.457619,-0.000226,0.000082,1.007828,1.035332,13.375844955444336,0.0,89.7144546508789,0.0,13.357909202575684,120.4576187133789,-0.00022582084056921303,8.157469710567966e-05,1.0078275203704834,1.0353315298540275
a,NBA,000144,000028,NBA,12.755300,0.000000,130.203476,0.000000,12.710129,60.166283,0.000155,0.000339,0.985815,1.044056,12.75529956817627,0.0,130.20347595214844,0.0,12.710128784179688,60.166282653808594,0.00015498112770728767,0.0003387387841939926,0.9858149290084839,1.0440556805799317
a,NBA,000145,000029,NBA,14.249409,0.000000,-161.539093,0.000000,13.945312,-16.678104,-0.000238,0.000093,1.010861,1.031461,14.249408721923828,0.0,-161.53909301757812,0.0,13.9453125,-16.678104400634766,-0.0002379032230237499,9.335689537692815e-05,1.010860562324524,1.0314611636810491
a,NBA,000146,000029,NBA,14.364654,0.000000,3.786036,0.000000,14.050307,40.522076,-0.000289,0.000323,1.005435,1.037501,14.364653587341309,0.0,3.786036491394043,0.0,14.050307273864746,40.52207565307617,-0.00028876264696009457,0.00032342306803911924,1.0054353475570679,1.037500587902934
a,NBA,000147,000029,NBA,13.108521,0.000000,59.836163,0.000000,13.093493,-2.498717,0.000237,0.000237,0.982954,1.030436,13.108521461486816,0.0,59.83616256713867,0.0,13.09349250793457,-2.4987170696258545,0.0002366255794186145,0.00023741841141600162,0.9829542636871338,1.0304355742265794
a,NBA,000148,000029,NBA,16.952805,0.000000,-123.383453,0.000000,16.680727,6.811232,0.000267,-0.000051,0.989073,1.030521,16.952804565429688,0.0,-123.38345336914062,0.0,16.680727005004883,6.81123161315918,0.00026661326410248876,-5.093039362691343e-05,0.9890727996826172,1.030521147479969
a,NBA,000149,000029,NBA,13.018002,0.000000,137.748535,0.000000,12.782022,-53.332413,-0.000122,0.000055,1.002958,1.032577,13.018001556396484,0.0,137.74853515625,0.0,12.782021522521973,-53.33241271972656,-0.0001224487932631746,5.461970795295201e-05,1.0029579401016235,1.0325767609541803
a,NBA,000150,000030,NBA,14.872416,0.000000,-85.855949,0.000000,14.863235,-29.359058,-0.000237,-0.000213,1.017158,1.034348,14.872416496276855,0.0,-85.85594940185547,0.0,14.863235473632812,-29.359058380126953,-0.00023706651700194925,-0.00021331429888959974,1.0171581506729126,1.034348113717992
a,NBA,000151,000030,NBA,13.872686,0.000000,56.404713,0.000000,13.473742,77.146484,-0.000221,-0.000064,1.010630,1.039137,13.872686386108398,0.0,56.40471267700195,0.0,13.473742485046387,77.146484375,-0.00022069326951168478,-6.409277557395399e-05,1.010629653930664,1.0391367972398693
a,NBA,000152,000030,NBA,10.870270,0.000000,238.741272,0.000000,10.862502,120.235420,-0.000165,-0.000227,1.011116,1.038441,10.870269775390625,0.0,238.74127197265625,0.0,10.862502098083496,120.23542022705078,-0.00016544025857001543,-0.00022692923084832728,1.0111159086227417,1.0384407724625015
a,NBA,000153,000030,NBA,12.706810,0.000000,20.244967,0.000000,12.680402,13.136943,0.000237,-0.000054,0.989932,1.036488,12.706809997558594,0.0,20.244966506958008,0.0,12.680401802062988,13.136942863464355,0.00023670463997405022,-5.397586937760934e-05,0.989931583404541,1.036487880182357
a,NBA,000154,000030,NBA,13.317276,0.000000,43.331886,0.000000,13.185642,-42.492813,-0.000074,0.000094,1.000419,1.040830,13.317276000976562,0.0,43.331886291503906,0.0,13.18564224243164,-42.49281311035156,-7.372962136287242e-05,9.448135097045451e-05,1.0004193782806396,1.0408299443744806
a,NBA,000155,000031,NBA,12.741658,0.000000,19.241510,0.000000,12.740333,38.730545,-0.000300,-0.000342,1.023255,1.032242,12.741658210754395,0.0,19.24151039123535,0.0,12.74033260345459,38.73054504394531,-0.0003003848541993648,-0.000341880222549662,1.023255467414856,1.03224240141795
a,NBA,000156,000031,NBA,11.977834,0.000000,-21.778578,0.000000,11.939815,-7.787651,-0.000029,0.000025,1.000800,1.048401,11.97783374786377,0.0,-21.77857780456543,0.0,11.939814567565918,-7.7876505851745605,-2.8657759685302153e-05,2.5444769562454894e-05,1.000799536705017,1.0484009165626613
