frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,dribble_count,lineup_id,homography_valid,team_abbrev,ft_x,ft_y,dist_to_basket_ft,acceleration_mean_30,velocity_std_30,acceleration_mean_90,velocity_std_90,acceleration_mean_150,velocity_std_150,acceleration_std_90,defender_dist_mean_30,defender_dist_mean_90,defender_dist_mean_150,defender_dist_min_90,contested_fraction_90,off_ball_dist_mean_90,off_ball_dist_mean_150,off_ball_dist_std_90,paint_pressure_90,paint_pressure_opp_90,shot_selection_shift,velocity_ewma,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150,contest_arm_mean_30,jump_shot_flag,shot_quality_pose,bbref_bpm,bbref_vorp,bbref_ws,bbref_ws_per_48,hustle_deflections_pg,hustle_charges_pg,hustle_contested_shots,on_off_diff,on_court_net_rtg,synergy_iso_ppp,synergy_pnr_ppp,synergy_spotup_ppp,injury_status_multiplier,contract_year_flag,cap_hit_pct,contested_shot_pct,catch_and_shoot_pct,pull_up_pct,avg_defender_dist,elo_home,elo_away,elo_diff,opp_def_rtg_trend,home_away_pts_delta,home_away_reb_delta,home_away_ast_delta,drive_finish_rate,drive_foul_rate,drive_kickout_rate,drive_tov_rate
6336,211.2,2,green,2548,1338,0.7485,0.782,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,266.0,251.0,362.0,450.0,728.0,170.0,0.0,852.5,0.0,0,0,46,698,1.0,off_screen,0,0.0,23.0,,,1,3,0.0,2.0,half_court,316.6015625,414.921875,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,3.0,0,173,0,OKC,70.36,39.1,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.5,521.5,502.3,150.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.04,0,2,0,4,0.11,0.0,483.7,852.5,0.0,0.0,852.5,0.0,0.0,852.5,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6336,211.2,4,green,515,500,0.1513,0.2922,0.33,-1.34,270.0,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,389.0,411.0,509.0,631.0,728.0,170.0,0.0,507.2,-0.23,0,0,46,698,1.0,off_screen,0,0.0,23.0,,,1,3,0.0,2.0,half_court,444.546875,613.96875,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,2.0,0,173,0,OKC,14.22,14.61,13.73,-1.801,10.913,-0.993,11.377,-1.16,12.941,17.388,2434.0,1944.2,1770.6,1092.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.307,3.89,60.0,116.7,0.0,4.7,60.0,423.0,0.0,5.02,60.0,753.7,0.007,0,2,0,4,0.11,0.0,483.7,587.9,2.57,0.0,804.8,1.65,0.0,995.0,1.91,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,124.1,450.0,801.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6336,211.2,5,green,1298,233,0.3813,0.1362,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,-19.35335922241211,296.71419525146484,93.3821144104004,509.75247955322266,728.0,170.0,0.0,1303.1,0.0,0,0,46,698,0.533,off_screen,0,0.0,23.0,,,1,3,0.0,2.0,half_court,178.9921875,491.28125,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,5.0,0,173,0,OKC,35.84,6.81,35.59,0.0,12.904,-0.626,11.612,-0.463,10.603,16.322,1778.3,1773.3,1645.7,1176.8,0.0,0.1,0.4,0.84,0.0,0.0,0.0,3.861,7.34,44.45,220.3,0.133,4.98,60.0,448.3,0.044,3.83,60.0,575.0,0.04,0,2,0,4,0.11,0.0,483.7,1080.8,-6.86,0.0,806.1,-2.36,0.0,807.5,-0.68,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,234.4,476.9,611.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6336,211.2,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,419.26086807250977,178.11930084228516,518.7391319274902,321.20626068115234,728.0,170.0,0.0,702.3,0.0,0,0,46,698,0.933,off_screen,0,0.0,23.0,,,1,3,0.0,2.0,half_court,1157.39453125,447.6875,0.0,0,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,6.0,0,173,0,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.2,251.3,202.5,118.1,0.0,0.1,0.3,0.84,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.08,0,2,0,4,0.0,0.11,-483.7,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6336,211.2,7,white,3390,715,0.9959,0.4179,0.0,0.0,0.0,paint,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,1111.0,271.0,1222.0,506.0,728.0,170.0,0.0,197.8,0.0,0,0,46,698,1.0,off_screen,0,0.0,23.0,,,1,3,0.0,2.0,half_court,1169.078125,466.125,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,3.0,0,173,0,HOU,93.61,20.9,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.8,979.7,968.5,831.0,0.0,0.1,0.3,0.84,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356,0.0,0.0,0.0,0.253,0,2,0,4,0.0,0.11,-483.7,197.8,0.0,0.0,197.8,0.0,0.0,197.8,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6339,211.3,2,green,2548,1338,0.7485,0.782,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,271.0,255.0,369.0,452.0,728.0,170.0,0.0,852.5,0.0,0,0,46,699,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.1,half_court,316.6015625,414.921875,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,3.0,0,152,0,OKC,70.36,39.1,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.7,521.5,496.2,150.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.04,0,2,0,4,1.7,0.0,478.5,852.5,0.0,0.0,852.5,0.0,0.0,852.5,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6339,211.3,4,green,530,503,0.1557,0.294,5.1,4.77,11.3,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,387.0,418.0,518.0,641.0,728.0,170.0,0.0,516.0,-2.97,0,0,46,699,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.1,half_court,444.546875,613.96875,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,2.0,0,152,0,OKC,14.64,14.7,13.94,-1.642,10.89,-0.944,11.37,-1.128,12.935,17.398,2462.1,1957.3,1771.9,1095.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.312,4.06,60.0,121.8,0.0,4.75,60.0,427.1,0.0,5.06,60.0,758.8,0.0,0,2,0,4,1.7,0.0,478.5,580.3,2.47,0.0,799.2,1.63,0.0,988.6,1.89,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,129.6,454.4,807.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6339,211.3,5,green,1298,233,0.3813,0.1362,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,-29.116455078125,295.87471771240234,83.6190185546875,508.91300201416016,728.0,170.0,0.0,1303.1,0.0,0,0,46,699,0.467,cut,0,0.0,23.0,,,1,3,0.0,2.1,half_court,178.9921875,491.28125,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,5.0,0,152,0,OKC,35.84,6.81,35.59,0.0,12.904,-0.626,11.612,-0.478,10.608,16.322,1795.5,1779.3,1649.5,1176.8,0.0,0.1,0.4,0.84,0.0,0.0,0.0,3.848,7.34,44.45,220.3,0.133,4.98,60.0,448.3,0.044,3.81,60.0,571.3,0.04,0,2,0,4,1.7,0.0,478.5,1101.3,-6.86,0.0,812.4,-2.36,0.0,809.0,-0.68,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,234.4,476.9,607.8,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6339,211.3,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,429.26086807250977,177.1890640258789,528.7391319274902,320.2760238647461,728.0,170.0,0.0,702.3,0.0,0,0,46,699,0.867,cut,0,0.0,23.0,,,1,3,0.0,2.1,half_court,1157.39453125,447.6875,0.0,0,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,6.0,0,152,0,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.2,251.7,202.8,118.1,0.0,0.1,0.3,0.84,0.0,0.0,0.0,0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.08,0,2,0,4,0.0,1.7,-478.5,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6339,211.3,9,white,3398,681,0.9982,0.398,0.0,0.0,0.0,paint,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,1114.0,274.0,1206.0,510.0,728.0,170.0,0.0,228.3,0.0,0,0,46,699,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.1,half_court,1142.4609375,436.90625,0.0,1,unknown,80.34914026952592,86.9762858748436,249.48391175028144,,3.0,0,152,0,HOU,93.83,19.9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.5,1103.6,1092.5,860.5,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.22,0,2,0,4,0.0,1.7,-478.5,228.3,0.0,0.0,228.3,0.0,0.0,228.3,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6342,211.4,2,green,2548,1338,0.7485,0.782,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,264.0,259.0,373.0,453.0,,,0.0,852.5,0.0,0,0,46,700,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.2,half_court,316.6015625,414.921875,0.0,1,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,3.0,0,86,0,OKC,70.36,39.1,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.7,511.2,490.1,150.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.04,0,2,0,4,0.85,0.0,0.0,852.5,0.0,0.0,852.5,0.0,0.0,852.5,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6342,211.4,4,green,525,502,0.1542,0.2934,1.7,-3.4,191.3,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,381.0,420.0,517.0,636.0,,,0.0,513.0,0.98,0,0,46,700,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.2,half_court,444.546875,613.96875,0.0,1,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,2.0,0,86,0,OKC,14.49,14.67,13.86,-1.755,10.872,-1.156,11.302,-1.151,12.931,17.309,2490.4,1963.7,1773.2,1095.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.308,4.12,60.0,123.5,0.0,4.58,60.0,412.0,0.0,5.07,60.0,760.5,0.0,0,2,0,4,0.85,0.0,0.0,572.5,2.51,0.0,793.1,1.82,0.0,982.1,1.89,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,131.4,438.3,809.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6342,211.4,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,439.26086807250977,176.25882720947266,538.7391319274902,319.34578704833984,,,0.0,702.3,0.0,0,0,46,700,0.8,cut,0,0.0,23.0,,,1,3,0.0,2.2,half_court,1157.39453125,447.6875,0.0,0,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,6.0,0,86,0,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.2,252.0,203.0,118.1,0.0,0.1,0.3,0.84,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.08,0,2,0,4,0.0,0.85,0.0,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6342,211.4,9,white,3398,681,0.9982,0.398,0.0,0.0,0.0,paint,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,1115.995891571045,279.5815887451172,1207.693561553955,513.9459381103516,,,0.0,228.3,0.0,0,0,46,700,0.933,cut,0,0.0,23.0,,,1,3,0.0,2.2,half_court,1142.4609375,436.90625,0.0,1,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,3.0,0,86,0,HOU,93.83,19.9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.5,1103.3,1092.3,860.5,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.207,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.22,0,2,0,4,0.0,0.85,0.0,228.3,0.0,0.0,228.3,0.0,0.0,228.3,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6345,211.5,2,green,2548,1338,0.7485,0.782,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,258.0,253.0,375.0,451.0,,,0.0,852.5,0.0,0,0,46,701,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.3,half_court,316.6015625,414.921875,0.0,1,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,3.0,0,271,0,OKC,70.36,39.1,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.7,501.0,484.0,150.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.04,0,2,0,4,1.22,0.0,-235.8,852.5,0.0,0.0,852.5,0.0,0.0,852.5,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6345,211.5,4,green,518,504,0.1522,0.2946,2.43,0.73,164.1,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,371.0,422.0,503.0,643.0,,,0.0,506.6,2.14,0,0,46,701,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.3,half_court,444.546875,613.96875,0.0,1,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,2.0,0,271,0,OKC,14.31,14.73,13.7,-1.731,10.85,-0.97,11.297,-1.146,12.926,17.238,2458.9,1959.2,1770.3,1095.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.305,4.2,60.0,125.9,0.0,4.6,60.0,413.7,0.0,5.09,60.0,762.9,0.0,0,2,0,4,1.22,0.0,-235.8,564.5,2.58,0.0,786.9,1.84,0.0,975.5,1.91,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,133.9,440.1,811.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6345,211.5,6,white,2676,1259,0.7861,0.7358,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,449.26086807250977,175.3285903930664,548.7391319274902,318.4155502319336,,,0.0,702.3,0.0,0,0,46,701,0.733,cut,0,0.0,23.0,,,1,3,0.0,2.3,half_court,1157.39453125,447.6875,0.0,0,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,6.0,0,271,0,HOU,73.89,36.79,18.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.3,252.4,203.2,118.1,0.0,0.1,0.3,0.84,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.08,0,2,0,4,0.0,1.22,235.8,702.3,0.0,0.0,702.3,0.0,0.0,702.3,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6345,211.5,8,white,1264,1580,0.3713,0.9234,0.0,0.0,0.0,mid_range,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,453.0,554.0,545.0,673.0,,,0.0,1326.2,0.0,0,0,46,701,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.3,half_court,985.625,393.0625,0.1485249212854539,0,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,Fred VanVleet,28.0,0,271,0,HOU,34.9,46.17,36.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.8,700.6,768.7,529.9,0.0,0.4,0.3,3.49,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.047,0,2,0,4,0.0,1.22,235.8,1326.2,0.0,0.0,1326.2,0.0,0.0,1326.2,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.01,0,0.0,0.9,1.5,5.2,0.119,0.05,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1773,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6345,211.5,9,white,3398,681,0.9982,0.398,0.0,0.0,0.0,paint,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,1116.759563446045,284.4779510498047,1208.457233428955,518.8423004150391,,,0.0,228.3,0.0,0,0,46,701,0.867,cut,0,0.0,23.0,,,1,3,0.0,2.3,half_court,1142.4609375,436.90625,0.0,1,unknown,-74.39792052346122,108.58155565269408,214.86946942013165,,3.0,0,271,0,HOU,93.83,19.9,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.5,1105.7,1092.1,860.5,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.206,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.213,0,2,0,4,0.0,1.22,235.8,228.3,0.0,0.0,228.3,0.0,0.0,228.3,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.075,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6348,211.6,2,green,2548,1338,0.7485,0.782,0.0,0.0,0.0,3pt_arc,0,,150.4,,none,,0.0,0.0,0.0,0,0,,0.0,260.0,246.0,371.0,451.0,,,0.0,852.5,0.0,0,0,46,702,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.4,half_court,316.6015625,414.921875,0.0,1,unknown,-82.63664476082273,111.94118141540092,210.7700168430036,,3.0,0,271,0,OKC,70.36,39.1,23.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.7,491.0,477.9,150.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.04,0,2,0,4,1.16,0.0,-235.8,852.5,0.0,0.0,852.5,0.0,0.0,852.5,0.0,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,0.0,0.0,0.0,0.115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
6348,211.6,4,green,511,504,0.1501,0.2946,2.33,-0.1,180.0,3pt_arc,0,,,,none,,0.0,0.0,0.0,0,0,,0.0,371.0,424.0,490.0,641.0,,,0.0,501.6,1.66,0,0,46,702,1.0,cut,0,0.0,23.0,,,1,3,0.0,2.4,half_court,444.546875,613.96875,0.0,1,unknown,-82.63664476082273,111.94118141540092,210.7700168430036,,2.0,0,271,0,OKC,14.11,14.73,13.56,-1.734,10.827,-0.988,11.297,-1.147,12.921,17.236,2427.6,1954.7,1767.4,1095.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,3.302,4.28,60.0,128.3,0.0,4.6,60.0,413.8,0.0,5.1,60.0,765.3,0.0,0,2,0,4,1.16,0.0,-235.8,556.4,2.63,0.0,780.7,1.84,0.0,969.0,1.92,0.0,0.0,0,0.0,0,94,0.0,2.1,0.0,136.5,440.2,814.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.35,0.25,0.28,0.12
