frame,timestamp,player_id,team,x_position,y_position,x_norm,y_norm,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,spacing_hull_area,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,play_type,paint_touches,off_ball_distance,shot_clock_est,scoreboard_shot_clock,scoreboard_game_clock,scoreboard_period,scoreboard_score_diff,scoreboard_confidence,possession_duration_sec,possession_type,ankle_x,ankle_y,contest_arm_angle,jump_detected,dribble_hand,ball_shot_arc_angle,ball_peak_height_px,ball_pass_speed_pxpf,player_name,jersey_number,dribble_count,lineup_id,homography_valid,team_abbrev
2259,75.3,3,green,778,383,0.2674,0.5425,24.31,-45.72,115.2,3pt_arc,0,107.1,52.4,,none,54.0,54.0,1077.7,343.3,0,0,left,,-13.0,-2.0,628.0,667.0,671.0,388.0,0.0,647.7,9.3,0,0,1,14,1.0,cut,0,0.0,22.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-88.81957677048753,433.0252113615284,114.3624841360915,,,0,13,1,OKC
2259,75.3,6,white,884,364,0.3038,0.5156,0.0,-72.6,0.0,mid_range,0,,107.7,73.8,none,0.0,0.0,884.0,364.0,0,0,left,,553.7525939941406,10.296966552734377,761.6342468261719,519.7996520996094,671.0,388.0,0.0,753.1,0.0,0,0,1,14,0.933,cut,0,0.0,22.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-88.81957677048753,433.0252113615284,114.3624841360915,,,0,13,1,HOU
2262,75.4,2,green,1285,325,0.4416,0.4603,42.3,42.3,192.3,backcourt,0,,,,none,212.3,212.3,1078.0,427.3,0,0,left,,586.0,-13.0,1268.0,667.0,779.0,373.0,109.04,1154.4,41.1,0,0,1,15,1.0,cut,0,0.0,22.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.47652458046734,431.8879055917719,1.885618083164127,,,0,14,1,OKC
2262,75.4,4,green,555,387,0.1907,0.5482,48.75,-15.94,144.5,3pt_arc,0,,,,none,212.3,212.3,1078.0,427.3,0,0,left,,459.0,-12.0,683.0,302.0,779.0,373.0,109.04,425.4,37.28,0,0,1,15,1.0,cut,0,0.0,22.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.47652458046734,431.8879055917719,1.885618083164127,,,0,14,1,OKC
2262,75.4,6,white,884,364,0.3038,0.5156,0.0,0.0,0.0,mid_range,1,105.4,,69.4,none,0.0,0.0,884.0,364.0,0,0,left,,-14.0,-2.0,626.0,668.0,779.0,373.0,109.04,753.1,0.0,0,0,1,15,1.0,cut,0,0.0,22.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.47652458046734,431.8879055917719,1.885618083164127,,,0,14,1,HOU
2262,75.4,5,green,1394,570,0.479,0.8074,16.82,-67.11,13.8,backcourt,0,,,,none,212.3,212.3,1078.0,427.3,0,0,left,,1179.6281433105469,-117.29248046875,1685.4949035644531,519.7515258789062,779.0,373.0,109.04,1281.6,-16.77,0,0,1,15,0.6,cut,0,0.0,22.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.47652458046734,431.8879055917719,1.885618083164127,,,0,14,1,OKC
2265,75.5,2,green,967,315,0.3323,0.4462,106.05,63.75,181.8,mid_range,0,82.0,132.0,132.0,none,14.4,14.4,854.3,380.0,0,0,left,0.0,546.0,-2.0,748.0,565.0,902.0,365.0,123.26,836.9,105.74,0,0,1,16,1.0,cut,0,0.0,22.5,,,,,0.0,0.1,double_team,,,0.0,0,unknown,-87.37070573819369,478.31457786818976,62.97177498248278,,,0,15,1,OKC
2265,75.5,3,green,756,474,0.2598,0.6714,31.21,6.9,103.6,3pt_arc,0,182.2,148.9,148.9,none,14.4,14.4,854.3,380.0,0,0,left,0.0,-13.0,-13.0,504.0,272.0,902.0,365.0,123.26,636.7,1.43,0,0,1,16,1.0,cut,0,0.0,22.5,,,,,0.0,0.1,double_team,,,0.0,0,unknown,-87.37070573819369,478.31457786818976,62.97177498248278,,,0,15,1,OKC
2265,75.5,4,green,840,351,0.2887,0.4972,95.75,47.0,352.8,mid_range,0,63.6,0.0,132.0,none,14.4,14.4,854.3,380.0,0,0,left,0.0,-15.0,-5.0,630.0,668.0,902.0,365.0,123.26,709.1,-95.03,0,0,1,16,1.0,cut,0,0.0,22.5,,,,,0.0,0.1,double_team,,,0.0,0,unknown,-87.37070573819369,478.31457786818976,62.97177498248278,,,0,15,1,OKC
2265,75.5,8,white,1103,351,0.379,0.4972,0.0,0.0,0.0,mid_range,0,,140.7,,none,29.2,29.2,833.0,318.7,0,0,left,0.0,459.0,34.0,601.0,306.0,902.0,365.0,123.26,972.1,0.0,0,0,1,16,1.0,cut,0,0.0,22.5,,,,,0.0,0.1,double_team,,,0.0,0,unknown,-87.37070573819369,478.31457786818976,62.97177498248278,,,0,15,1,HOU
2265,75.5,6,white,840,351,0.2887,0.4972,15.29,15.29,196.5,mid_range,1,63.6,0.0,,none,29.2,29.2,833.0,318.7,0,0,left,0.0,4.69195556640625,55.292724609375,471.85009765625,661.0958251953125,902.0,365.0,123.26,709.1,14.65,1,0,1,16,0.933,cut,0,0.0,22.5,,,,,0.0,0.1,double_team,,,0.0,0,unknown,-87.37070573819369,478.31457786818976,62.97177498248278,,,0,15,1,HOU
2265,75.5,7,white,556,254,0.1911,0.3598,90.77,90.77,199.3,3pt_arc,0,,,,none,29.2,29.2,833.0,318.7,0,0,left,0.0,-6.9312286376953125,-12.62286376953125,298.1964874267578,272.09521484375,902.0,365.0,123.26,436.4,76.63,0,0,1,16,0.933,cut,0,0.0,22.5,,,,,0.0,0.1,double_team,,,0.0,0,unknown,-87.37070573819369,478.31457786818976,62.97177498248278,,,0,15,1,HOU
2268,75.6,2,green,752,477,0.2584,0.6756,89.73,-16.32,143.0,3pt_arc,0,,153.7,153.7,none,0.0,0.0,787.5,392.0,0,0,right,,548.0,-2.0,746.0,547.0,1538.0,295.0,639.84,633.3,59.71,0,0,1,17,1.0,cut,0,0.0,22.4,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,16,1,OKC
2268,75.6,3,green,823,307,0.2828,0.4348,59.98,28.77,291.9,mid_range,0,,47.2,47.2,none,0.0,0.0,787.5,392.0,0,0,right,,-13.0,-13.0,502.0,271.0,1538.0,295.0,639.84,693.6,-25.98,0,0,1,17,1.0,cut,0,0.0,22.4,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,16,1,OKC
2268,75.6,7,white,613,372,0.2107,0.5269,43.68,-47.09,64.2,3pt_arc,0,,174.2,,none,17.4,17.4,880.3,369.7,0,0,right,,-11.0,-13.0,316.0,269.0,1538.0,295.0,639.84,482.4,-20.53,0,0,1,17,1.0,cut,0,0.0,22.4,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,16,1,HOU
2268,75.6,8,white,1188,386,0.4082,0.5467,30.64,30.64,22.4,mid_range,0,,,,none,17.4,17.4,880.3,369.7,0,0,right,,458.0,35.0,599.0,305.0,1538.0,295.0,639.84,1057.6,-28.68,0,0,1,17,1.0,cut,0,0.0,22.4,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,16,1,HOU
2268,75.6,6,white,840,351,0.2887,0.4972,0.0,-15.29,0.0,mid_range,0,,0.0,,none,17.4,17.4,880.3,369.7,0,0,right,,-103.95169067382812,86.64764404296875,363.2064514160156,692.4507446289062,1538.0,295.0,639.84,709.1,0.0,0,0,1,17,0.867,cut,0,0.0,22.4,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,16,1,HOU
2271,75.7,4,green,714,365,0.2454,0.517,42.26,-53.49,173.7,3pt_arc,0,,126.8,,none,0.0,0.0,714.0,365.0,0,0,right,,-15.0,-7.0,625.0,668.0,1538.0,295.0,0.0,583.2,41.9,0,0,1,18,1.0,cut,0,0.0,22.3,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,17,1,OKC
2271,75.7,6,white,840,351,0.2887,0.4972,0.0,0.0,0.0,mid_range,0,,126.8,67.4,none,37.6,37.6,788.0,313.3,0,0,right,,521.0,-11.0,751.0,559.0,1538.0,295.0,0.0,709.1,0.0,0,0,1,18,1.0,cut,0,0.0,22.3,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,17,1,HOU
2271,75.7,9,white,1026,275,0.3526,0.3895,0.0,0.0,0.0,mid_range,0,,,155.9,none,37.6,37.6,788.0,313.3,0,0,right,,456.0,38.0,594.0,303.0,1538.0,295.0,0.0,898.4,0.0,0,0,1,18,1.0,cut,0,0.0,22.3,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,17,1,HOU
2271,75.7,7,white,498,314,0.1711,0.4448,42.93,-0.75,206.8,3pt_arc,0,,,,none,37.6,37.6,788.0,313.3,0,0,right,,-6.181060791015625,-13.789276123046877,312.1161499023437,269.292236328125,1538.0,295.0,0.0,369.1,36.08,0,0,1,18,0.933,cut,0,0.0,22.3,,,,,0.0,0.1,half_court,,,0.0,0,unknown,-82.45654855051264,417.94837445900674,264.2610241577234,,,0,17,1,HOU
2274,75.8,1,green,1046,295,0.3595,0.4178,0.0,0.0,0.0,mid_range,0,,168.7,,none,58.9,58.9,846.7,360.0,0,0,left,153.7,-15.0,12.0,91.0,646.0,1433.0,329.0,110.37,916.9,0.0,0,0,1,19,1.0,cut,0,0.0,22.2,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.83826345475548,450.2329602606281,3.8873012632302006,,,0,18,1,OKC
2274,75.8,3,green,742,308,0.255,0.4363,27.0,-32.98,179.3,3pt_arc,0,,107.0,63.5,none,58.9,58.9,846.7,360.0,0,0,left,153.7,-13.0,-14.0,499.0,269.0,1433.0,329.0,110.37,612.7,26.95,0,0,1,19,1.0,cut,0,0.0,22.2,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.83826345475548,450.2329602606281,3.8873012632302006,,,0,18,1,OKC
2274,75.8,6,white,840,351,0.2887,0.4972,0.0,0.0,0.0,mid_range,0,,107.0,80.0,none,0.0,0.0,1014.0,368.5,0,0,left,153.7,521.0,-11.0,749.0,565.0,1433.0,329.0,110.37,709.1,0.0,0,0,1,19,1.0,cut,0,0.0,22.2,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.83826345475548,450.2329602606281,3.8873012632302006,,,0,18,1,HOU
2274,75.8,8,white,1188,386,0.4082,0.5467,0.0,-30.64,0.0,mid_range,0,,168.7,,none,0.0,0.0,1014.0,368.5,0,0,left,153.7,-14.0,-12.0,319.0,266.0,1433.0,329.0,110.37,1057.6,0.0,0,0,1,19,1.0,cut,0,0.0,22.2,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.83826345475548,450.2329602606281,3.8873012632302006,,,0,18,1,HOU
2274,75.8,2,green,752,477,0.2584,0.6756,0.0,-89.73,0.0,3pt_arc,1,,153.7,118.3,none,58.9,58.9,846.7,360.0,0,0,left,153.7,613.3506011962891,2.46368408203125,1111.5753021240234,634.1781005859375,1433.0,329.0,110.37,633.3,0.0,0,0,1,19,0.933,cut,0,0.0,22.2,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-88.83826345475548,450.2329602606281,3.8873012632302006,,,0,18,1,OKC
2277,75.9,2,green,752,477,0.2584,0.6756,0.0,0.0,0.0,3pt_arc,1,,165.6,118.3,none,0.0,0.0,838.0,410.0,0,0,left,165.6,578.0,-13.0,1272.0,667.0,1359.0,318.0,74.81,633.3,0.0,0,0,1,20,1.0,cut,0,185.3,22.1,,,,,0.0,0.1,half_court,,,0.0,0,unknown,87.56276661290306,364.19769630068737,155.0605616453706,,,0,19,1,OKC
2277,75.9,3,green,924,343,0.3175,0.4858,61.78,34.78,10.9,mid_range,0,,,,none,0.0,0.0,838.0,410.0,0,0,left,165.6,-13.0,-14.0,500.0,268.0,1359.0,318.0,74.81,793.1,-60.51,0,0,1,20,1.0,cut,0,185.3,22.1,,,,,0.0,0.1,half_court,,,0.0,0,unknown,87.56276661290306,364.19769630068737,155.0605616453706,,,0,19,1,OKC
2277,75.9,6,white,607,397,0.2086,0.5623,79.17,79.17,168.8,3pt_arc,0,,111.7,,none,0.0,0.0,917.0,369.5,0,0,left,165.6,525.0,-9.0,740.0,557.0,1359.0,318.0,74.81,478.1,75.93,0,0,1,20,1.0,cut,0,185.3,22.1,,,,,0.0,0.1,half_court,,,0.0,0,unknown,87.56276661290306,364.19769630068737,155.0605616453706,,,0,19,1,HOU
2277,75.9,9,white,1227,342,0.4216,0.4844,70.62,70.62,18.4,backcourt,0,134.2,,,none,0.0,0.0,917.0,369.5,0,0,left,165.6,455.0,43.0,591.0,303.0,1359.0,318.0,74.81,1096.1,-66.77,0,0,1,20,1.0,cut,0,185.3,22.1,,,,,0.0,0.1,half_court,,,0.0,0,unknown,87.56276661290306,364.19769630068737,155.0605616453706,,,0,19,1,HOU
2280,76.0,2,green,752,477,0.2584,0.6756,0.0,0.0,0.0,3pt_arc,0,134.4,165.6,,none,57.4,57.4,726.3,418.3,0,0,left,161.4,563.0,-13.0,1271.0,666.0,832.0,369.0,529.46,633.3,0.0,0,0,1,21,1.0,cut,0,241.6,22.0,,,,,0.0,0.2,double_team,,,0.0,0,unknown,85.87022957646462,373.2665408372025,203.2868799395464,,,0,15,1,OKC
2280,76.0,3,green,959,299,0.3296,0.4235,18.74,-43.04,308.5,mid_range,0,145.0,,,none,57.4,57.4,726.3,418.3,0,0,left,161.4,-15.0,-14.0,507.0,285.0,832.0,369.0,529.46,829.8,-12.6,0,0,1,21,1.0,cut,0,241.6,22.0,,,,,0.0,0.2,double_team,,,0.0,0,unknown,85.87022957646462,373.2665408372025,203.2868799395464,,,0,15,1,OKC
2280,76.0,4,green,468,479,0.1608,0.6785,90.38,48.12,155.1,3pt_arc,1,,161.4,,pass,57.4,57.4,726.3,418.3,0,0,left,161.4,-11.0,-7.0,620.0,664.0,832.0,369.0,529.46,359.8,63.5,1,0,1,21,1.0,cut,0,241.6,22.0,,,,,0.0,0.2,double_team,,,0.0,0,unknown,85.87022957646462,373.2665408372025,203.2868799395464,,,0,15,1,OKC
2280,76.0,6,white,607,397,0.2086,0.5623,0.0,-79.17,0.0,3pt_arc,0,,161.4,137.0,none,56.5,56.5,764.3,365.7,0,0,left,161.4,505.0,-14.0,751.0,552.0,832.0,369.0,529.46,478.1,0.0,0,0,1,21,1.0,cut,0,241.6,22.0,,,,,0.0,0.2,double_team,,,0.0,0,unknown,85.87022957646462,373.2665408372025,203.2868799395464,,,0,15,1,HOU
2280,76.0,7,white,498,314,0.1711,0.4448,0.0,-42.93,0.0,3pt_arc,0,,167.7,137.0,none,56.5,56.5,764.3,365.7,0,0,left,161.4,454.0,-11.0,593.0,307.0,832.0,369.0,529.46,369.1,0.0,0,0,1,21,1.0,cut,0,241.6,22.0,,,,,0.0,0.2,double_team,,,0.0,0,unknown,85.87022957646462,373.2665408372025,203.2868799395464,,,0,15,1,HOU
2280,76.0,8,white,1188,386,0.4082,0.5467,0.0,0.0,0.0,mid_range,0,,,58.8,none,56.5,56.5,764.3,365.7,0,0,left,161.4,-343.139404296875,-51.44319915771485,-50.51953125,225.84406280517572,832.0,369.0,529.46,1057.6,0.0,0,0,1,21,0.867,cut,0,241.6,22.0,,,,,0.0,0.2,double_team,,,0.0,0,unknown,85.87022957646462,373.2665408372025,203.2868799395464,,,0,15,1,HOU
2283,76.1,4,green,739,375,0.254,0.5312,96.76,6.38,339.0,3pt_arc,1,139.4,133.8,,none,67.2,67.2,1008.3,371.0,0,1,left,133.8,-15.0,-8.0,615.0,667.0,877.0,395.0,51.97,608.4,-89.02,0,0,1,22,1.0,cut,0,557.3,21.9,,,,,0.0,0.3,double_team,,,0.0,0,unknown,87.08987597551652,367.0944858712322,61.2871202709926,,,0,20,1,OKC
2283,76.1,10,white,348,304,0.1196,0.4306,0.0,0.0,0.0,paint,0,,,150.3,none,13.0,13.0,484.3,338.3,1,0,left,133.8,-2.0,-13.0,293.0,261.0,877.0,395.0,51.97,222.5,0.0,0,0,1,22,1.0,cut,0,557.3,21.9,,,,,0.0,0.3,double_team,,,0.0,0,unknown,87.08987597551652,367.0944858712322,61.2871202709926,,,0,20,1,HOU
2283,76.1,1,green,1327,439,0.456,0.6218,105.25,105.25,27.1,backcourt,0,,,,none,67.2,67.2,1008.3,371.0,0,1,left,133.8,1364.25390625,-27.611541748046875,1641.053955078125,595.5559997558594,877.0,395.0,51.97,1199.1,-96.87,0,0,1,22,0.933,cut,0,557.3,21.9,,,,,0.0,0.3,double_team,1041.0,560.0,0.0,0,unknown,87.08987597551652,367.0944858712322,61.2871202709926,,,0,20,1,OKC
2283,76.1,3,green,959,299,0.3296,0.4235,0.0,-18.74,0.0,mid_range,0,126.3,,,none,67.2,67.2,1008.3,371.0,0,1,left,133.8,-21.469650268554688,-16.564865112304688,493.7957305908203,278.30348205566406,877.0,395.0,51.97,829.8,0.0,0,0,1,22,0.933,cut,0,557.3,21.9,,,,,0.0,0.3,double_team,,,0.0,0,unknown,87.08987597551652,367.0944858712322,61.2871202709926,,,0,20,1,OKC
2283,76.1,6,white,607,397,0.2086,0.5623,0.0,0.0,0.0,3pt_arc,0,,133.8,137.0,none,13.0,13.0,484.3,338.3,1,0,left,133.8,532.8823623657227,-21.532623291015625,775.4180526733398,547.5266418457031,877.0,395.0,51.97,478.1,0.0,0,0,1,22,0.933,cut,0,557.3,21.9,,,,,0.0,0.3,double_team,,,0.0,0,unknown,87.08987597551652,367.0944858712322,61.2871202709926,,,0,20,1,HOU
2283,76.1,7,white,498,314,0.1711,0.4448,0.0,0.0,0.0,3pt_arc,0,,,137.0,none,13.0,13.0,484.3,338.3,1,0,left,133.8,509.44019317626953,-1.9515228271484373,698.2158126831055,306.3545684814453,877.0,395.0,51.97,369.1,0.0,0,0,1,22,0.933,cut,0,557.3,21.9,,,,,0.0,0.3,double_team,,,0.0,0,unknown,87.08987597551652,367.0944858712322,61.2871202709926,,,0,20,1,HOU
2286,76.2,4,green,880,381,0.3024,0.5397,47.04,-49.72,2.4,mid_range,0,,62.0,,none,0.0,0.0,880.0,381.0,0,0,left,,-15.0,-5.0,622.0,667.0,1178.0,282.0,321.51,749.6,-47.04,0,0,1,23,1.0,fast_break,0,0.0,21.8,,,,,0.0,0.0,fast_break,,,0.0,0,unknown,-88.05006223336775,420.3760396995468,242.80421925676845,,,0,21,1,OKC
2286,76.2,6,white,822,403,0.2825,0.5708,71.69,71.69,1.6,mid_range,0,,62.0,178.1,none,51.1,51.1,794.8,359.5,0,0,left,,526.0,-8.0,736.0,562.0,1178.0,282.0,321.51,692.9,-71.62,0,0,1,23,1.0,fast_break,0,0.0,21.8,,,,,0.0,0.0,fast_break,,,0.0,0,unknown,-88.05006223336775,420.3760396995468,242.80421925676845,,,0,21,1,HOU
2286,76.2,9,white,1194,402,0.4103,0.5694,22.83,-47.79,118.8,mid_range,0,121.1,,,none,51.1,51.1,794.8,359.5,0,0,left,,455.0,24.0,591.0,304.0,1178.0,282.0,321.51,1064.2,10.07,0,0,1,23,1.0,fast_break,0,0.0,21.8,,,,,0.0,0.0,fast_break,,,0.0,0,unknown,-88.05006223336775,420.3760396995468,242.80421925676845,,,0,21,1,HOU
2286,76.2,10,white,665,319,0.2285,0.4518,105.78,105.78,2.7,3pt_arc,0,,,167.1,none,51.1,51.1,794.8,359.5,0,0,left,,-12.0,-14.0,319.0,264.0,1178.0,282.0,321.51,535.1,-105.14,0,0,1,23,1.0,fast_break,0,0.0,21.8,,,,,0.0,0.0,fast_break,,,0.0,0,unknown,-88.05006223336775,420.3760396995468,242.80421925676845,,,0,21,1,HOU
2286,76.2,7,white,498,314,0.1711,0.4448,0.0,0.0,0.0,3pt_arc,1,,,167.1,pass,51.1,51.1,794.8,359.5,0,0,left,,601.6942825317383,2.9536895751953125,790.4699020385742,311.25978088378906,1178.0,282.0,321.51,369.1,0.0,0,0,1,23,0.867,fast_break,0,0.0,21.8,,,,,0.0,0.0,fast_break,,,0.0,0,unknown,-88.05006223336775,420.3760396995468,242.80421925676845,,,0,21,1,HOU
2289,76.3,2,green,1014,542,0.3485,0.7677,89.98,89.98,13.9,mid_range,0,,192.6,,none,169.0,169.0,1030.8,432.0,0,0,left,,547.0,22.0,738.0,532.0,1344.0,321.0,170.52,903.0,-89.93,0,0,1,24,1.0,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,OKC
2289,76.3,3,green,959,299,0.3296,0.4235,0.0,0.0,0.0,mid_range,0,,56.7,,none,169.0,169.0,1030.8,432.0,0,0,left,,-13.0,-14.0,505.0,269.0,1344.0,321.0,170.52,829.8,0.0,0,0,1,24,1.0,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,OKC
2289,76.3,4,green,755,373,0.2595,0.5283,41.75,-5.29,183.7,3pt_arc,0,,73.4,,none,169.0,169.0,1030.8,432.0,0,0,left,,-15.0,-3.0,626.0,667.0,1344.0,321.0,170.52,624.4,41.73,0,0,1,24,1.0,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,OKC
2289,76.3,5,green,1395,514,0.4794,0.728,18.67,1.85,271.0,backcourt,0,,,,none,169.0,169.0,1030.8,432.0,0,0,left,,579.0,-14.0,1266.0,667.0,1344.0,321.0,170.52,1274.3,2.03,0,0,1,24,1.0,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,OKC
2289,76.3,6,white,822,403,0.2825,0.5708,0.0,-71.69,0.0,mid_range,0,,73.4,153.7,none,49.9,49.9,869.0,364.5,0,0,left,,963.0,-12.0,1295.0,623.0,1344.0,321.0,170.52,692.9,0.0,0,0,1,24,1.0,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,HOU
2289,76.3,8,white,1188,386,0.4082,0.5467,0.0,0.0,0.0,mid_range,0,169.0,,,none,49.9,49.9,869.0,364.5,0,0,left,,-13.0,-14.0,318.0,263.0,1344.0,321.0,170.52,1057.6,0.0,0,0,1,24,1.0,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,HOU
2289,76.3,9,white,968,355,0.3326,0.5028,76.95,54.12,191.7,mid_range,0,,56.7,153.7,none,49.9,49.9,869.0,364.5,0,0,left,,455.0,17.0,593.0,308.0,1344.0,321.0,170.52,837.1,75.37,0,0,1,24,1.0,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,HOU
2289,76.3,7,white,498,314,0.1711,0.4448,0.0,0.0,0.0,3pt_arc,1,,,,none,49.9,49.9,869.0,364.5,0,0,left,,693.948371887207,7.8589019775390625,882.723991394043,316.1649932861328,1344.0,321.0,170.52,369.1,0.0,0,0,1,24,0.8,cut,0,230.8,21.7,,,,,0.0,0.1,half_court,,,0.0,0,unknown,83.87161314122791,-4600.246562738971,43.53287391283869,,,0,22,1,HOU
2292,76.4,2,green,939,336,0.3227,0.4759,73.08,-16.9,250.0,mid_range,0,45.3,116.0,163.4,none,0.9,0.9,935.7,334.7,0,0,left,,548.0,10.0,748.0,553.0,907.0,368.0,439.52,808.2,23.55,0,1,1,25,1.0,cut,0,0.0,21.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-67.16498712807989,396.7970741661481,157.47451292898867,,,0,23,1,OKC
2292,76.4,3,green,766,343,0.2632,0.4858,65.98,65.98,167.2,3pt_arc,0,143.2,82.1,32.0,none,0.9,0.9,935.7,334.7,0,0,left,,579.0,-14.0,1261.0,667.0,907.0,368.0,439.52,635.1,64.56,0,1,1,25,1.0,cut,0,0.0,21.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-67.16498712807989,396.7970741661481,157.47451292898867,,,0,23,1,OKC
2292,76.4,5,green,1102,325,0.3787,0.4603,116.22,97.55,212.8,mid_range,0,,105.4,163.4,none,0.9,0.9,935.7,334.7,0,0,left,,555.85595703125,-3.663787841796875,1222.730224609375,672.4522399902344,907.0,368.0,439.52,971.5,95.81,0,1,1,25,0.933,cut,0,0.0,21.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-67.16498712807989,396.7970741661481,157.47451292898867,,,0,23,1,OKC
2292,76.4,6,white,822,403,0.2825,0.5708,0.0,0.0,0.0,mid_range,0,91.9,73.4,38.1,none,43.6,43.6,836.0,367.7,0,0,left,,1038.057388305664,7.6484375,1318.163070678711,611.52294921875,907.0,368.0,439.52,692.9,0.0,0,1,1,25,0.933,cut,0,0.0,21.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-67.16498712807989,396.7970741661481,157.47451292898867,,,0,23,1,HOU
2292,76.4,8,white,1188,386,0.4082,0.5467,0.0,0.0,0.0,mid_range,0,,105.4,,none,43.6,43.6,836.0,367.7,0,0,left,,-5.551666259765625,-14.255271911621094,315.9022827148437,262.8161697387696,907.0,368.0,439.52,1057.6,0.0,0,1,1,25,0.933,cut,0,0.0,21.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-67.16498712807989,396.7970741661481,157.47451292898867,,,0,23,1,HOU
2292,76.4,7,white,498,314,0.1711,0.4448,0.0,0.0,0.0,3pt_arc,0,,,,none,43.6,43.6,836.0,367.7,0,0,left,,786.2024612426758,12.764114379882812,974.9780807495116,321.07020568847656,907.0,368.0,439.52,369.1,0.0,0,1,1,25,0.733,cut,0,0.0,21.6,,,,,0.0,0.0,half_court,,,0.0,0,unknown,-67.16498712807989,396.7970741661481,157.47451292898867,,,0,23,1,HOU
2295,76.5,1,green,1327,439,0.456,0.6218,0.0,-105.25,0.0,backcourt,0,,148.8,93.8,none,38.1,38.1,1007.0,382.7,0,0,left,94.3,455.0,-13.0,702.0,307.0,369.0,404.0,539.2,1199.1,0.0,0,0,1,26,1.0,cut,1,0.0,21.5,,,,,0.0,0.0,double_team,1041.0,560.0,0.0,0,unknown,87.40332276139414,354.1532723642908,61.44283702940663,,,0,24,1,OKC
2295,76.5,2,green,939,336,0.3227,0.4759,0.0,-73.08,0.0,mid_range,0,,188.9,97.6,none,38.1,38.1,1007.0,382.7,0,0,left,94.3,549.0,4.0,751.0,544.0,369.0,404.0,539.2,808.2,0.0,0,0,1,26,1.0,cut,1,0.0,21.5,,,,,0.0,0.0,double_team,,,0.0,0,unknown,87.40332276139414,354.1532723642908,61.44283702940663,,,0,24,1,OKC
2295,76.5,4,green,755,373,0.2595,0.5283,0.0,-41.75,0.0,3pt_arc,1,,94.3,187.7,none,38.1,38.1,1007.0,382.7,0,0,left,94.3,-15.0,-1.0,623.0,667.0,369.0,404.0,539.2,624.4,0.0,0,0,1,26,1.0,cut,1,0.0,21.5,,,,,0.0,0.0,double_team,,,0.0,0,unknown,87.40332276139414,354.1532723642908,61.44283702940663,,,0,24,1,OKC
