source_row,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,geometry_evaluable,off_frame,off_frame_reasons
431,2760,9,318.0,-12.0,1295.0,668.0,True,True,x_max_gt_width;y_min_lt_0
432,2760,8,356.4879,419.0145,446.29572,525.9173,True,False,
433,2766,6,521.0,386.0,622.0,478.0,True,False,
434,2766,9,336.0,-13.0,1294.0,667.0,True,True,x_max_gt_width;y_min_lt_0
435,2772,9,519.0,381.0,621.0,475.0,True,False,
436,2772,6,523.60284,385.80286,628.14264,488.65674,True,False,
437,2778,9,282.75156,244.7658,820.9824,631.9077,True,False,
438,2778,6,528.18427,391.60498,632.72406,494.45886,True,False,
439,2784,9,201.76913,280.17242,740.0,667.31433,True,False,
440,2790,6,519.0,379.0,622.0,464.0,True,False,
441,2796,6,521.0,378.0,623.0,465.0,True,False,
442,2802,6,313.0,-13.0,1292.0,668.0,True,True,x_max_gt_width;y_min_lt_0
443,2802,7,444.0,221.0,558.0,373.0,True,False,
444,2808,7,444.0,219.0,555.0,372.0,True,False,
445,2808,6,556.48346,117.57576,1108.4612,509.74298,True,False,
446,2808,9,-122.16058,421.7989,416.0703,808.94086,True,True,x_min_lt_0;y_max_gt_height
447,2814,6,642.15356,81.60161,1194.1313,473.7688,True,False,
448,2814,9,-203.14302,457.2055,335.0879,844.3475,True,True,x_min_lt_0;y_max_gt_height
449,2820,7,652.13855,114.010284,1282.0754,575.5779,True,True,x_max_gt_width
450,2820,6,727.82367,45.627457,1279.8015,437.79468,True,False,
451,2820,9,-284.12546,492.61212,254.10544,879.7541,True,True,x_min_lt_0;y_max_gt_height
452,2826,7,854.9823,135.28421,1484.9193,596.8518,True,True,x_max_gt_width
453,2832,10,242.0,-15.0,1291.0,666.0,True,True,x_max_gt_width;y_min_lt_0
454,2838,8,407.0,300.0,540.0,474.0,True,False,
455,2844,8,417.0,302.0,548.0,459.0,True,False,
456,2850,8,427.0,298.0,553.0,456.0,True,False,
457,2856,8,844.0,274.0,963.0,452.0,True,False,
458,2856,10,194.0,-14.0,1177.0,667.0,True,True,y_min_lt_0
459,2856,7,1869.2012,241.65384,2499.1382,703.22144,True,True,x_max_gt_width
460,2862,9,437.0,308.0,550.0,456.0,True,False,
461,2862,10,113.0,-14.0,1205.0,667.0,True,True,y_min_lt_0
462,2862,8,969.1242,272.07343,1092.5087,440.5788,True,False,
463,2862,7,2072.045,262.92776,2701.982,724.49536,True,True,x_max_gt_width;y_max_gt_height
464,2868,9,445.0,316.0,544.0,443.0,True,False,
465,2868,10,146.0,-15.0,1132.0,666.0,True,True,y_min_lt_0
466,2868,8,1166.759,263.58124,1290.1436,432.08667,True,True,x_max_gt_width
467,2874,10,144.0,-15.0,1139.0,667.0,True,True,y_min_lt_0
468,2874,9,444.8099,314.04047,545.0273,442.86652,True,False,
469,2874,8,1364.3939,255.0891,1487.7784,423.59448,True,True,x_max_gt_width
470,2880,9,872.0,296.0,999.0,501.0,True,False,
471,2880,10,126.0,-15.0,1137.0,667.0,True,True,y_min_lt_0
472,2880,8,1562.0288,246.59694,1685.4133,415.10236,True,True,x_max_gt_width
473,2886,10,114.0,-15.0,1125.0,667.0,True,True,y_min_lt_0
474,2886,9,1055.8539,316.52783,1173.6598,495.3786,True,False,
475,2886,8,1759.6637,238.10478,1883.0482,406.61017,True,True,x_max_gt_width
476,2892,6,819.0,362.0,925.0,488.0,True,False,
477,2892,10,88.0,-14.0,1109.0,668.0,True,True,y_min_lt_0
478,2892,9,1250.4408,324.71985,1368.2467,503.57056,True,True,x_max_gt_width
479,2898,6,824.0,361.0,941.0,494.0,True,False,
480,2898,10,83.0,-14.0,1098.0,668.0,True,True,y_min_lt_0
481,2904,6,826.0,358.0,947.0,494.0,True,False,
482,2904,10,85.0,-14.0,1097.0,667.0,True,True,y_min_lt_0
483,2910,6,828.0,355.0,949.0,491.0,True,False,
484,2910,7,922.0,285.0,1064.0,493.0,True,False,
485,2910,10,95.0,-15.0,1098.0,666.0,True,True,y_min_lt_0
486,2916,6,828.0,354.0,953.0,490.0,True,False,
487,2916,10,90.0,-15.0,1100.0,667.0,True,True,y_min_lt_0
488,2916,7,922.0,285.0,1064.0,493.0,True,False,
489,2922,6,823.0,352.0,934.0,486.0,True,False,
490,2922,7,926.0,283.0,1065.0,488.0,True,False,
491,2922,10,68.0,-14.0,1095.0,667.0,True,True,y_min_lt_0
492,2928,6,821.0,355.0,932.0,493.0,True,False,
493,2928,10,73.0,-13.0,1096.0,668.0,True,True,y_min_lt_0
494,2928,7,926.8036,281.575,1066.0536,486.825,True,False,
495,2934,6,821.0,357.0,930.0,499.0,True,False,
496,2934,7,780.0,247.0,894.0,390.0,True,False,
497,2934,10,65.0,-13.0,1081.0,667.0,True,True,y_min_lt_0
498,2940,6,820.0,357.0,932.0,503.0,True,False,
499,2940,10,52.0,-15.0,1093.0,666.0,True,True,y_min_lt_0
500,2940,7,721.23505,212.73767,843.89215,377.0805,True,False,
501,2946,6,826.0,352.0,1013.0,551.0,True,False,
502,2946,10,43.0,-15.0,1084.0,667.0,True,True,y_min_lt_0
503,2946,7,657.3763,185.36774,780.0334,349.71057,True,False,
504,2952,6,830.0,351.0,1012.0,551.0,True,False,
505,2952,10,50.0,-13.0,1086.0,668.0,True,True,y_min_lt_0
506,2952,7,593.5175,157.9978,716.1746,322.34064,True,False,
507,2958,6,819.0,346.0,1012.0,556.0,True,False,
508,2958,10,27.0,-14.0,1072.0,667.0,True,True,y_min_lt_0
509,2958,7,529.65875,130.62787,652.31586,294.9707,True,False,
510,2964,6,810.0,343.0,1005.0,556.0,True,False,
511,2964,10,12.0,-14.0,1065.0,667.0,True,True,y_min_lt_0
512,2964,7,465.79996,103.25793,588.4571,267.60077,True,False,
513,2970,6,811.0,342.0,1002.0,552.0,True,False,
514,2970,9,897.0,276.0,1030.0,481.0,True,False,
515,2970,10,42.0,-15.0,1079.0,668.0,True,True,y_min_lt_0
516,2970,7,401.9412,75.88799,524.5983,240.23083,True,False,
517,2976,6,813.0,341.0,998.0,546.0,True,False,
518,2976,9,893.0,273.0,1027.0,477.0,True,False,
519,2976,10,45.0,-15.0,1091.0,666.0,True,True,y_min_lt_0
520,2976,7,338.08243,48.51806,460.7396,212.8609,True,False,
521,2982,6,808.0,341.0,997.0,544.0,True,False,
522,2982,10,67.0,-15.0,1087.0,667.0,True,True,y_min_lt_0
523,2982,9,891.5783,271.4914,1025.4913,475.57837,True,False,
524,2982,7,274.22366,21.148125,396.88083,185.49097,True,False,
525,2988,6,808.0,340.0,983.0,538.0,True,False,
526,2988,10,76.0,-15.0,1089.0,667.0,True,True,y_min_lt_0
527,2988,9,889.9504,269.8635,1023.86346,473.95047,True,False,
528,2994,6,801.0,350.0,968.0,536.0,True,False,
529,2994,10,91.0,-15.0,1097.0,668.0,True,True,y_min_lt_0
530,2994,9,888.32245,268.2356,1022.23553,472.32257,True,False,
531,3000,6,796.0,354.0,964.0,536.0,True,False,
532,3000,10,128.0,-14.0,1111.0,667.0,True,True,y_min_lt_0
533,3000,9,886.6945,266.6077,1020.6076,470.69467,True,False,
534,3006,6,792.0,355.0,953.0,533.0,True,False,
535,3006,10,132.0,-14.0,1127.0,668.0,True,True,y_min_lt_0
536,3006,9,885.0666,264.9798,1018.9797,469.06677,True,False,
537,3012,6,785.0,357.0,938.0,525.0,True,False,
538,3012,10,148.0,-13.0,1129.0,668.0,True,True,y_min_lt_0
539,3012,9,883.43866,263.3519,1017.35175,467.43887,True,False,
540,3018,6,775.0,351.0,890.0,487.0,True,False,
541,3018,10,129.0,-14.0,1107.0,669.0,True,True,y_min_lt_0
542,3018,9,881.8107,261.724,1015.7238,465.81097,True,False,
543,3024,6,439.0,383.0,519.0,477.0,True,False,
544,3024,9,842.0,276.0,967.0,491.0,True,False,
545,3024,10,146.0,-15.0,1153.0,667.0,True,True,y_min_lt_0
546,3030,6,430.0,387.0,514.0,481.0,True,False,
547,3030,9,831.0,277.0,956.0,488.0,True,False,
548,3030,10,161.0,-15.0,1154.0,667.0,True,True,y_min_lt_0
549,3036,6,417.0,388.0,508.0,487.0,True,False,
550,3036,9,913.0,357.0,1065.0,524.0,True,False,
551,3036,10,167.0,-15.0,1192.0,667.0,True,True,y_min_lt_0
552,3042,6,405.0,385.0,502.0,487.0,True,False,
553,3042,7,812.0,273.0,936.0,462.0,True,False,
554,3042,9,907.0,353.0,1056.0,512.0,True,False,
555,3042,10,193.0,-15.0,1226.0,667.0,True,True,y_min_lt_0
556,3048,7,806.0,273.0,925.0,463.0,True,False,
557,3048,8,448.0,320.0,556.0,475.0,True,False,
558,3048,10,195.0,-15.0,1201.0,667.0,True,True,y_min_lt_0
559,3048,9,940.17255,366.60822,1084.3513,540.32825,True,False,
560,3054,8,442.0,321.0,558.0,478.0,True,False,
561,3054,10,205.0,-15.0,1207.0,667.0,True,True,y_min_lt_0
562,3054,7,802.2244,273.25278,921.65924,463.1658,True,False,
563,3060,8,441.0,320.0,563.0,479.0,True,False,
564,3060,10,208.0,-14.0,1243.0,667.0,True,True,y_min_lt_0
565,3060,7,798.27094,273.48532,917.70575,463.39835,True,False,
566,3066,8,440.0,322.0,554.0,464.0,True,False,
567,3066,10,224.0,-5.0,1206.0,667.0,True,True,y_min_lt_0
568,3066,7,794.31744,273.71786,913.75226,463.6309,True,False,
569,3072,8,436.0,320.0,563.0,493.0,True,False,
570,3072,10,226.0,4.0,1197.0,668.0,True,False,
571,3072,7,790.36395,273.9504,909.79877,463.86343,True,False,
572,3072,9,1046.5896,432.7878,1190.7683,606.5078,True,False,
573,3078,10,180.0,0.0,1158.0,668.0,True,False,
574,3078,8,434.6374,325.29883,556.2299,487.39392,True,False,
575,3078,7,786.41046,274.18295,905.8453,464.09598,True,False,
576,3078,9,1073.1938,449.33273,1217.3726,623.05273,True,False,
577,3084,8,424.0,309.0,538.0,471.0,True,False,
578,3084,10,163.0,-14.0,1150.0,668.0,True,True,y_min_lt_0
579,3084,7,782.457,274.4155,901.8918,464.32852,True,False,
580,3084,9,1099.7981,465.87766,1243.9768,639.59766,True,False,
581,3090,10,177.0,-14.0,1158.0,668.0,True,True,y_min_lt_0
582,3090,8,418.09613,307.68436,535.13184,469.72238,True,False,
583,3090,7,778.5035,274.64804,897.9383,464.56107,True,False,
584,3090,9,1126.4023,482.42258,1270.581,656.1426,True,False,
585,3096,10,175.0,-14.0,1166.0,667.0,True,True,y_min_lt_0
586,3096,8,412.26782,304.2274,529.3035,466.2654,True,False,
587,3096,7,774.55,274.88058,893.9848,464.7936,True,False,
588,3102,10,166.0,-14.0,1165.0,667.0,True,True,y_min_lt_0
589,3102,8,406.4395,300.77042,523.4752,462.80844,True,False,
590,3108,10,141.0,-15.0,1163.0,667.0,True,True,y_min_lt_0
591,3108,8,400.6112,297.31345,517.6469,459.35147,True,False,
592,3114,10,157.0,-14.0,1163.0,667.0,True,True,y_min_lt_0
593,3114,8,394.7829,293.85648,511.8186,455.8945,True,False,
594,3120,8,395.0,302.0,545.0,471.0,True,False,
595,3120,10,146.0,-13.0,1174.0,667.0,True,True,y_min_lt_0
596,3126,10,136.0,-14.0,1166.0,667.0,True,True,y_min_lt_0
597,3126,8,396.74026,301.968,539.5744,469.45456,True,False,
598,3132,10,131.0,-12.0,1165.0,668.0,True,True,y_min_lt_0
599,3132,8,395.19855,301.38077,538.03265,468.86734,True,False,
600,3138,10,135.0,-15.0,1136.0,667.0,True,True,y_min_lt_0
601,3138,8,393.65683,300.79355,536.49097,468.28012,True,False,
602,3144,6,781.0,354.0,888.0,470.0,True,False,
603,3144,10,142.0,-15.0,1145.0,668.0,True,True,y_min_lt_0
604,3150,6,790.0,360.0,895.0,478.0,True,False,
605,3150,10,137.0,-15.0,1125.0,668.0,True,True,y_min_lt_0
606,3156,6,802.0,361.0,913.0,490.0,True,False,
607,3156,10,129.0,-14.0,1169.0,669.0,True,True,y_min_lt_0
608,3162,6,811.0,361.0,920.0,489.0,True,False,
609,3162,10,140.0,-14.0,1159.0,667.0,True,True,y_min_lt_0
610,3168,6,822.0,359.0,933.0,489.0,True,False,
611,3168,10,140.0,-14.0,1147.0,669.0,True,True,y_min_lt_0
612,3174,6,828.0,351.0,934.0,488.0,True,False,
613,3174,10,117.0,-14.0,1153.0,668.0,True,True,y_min_lt_0
614,3180,6,831.0,353.0,935.0,485.0,True,False,
615,3180,10,122.0,-15.0,1149.0,668.0,True,True,y_min_lt_0
616,3186,6,829.0,353.0,944.0,490.0,True,False,
617,3186,10,104.0,-15.0,1151.0,667.0,True,True,y_min_lt_0
618,3192,6,828.0,354.0,949.0,493.0,True,False,
619,3192,10,110.0,-15.0,1145.0,668.0,True,True,y_min_lt_0
620,3198,6,825.0,364.0,941.0,495.0,True,False,
621,3198,10,88.0,-13.0,1133.0,669.0,True,True,y_min_lt_0
622,3204,10,81.0,-13.0,1126.0,668.0,True,True,y_min_lt_0
623,3204,6,827.1021,364.06018,942.9742,497.97186,True,False,
624,3210,6,836.0,359.0,969.0,501.0,True,False,
625,3210,10,79.0,-14.0,1130.0,667.0,True,True,y_min_lt_0
626,3216,6,840.0,354.0,937.0,492.0,True,False,
627,3216,7,877.0,359.0,998.0,495.0,True,False,
628,3216,10,80.0,-15.0,1119.0,667.0,True,True,y_min_lt_0
629,3222,6,845.0,350.0,944.0,481.0,True,False,
630,3222,7,884.0,346.0,1013.0,482.0,True,False,
631,3222,10,85.0,-13.0,1147.0,668.0,True,True,y_min_lt_0
632,3228,6,854.0,345.0,956.0,483.0,True,False,
633,3228,7,897.0,341.0,1019.0,484.0,True,False,
634,3228,9,785.0,236.0,910.0,429.0,True,False,
635,3228,10,98.0,-13.0,1151.0,669.0,True,True,y_min_lt_0
636,3234,7,947.0,268.0,1066.0,489.0,True,False,
637,3234,9,789.0,234.0,914.0,438.0,True,False,
638,3234,10,94.0,-14.0,1166.0,669.0,True,True,y_min_lt_0
639,3234,6,854.8201,341.54742,958.25104,477.8717,True,False,
640,3240,7,939.0,276.0,1070.0,505.0,True,False,
641,3240,10,107.0,-13.0,1163.0,668.0,True,True,y_min_lt_0
642,3240,9,790.67444,235.94339,915.67444,438.98685,True,False,
643,3240,6,858.9829,337.46237,962.4138,473.78665,True,False,
644,3246,8,842.0,349.0,977.0,489.0,True,False,
645,3246,10,118.0,-15.0,1163.0,667.0,True,True,y_min_lt_0
646,3246,9,792.5349,237.57129,917.5349,440.61475,True,False,
647,3252,10,107.0,-15.0,1171.0,666.0,True,True,y_min_lt_0
648,3252,9,794.3954,239.19919,919.3954,442.24265,True,False,
649,3252,6,867.3085,329.29227,970.7394,465.61655,True,False,
650,3258,8,861.0,347.0,977.0,495.0,True,False,
651,3258,10,113.0,-15.0,1169.0,666.0,True,True,y_min_lt_0
652,3258,9,796.25586,240.82709,921.25586,443.87054,True,False,
653,3264,8,855.0,349.0,970.0,497.0,True,False,
654,3264,10,116.0,-15.0,1163.0,667.0,True,True,y_min_lt_0
655,3264,7,1021.87854,249.2378,1148.2714,455.08014,True,False,
656,3264,9,798.11633,242.45499,923.11633,445.49844,True,False,
657,3270,10,104.0,-15.0,1167.0,667.0,True,True,y_min_lt_0
658,3270,7,1040.7799,240.9957,1167.1727,446.83804,True,False,
659,3270,9,799.9768,244.08289,924.9768,447.12634,True,False,
660,3270,6,879.7968,317.0371,983.2277,453.3614,True,False,
661,3276,10,121.0,-15.0,1166.0,667.0,True,True,y_min_lt_0
662,3276,7,1059.6813,232.7536,1186.0741,438.59595,True,False,
663,3276,9,801.8373,245.71078,926.8373,448.75424,True,False,
664,3276,6,883.9596,312.95206,987.3905,449.27634,True,False,
665,3282,8,859.0,353.0,980.0,496.0,True,False,
666,3282,10,129.0,-15.0,1156.0,667.0,True,True,y_min_lt_0
667,3282,7,1078.5826,224.5115,1204.9755,430.35385,True,False,
668,3288,8,860.0,355.0,984.0,496.0,True,False,
669,3288,10,126.0,-15.0,1173.0,668.0,True,True,y_min_lt_0
670,3294,8,861.0,352.0,984.0,494.0,True,False,
671,3294,10,134.0,-14.0,1181.0,667.0,True,True,y_min_lt_0
672,3300,8,859.0,351.0,978.0,487.0,True,False,
673,3300,10,149.0,-14.0,1199.0,667.0,True,True,y_min_lt_0
674,3306,7,396.0,350.0,516.0,494.0,True,False,
675,3306,8,854.0,351.0,969.0,484.0,True,False,
676,3306,10,154.0,-15.0,1209.0,667.0,True,True,y_min_lt_0
677,3312,6,920.0,275.0,1059.0,498.0,True,False,
678,3312,7,852.0,352.0,971.0,482.0,True,False,
679,3312,9,786.0,241.0,911.0,438.0,True,False,
680,3312,10,166.0,-15.0,1225.0,668.0,True,True,y_min_lt_0
681,3318,7,851.0,352.0,968.0,482.0,True,False,
682,3318,10,187.0,-14.0,1243.0,669.0,True,True,y_min_lt_0
683,3318,9,785.543,240.7667,910.543,438.48502,True,False,
684,3318,8,848.3861,345.16412,966.1864,481.22906,True,False,
685,3324,10,169.0,-13.0,1227.0,670.0,True,True,y_min_lt_0
686,3324,6,935.87384,277.5821,1070.69,490.38672,True,False,
687,3324,9,785.0658,240.87943,910.0658,438.59775,True,False,
688,3330,10,204.0,-15.0,1223.0,669.0,True,True,y_min_lt_0
689,3330,6,942.7874,276.34772,1077.6035,489.15234,True,False,
690,3330,9,784.58856,240.99216,909.58856,438.71048,True,False,
691,3336,10,215.0,-14.0,1270.0,669.0,True,True,y_min_lt_0
692,3336,6,949.701,275.11334,1084.5171,487.91797,True,False,
693,3336,9,784.1113,241.10489,909.1113,438.8232,True,False,
694,3342,10,212.0,-15.0,1263.0,668.0,True,True,y_min_lt_0
695,3342,7,1414.9585,350.52985,1533.313,485.1952,True,True,x_max_gt_width
696,3342,6,956.6145,273.87897,1091.4307,486.6836,True,False,
697,3342,9,783.6341,241.21762,908.6341,438.93594,True,False,
698,3348,10,211.0,-15.0,1243.0,667.0,True,True,y_min_lt_0
699,3348,7,1553.5525,350.52234,1671.9067,485.18768,True,True,x_max_gt_width
700,3348,6,963.5281,272.6446,1098.3442,485.44922,True,False,
701,3348,9,783.15686,241.33035,908.15686,439.04868,True,False,
702,3354,10,223.0,-15.0,1259.0,668.0,True,True,y_min_lt_0
703,3354,7,1692.1462,350.51483,1810.5007,485.18018,True,True,x_max_gt_width
704,3354,6,970.44165,271.41022,1105.2578,484.21484,True,False,
705,3354,9,782.6796,241.44308,907.6796,439.1614,True,False,
706,3360,10,230.0,-14.0,1187.0,668.0,True,True,y_min_lt_0
707,3360,7,1830.7402,350.50732,1949.0945,485.17267,True,True,x_max_gt_width
708,3360,6,977.3552,270.17584,1112.1714,482.98047,True,False,
709,3360,9,782.2024,241.55582,907.2024,439.27414,True,False,
710,3366,10,244.0,-13.0,1273.0,668.0,True,True,y_min_lt_0
711,3366,8,813.7955,359.4677,930.14935,485.24695,True,False,
712,3366,7,1969.334,350.49982,2087.6885,485.16516,True,True,x_max_gt_width
713,3372,7,399.0,362.0,514.0,512.0,True,False,
714,3372,10,258.0,-15.0,1289.0,668.0,True,True,x_max_gt_width;y_min_lt_0
715,3372,8,809.3571,360.053,925.711,485.83224,True,False,
716,3378,10,271.0,-15.0,1280.0,667.0,True,True,y_min_lt_0
717,3378,7,310.76685,365.806,426.32422,513.258,True,False,
718,3378,8,804.91876,360.6383,921.27264,486.41754,True,False,
719,3384,10,274.0,-12.0,1289.0,668.0,True,True,x_max_gt_width;y_min_lt_0
720,3384,7,214.79291,368.4279,330.35028,515.8799,True,False,
721,3390,10,280.0,-13.0,1288.0,668.0,True,True,x_max_gt_width;y_min_lt_0
722,3390,7,118.818954,371.04977,234.37633,518.5018,True,False,
723,3396,10,275.0,-15.0,1287.0,667.0,True,True,x_max_gt_width;y_min_lt_0
724,3396,7,22.845005,373.67166,138.40237,521.12366,True,False,
725,3402,6,473.0,302.0,629.0,461.0,True,False,
726,3402,10,273.0,-15.0,1289.0,668.0,True,True,x_max_gt_width;y_min_lt_0
727,3408,9,468.0,262.0,627.0,460.0,True,False,
728,3408,10,295.0,-15.0,1289.0,668.0,True,True,x_max_gt_width;y_min_lt_0
729,3414,7,471.0,316.0,623.0,461.0,True,False,
730,3414,10,280.0,-13.0,1287.0,669.0,True,True,x_max_gt_width;y_min_lt_0
731,3420,7,473.0,322.0,622.0,468.0,True,False,
732,3420,10,264.0,-15.0,1267.0,668.0,True,True,y_min_lt_0
733,3426,6,470.0,323.0,622.0,467.0,True,False,
734,3426,10,260.0,-13.0,1246.0,667.0,True,True,y_min_lt_0
735,3432,6,483.0,319.0,624.0,460.0,True,False,
736,3432,10,239.0,-15.0,1233.0,667.0,True,True,y_min_lt_0
737,3438,7,493.0,317.0,634.0,458.0,True,False,
738,3438,10,259.0,-15.0,1223.0,667.0,True,True,y_min_lt_0
739,3438,8,932.0,364.0,1055.0,502.0,True,False,
740,3444,7,496.0,310.0,633.0,445.0,True,False,
741,3444,10,238.0,-14.0,1268.0,668.0,True,True,y_min_lt_0
742,3444,8,932.0,364.0,1055.0,502.0,True,False,
743,3450,10,225.0,-13.0,1274.0,668.0,True,True,y_min_lt_0
744,3450,7,499.47028,305.90216,639.2613,444.37677,True,False,
745,3450,8,932.0,364.0,1055.0,502.0,True,False,
746,3456,10,214.0,-13.0,1265.0,669.0,True,True,y_min_lt_0
747,3456,7,502.6438,301.5626,642.4348,440.0372,True,False,
748,3456,8,932.0,364.0,1055.0,502.0,True,False,
749,3462,10,216.0,-13.0,1263.0,667.0,True,True,y_min_lt_0
750,3462,7,505.81732,297.22302,645.60834,435.69763,True,False,
751,3462,8,932.0,364.0,1055.0,502.0,True,False,
752,3468,10,218.0,-14.0,1233.0,667.0,True,True,y_min_lt_0
753,3468,7,508.99084,292.88345,648.78186,431.35806,True,False,
754,3468,8,932.0,364.0,1055.0,502.0,True,False,
755,3474,10,202.0,-15.0,1235.0,667.0,True,True,y_min_lt_0
756,3474,7,512.16437,288.54388,651.9554,427.0185,True,False,
757,3474,8,932.0,364.0,1055.0,502.0,True,False,
758,3480,10,186.0,-13.0,1233.0,668.0,True,True,y_min_lt_0
759,3480,7,515.3379,284.2043,655.1289,422.67892,True,False,
760,3486,10,199.0,-13.0,1238.0,669.0,True,True,y_min_lt_0
761,3486,7,518.5114,279.86475,658.3024,418.33936,True,False,
762,3492,10,191.0,-14.0,1212.0,668.0,True,True,y_min_lt_0
763,3492,7,521.68494,275.52518,661.47595,413.9998,True,False,
764,3498,8,858.0,310.0,1073.0,493.0,True,False,
765,3498,10,180.0,-13.0,1212.0,668.0,True,True,y_min_lt_0
766,3504,10,186.0,-13.0,1228.0,668.0,True,True,y_min_lt_0
767,3504,8,858.217,308.52356,1067.8052,488.87646,True,False,
768,3510,8,908.0,212.0,1048.0,480.0,True,False,
769,3510,10,176.0,-13.0,1210.0,667.0,True,True,y_min_lt_0
770,3516,8,908.0,211.0,1043.0,477.0,True,False,
771,3516,9,841.0,338.0,951.0,454.0,True,False,
772,3516,10,171.0,-13.0,1184.0,666.0,True,True,y_min_lt_0
773,3522,9,836.0,342.0,951.0,465.0,True,False,
774,3522,10,116.0,-15.0,1157.0,666.0,True,True,y_min_lt_0
775,3522,8,905.01776,197.17914,1053.2863,450.30878,True,False,
776,3528,9,833.0,341.0,947.0,469.0,True,False,
777,3528,10,127.0,-15.0,1142.0,666.0,True,True,y_min_lt_0
778,3528,8,907.4094,180.70392,1055.678,433.83356,True,False,
779,3534,9,830.0,342.0,945.0,470.0,True,False,
780,3534,10,109.0,-15.0,1138.0,666.0,True,True,y_min_lt_0
781,3534,8,909.8011,164.2287,1058.0696,417.35834,True,False,
782,3540,9,830.0,341.0,944.0,475.0,True,False,
783,3540,10,149.0,-15.0,1145.0,666.0,True,True,y_min_lt_0
784,3540,8,912.19275,147.75348,1060.4613,400.88312,True,False,
785,3546,6,902.0,217.0,1053.0,505.0,True,False,
786,3546,9,832.0,348.0,947.0,482.0,True,False,
787,3546,10,111.0,-15.0,1153.0,666.0,True,True,y_min_lt_0
788,3552,9,838.0,349.0,955.0,483.0,True,False,
789,3552,10,137.0,-14.0,1158.0,667.0,True,True,y_min_lt_0
790,3552,6,902.0,217.0,1053.0,505.0,True,False,
791,3558,7,784.0,243.0,911.0,402.0,True,False,
792,3558,9,846.0,350.0,963.0,484.0,True,False,
793,3558,10,127.0,-15.0,1150.0,667.0,True,True,y_min_lt_0
794,3558,6,902.0,217.0,1053.0,505.0,True,False,
795,3564,9,851.0,351.0,968.0,487.0,True,False,
796,3564,10,121.0,-13.0,1153.0,668.0,True,True,y_min_lt_0
797,3564,7,784.0,243.0,911.0,402.0,True,False,
798,3564,6,902.0,217.0,1053.0,505.0,True,False,
799,3570,9,857.0,349.0,972.0,486.0,True,False,
800,3570,10,117.0,-14.0,1152.0,668.0,True,True,y_min_lt_0
801,3570,7,784.0,243.0,911.0,402.0,True,False,
802,3570,6,902.0,217.0,1053.0,505.0,True,False,
803,3576,9,859.0,350.0,978.0,491.0,True,False,
804,3576,10,113.0,-13.0,1152.0,667.0,True,True,y_min_lt_0
805,3576,7,784.0,243.0,911.0,402.0,True,False,
806,3576,6,902.0,217.0,1053.0,505.0,True,False,
807,3582,7,814.0,245.0,929.0,385.0,True,False,
808,3582,9,865.0,353.0,988.0,500.0,True,False,
809,3582,10,130.0,-15.0,1143.0,667.0,True,True,y_min_lt_0
810,3582,6,902.0,217.0,1053.0,505.0,True,False,
811,3588,9,867.0,354.0,988.0,502.0,True,False,
812,3588,10,125.0,-15.0,1139.0,667.0,True,True,y_min_lt_0
813,3588,7,819.1384,242.51923,935.0615,383.98077,True,False,
814,3588,6,902.0,217.0,1053.0,505.0,True,False,
815,3594,9,872.0,355.0,990.0,503.0,True,False,
