section,frame,player_id,bbox_x1_milli_px,bbox_y1_milli_px,bbox_x2_milli_px,bbox_y2_milli_px
wnba_5l4,000573,000001,1627000,271000,1741000,514000
wnba_5l4,000573,000002,991000,645000,1108000,925000
wnba_5l4,000573,000004,1380000,524000,1512000,827000
wnba_5l4,000573,000006,772000,659000,907000,942000
wnba_5l4,000573,000008,1764000,249000,1866000,485000
wnba_5l4,000573,000010,1273000,312000,1395000,528000
wnba_5l4,000573,000005,709593,435085,831865,660803
wnba_5l4,000576,000001,840000,339000,935000,564000
wnba_5l4,000576,000002,951000,655000,1127000,934000
wnba_5l4,000576,000004,1264000,314000,1369000,527000
wnba_5l4,000576,000006,1386000,522000,1509000,822000
wnba_5l4,000576,000008,1752000,263000,1848000,487000
wnba_5l4,000576,000010,1266773,318252,1389952,535120
wnba_5l4,000579,000002,936000,676000,1144000,916000
wnba_5l4,000579,000004,1254000,317000,1350000,527000
wnba_5l4,000579,000005,1023000,199000,1122000,430000
wnba_5l4,000579,000006,447000,458000,603000,813000
wnba_5l4,000579,000007,1635000,280000,1737000,526000
wnba_5l4,000579,000001,747173,348246,848345,580908
wnba_5l4,000579,000009,757905,662639,894588,931996
wnba_5l4,000579,000010,1261614,325442,1384793,542310
wnba_5l4,000582,000002,967000,669000,1156000,912000
wnba_5l4,000582,000005,1383000,522000,1503000,822000
wnba_5l4,000582,000008,1744000,268000,1846000,480000
wnba_5l4,000582,000004,1205230,218252,1315029,452716
wnba_5l4,000582,000006,462829,450923,602772,765302
wnba_5l4,000582,000001,466236,373896,567408,606557
wnba_5l4,000582,000010,1256455,332633,1379634,549501
wnba_5l4,000585,000002,1026000,661000,1173000,918000
wnba_5l4,000585,000003,1389000,519000,1503000,804000
wnba_5l4,000585,000008,1744000,267000,1837000,479000
wnba_5l4,000585,000004,1161660,138314,1271459,372778
wnba_5l4,000585,000006,271111,414240,411054,728618
wnba_5l4,000585,000001,185299,399545,286471,632206
wnba_5l4,000585,000010,1251296,339824,1374475,556692
wnba_5l4,000588,000002,1053000,657000,1180000,912000
wnba_5l4,000588,000003,1380000,513000,1503000,795000
wnba_5l4,000588,000005,750000,648000,891000,921000
wnba_5l4,000588,000007,1650000,287000,1752000,536000
wnba_5l4,000588,000008,1465000,222000,1570000,446000
wnba_5l4,000588,000004,1118089,058375,1227888,292840
wnba_5l4,000588,000006,079394,377556,219336,691935
wnba_5l4,000588,000001,-95638,425194,005534,657856
wnba_5l4,000588,000010,1246137,347015,1369316,563882
wnba_5l4,000591,000002,1062000,658000,1185000,913000
wnba_5l4,000591,000005,1473000,219000,1573000,444000
wnba_5l4,000591,000006,1380000,507000,1506000,789000
wnba_5l4,000591,000007,1650000,291000,1758000,537000
wnba_5l4,000591,000003,1378508,509730,1500725,791991
wnba_5l4,000591,000008,1433759,220162,1534654,439822
wnba_5l4,000591,000004,1074518,-21563,1184317,212902
wnba_5l4,000591,000001,-376574,450843,-275402,683505
wnba_5l4,000591,000010,1240978,354205,1364157,571073
wnba_5l4,000594,000001,746000,666000,885000,922000
wnba_5l4,000594,000002,1068000,655000,1188000,912000
wnba_5l4,000594,000003,1381000,507000,1522000,782000
wnba_5l4,000594,000007,1659000,283000,1773000,553000
wnba_5l4,000594,000006,1507159,498081,1637143,789332
wnba_5l4,000594,000008,1333988,206198,1434883,425859
wnba_5l4,000594,000004,1030948,-101501,1140747,132963
wnba_5l4,000597,000001,1386000,505000,1530000,782000
wnba_5l4,000597,000002,1057000,653000,1198000,918000
wnba_5l4,000597,000006,747000,665000,884000,920000
wnba_5l4,000597,000007,1662000,312000,1782000,558000
wnba_5l4,000597,000005,1522748,168037,1636962,415200
wnba_5l4,000597,000008,1234217,192235,1335113,411896
wnba_5l4,000597,000004,987377,-181439,1097176,053025
wnba_5l4,000600,000001,1096000,206000,1183000,420000
wnba_5l4,000600,000003,1383000,503000,1532000,780000
wnba_5l4,000600,000006,1059000,645000,1203000,914000
wnba_5l4,000600,000007,1659000,314000,1791000,563000
wnba_5l4,000600,000002,1070293,654017,1204438,914452
wnba_5l4,000600,000005,1641543,080870,1755757,328034
wnba_5l4,000600,000008,1134447,178272,1235342,397933
wnba_5l4,000603,000002,1065000,649000,1209000,913000
wnba_5l4,000603,000003,1413000,490000,1537000,774000
wnba_5l4,000603,000006,750000,663000,887000,915000
wnba_5l4,000603,000007,1662000,300000,1815000,564000
wnba_5l4,000603,000001,1256892,123335,1368713,362339
wnba_5l4,000603,000005,1760339,-06296,1874553,240867
wnba_5l4,000603,000008,1034676,164309,1135571,383969
wnba_5l4,000606,000002,1075000,663000,1219000,912000
wnba_5l4,000606,000003,1458000,493000,1554000,774000
wnba_5l4,000606,000006,709725,688896,847958,949118
wnba_5l4,000606,000007,1675929,309365,1814081,566715
wnba_5l4,000606,000001,1338598,-32367,1450419,206637
wnba_5l4,000606,000005,1879134,-93463,1993348,153700
wnba_5l4,000606,000008,934905,150346,1035800,370006
wnba_5l4,000609,000003,1465000,492000,1588000,767000
wnba_5l4,000609,000007,1734000,271000,1854000,564000
wnba_5l4,000609,000010,1201000,331000,1323000,550000
wnba_5l4,000609,000002,1080272,659196,1222395,914660
wnba_5l4,000609,000006,617719,710087,755952,970309
wnba_5l4,000609,000001,1420305,-188069,1532125,050935
wnba_5l4,000609,000005,1997930,-180630,2112144,066534
wnba_5l4,000609,000008,835134,136383,936030,356043
wnba_5l4,000612,000001,1204000,332000,1303000,550000
wnba_5l4,000612,000003,1468000,498000,1618000,765000
wnba_5l4,000612,000007,1765000,262000,1891000,561000
wnba_5l4,000612,000010,1194741,331381,1316894,550104
wnba_5l4,000612,000002,1085940,660437,1228062,915901
wnba_5l4,000612,000006,525714,731279,663946,991500
wnba_5l4,000612,000005,2116725,-267796,2230939,-20633
wnba_5l4,000612,000008,735364,122420,836259,342080
wnba_5l4,000615,000001,1198000,332000,1294000,552000
wnba_5l4,000615,000003,1489000,496000,1636000,768000
wnba_5l4,000615,000006,549000,468000,676000,705000
wnba_5l4,000615,000009,765000,670000,906000,939000
wnba_5l4,000615,000007,1788160,261313,1914760,550666
wnba_5l4,000615,000010,1188537,331472,1310690,550195
wnba_5l4,000615,000002,1091607,661677,1233730,917141
wnba_5l4,000615,000005,2235520,-354963,2349734,-107800
wnba_5l4,000618,000001,431000,604000,579000,916000
wnba_5l4,000618,000002,1146000,624000,1287000,915000
wnba_5l4,000618,000003,1515000,492000,1650000,768000
wnba_5l4,000618,000007,1791000,332000,1917000,550000
wnba_5l4,000618,000009,774000,674000,915000,930000
wnba_5l4,000618,000006,479110,421854,609313,665474
wnba_5l4,000618,000010,1182332,331563,1304486,550286
wnba_5l4,000621,000002,1169000,618000,1313000,915000
wnba_5l4,000621,000003,1567000,489000,1672000,769000
wnba_5l4,000621,000009,778000,678000,892000,943000
wnba_5l4,000621,000001,345990,678720,470072,946688
wnba_5l4,000621,000007,1812777,320837,1939015,567108
wnba_5l4,000621,000006,414354,369482,544557,613103
wnba_5l4,000621,000010,1176128,331654,1298281,550377
wnba_5l4,000624,000002,1159000,623000,1351000,912000
wnba_5l4,000624,000003,1581000,499000,1719000,768000
wnba_5l4,000624,000004,475000,606000,633000,914000
wnba_5l4,000624,000009,780000,678000,909000,936000
wnba_5l4,000624,000007,1831892,328413,1958130,574684
wnba_5l4,000624,000006,349598,317111,479800,560731
wnba_5l4,000624,000010,1169923,331745,1292077,550468
wnba_5l4,000627,000002,1169000,625000,1379000,913000
wnba_5l4,000627,000003,1569000,504000,1758000,772000
wnba_5l4,000627,000004,474000,610000,675000,913000
wnba_5l4,000627,000009,783549,680401,910649,939247
wnba_5l4,000627,000007,1851007,335989,1977245,582260
wnba_5l4,000627,000006,284842,264739,415044,508360
wnba_5l4,000627,000010,1163719,331836,1285872,550559
