frame,order,trace_branch_label,trace_final_label,trace_event,stamped_label,stamped_branch,stamped_event,agree
1758,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1758,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1761,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1761,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1764,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1764,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1767,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1767,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1770,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1770,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1773,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1773,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1776,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1776,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1779,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1779,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1782,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1782,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1785,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1785,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1788,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1788,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1791,0,DETECTION,DETECTION,1791_345_544_642_672,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,1791_345_544_642_672,True
1791,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1791,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1794,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1797,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1800,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1800,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1803,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1803,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1806,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1806,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1809,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1809,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1812,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1812,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1815,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1815,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1818,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1818,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1821,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1821,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1824,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1824,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1827,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1827,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1830,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1830,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1833,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1833,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1836,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1836,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1839,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1839,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1842,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1842,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1845,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1845,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1848,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1848,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1851,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1851,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1854,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1854,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1857,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1857,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1860,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1860,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1863,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1863,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1866,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1866,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1869,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1869,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1872,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1872,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1875,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1875,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1878,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1878,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1881,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1881,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1884,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1884,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1887,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1887,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1890,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1890,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1893,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1893,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1896,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1896,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1899,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1899,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1902,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1902,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1905,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1905,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1908,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1908,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1911,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1911,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1914,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1914,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1917,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1917,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1920,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1920,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1923,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1923,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1926,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1926,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1929,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1929,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1932,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1932,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1935,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1935,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1938,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1938,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1941,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1941,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1944,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1944,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1947,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1947,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1950,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1950,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1953,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1953,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1956,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1956,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1959,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1959,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1962,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1962,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1965,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1965,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1968,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1968,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1971,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1971,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1971,2,CLAMP,CLAMP,1971_395_699_656_821,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1974,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1974,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
1974,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1977,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1977,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1980,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1980,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1983,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1983,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1986,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1986,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1989,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1989,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1992,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1992,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1995,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
1995,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
1998,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2001,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2004,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2007,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2010,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2013,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2013,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2016,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2016,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2016,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2019,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2019,1,CLAMP,CLAMP,2019_438_1575_783_1749,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2019,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2022,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2022,1,CLAMP,CLAMP,2022_562_981_900_1200,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2022,2,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2025,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2025,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2028,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2028,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2031,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2031,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2034,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2034,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2037,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2037,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2040,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2040,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2043,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2043,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2046,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2046,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2049,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2049,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2052,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2055,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2055,1,CLAMP,CLAMP,2055_427_1645_774_1753,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2058,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2058,1,CLAMP,CLAMP,2058_426_1644_774_1752,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2061,0,CLAMP,CLAMP,2061_626_631_915_811,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2061,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2061,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2064,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2064,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2064,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2067,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2067,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2067,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2070,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2070,1,DETECTION,DETECTION,2070_166_1536_563_1728,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2070_166_1536_563_1728,True
2070,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2073,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2073,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2076,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2076,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:kalman_homography,,True
2079,0,DETECTION,DETECTION,2079_429_373_793_963,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2079_429_373_793_963,True
2079,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2079,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2082,0,DETECTION,DETECTION,2082_432_384_789_958,DETECTION,src/tracking/advanced_tracker.py:_activate_slot,2082_432_384_789_958,True
2082,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2082,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2085,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2085,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2085,2,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2085,3,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2088,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2088,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2091,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2091,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2094,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2094,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2097,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2097,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2100,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2100,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2103,0,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2103,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2106,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2106,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2109,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2109,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2112,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2112,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2115,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2115,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2118,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2118,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2121,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2121,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2124,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2124,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2127,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2127,1,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2130,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2130,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2133,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2133,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2136,0,PREDICTION,PREDICTION,,PREDICTION,src/tracking/advanced_tracker.py:id_merge,,True
2136,1,PREDICTION,SUBPIXEL,,SUBPIXEL,src/pipeline/unified_pipeline.py:subpixel_hold,,True
2139,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2142,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2142,1,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
2145,0,CLAMP,CLAMP,,CLAMP,src/pipeline/unified_pipeline.py:jump_clamp,,True
