frame,timestamp,player_id,team,x_position,y_position,velocity,acceleration,direction_deg,court_zone,ball_possession,distance_to_ball,nearest_opponent,nearest_teammate,event,team_spacing,team_centroid_x,team_centroid_y,paint_count_own,paint_count_opp,possession_side,handler_isolation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,ball_x2d,ball_y2d,ball_velocity,distance_to_basket,vel_toward_basket,drive_flag,fast_break_flag,possession_id,possession_duration,confidence,velocity_mean_30,velocity_max_30,dist_traveled_30,possession_pct_30,velocity_mean_90,velocity_max_90,dist_traveled_90,possession_pct_90,velocity_mean_150,velocity_max_150,dist_traveled_150,possession_pct_150,shots_90,passes_90,dribbles_90,possession_run,team_velocity_mean,opp_velocity_mean,spacing_advantage,dist_to_basket_mean_30,vel_toward_basket_mean_30,drive_rate_30,dist_to_basket_mean_90,vel_toward_basket_mean_90,drive_rate_90,dist_to_basket_mean_150,vel_toward_basket_mean_150,drive_rate_150,shot_quality_proxy,turnover_flag,pace_30,pick_roll_proxy,possessions_est,shots_per100,passes_per100,dribbles_per100,dist_per100_30,dist_per100_90,dist_per100_150
1108,18.485,2,green,1437,1252,2.0,-2.12,180.0,backcourt,0,11999.1,100.7,184.9,none,62181.0,2193.0,1024.5,1,1,right,200.0,113.0,230.0,176.0,330.0,13064,-1713,0.0,1343.7,1.91,0,0,66,0,1.0,2.98,5.39,17.9,0.0,2.98,5.39,17.9,0.0,2.98,5.39,17.9,0.0,0,0,0,0,0.5,12.68,61979.0,1350.4,2.47,0.0,1350.4,2.47,0.0,1350.4,2.47,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1790.0,1790.0,1790.0
1108,18.485,3,green,2700,898,0.0,-8.54,0.0,3pt_arc,0,10687.8,500.3,716.2,none,62181.0,2193.0,1024.5,1,1,right,200.0,431.0,227.0,488.0,343.0,13064,-1713,0.0,552.5,0.0,0,0,66,0,1.0,6.08,13.34,36.5,0.0,6.08,13.34,36.5,0.0,6.08,13.34,36.5,0.0,0,0,0,0,0.5,12.68,61979.0,536.5,-5.94,0.0,536.5,-5.94,0.0,536.5,-5.94,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,3650.0,3650.0,3650.0
1108,18.485,4,green,3390,706,0.0,-168.13,0.0,paint,0,9971.9,215.9,716.2,none,62181.0,2193.0,1024.5,1,1,right,200.0,176.0,223.0,241.0,322.0,13064,-1713,0.0,204.3,0.0,0,0,66,0,1.0,42.03,168.13,168.1,0.0,42.03,168.13,168.1,0.0,42.03,168.13,168.1,0.0,0,0,0,0,0.5,12.68,61979.0,155.6,-35.83,0.0,155.6,-35.83,0.0,155.6,-35.83,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,16810.0,16810.0,16810.0
1108,18.485,6,white,1712,1175,1.0,-5.08,0.0,backcourt,0,11713.6,285.6,184.9,none,202.0,1927.0,1115.0,1,1,right,200.0,232.0,224.0,298.0,317.0,13064,-1713,0.0,1571.6,0.98,0,0,66,0,1.0,2.05,6.08,10.2,0.0,2.05,6.08,10.2,0.0,2.05,6.08,10.2,0.0,0,0,0,0,12.68,0.5,-61979.0,1567.5,-1.65,0.0,1567.5,-1.65,0.0,1567.5,-1.65,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1020.0,1020.0,1020.0
1108,18.485,7,white,3182,764,22.8,22.8,164.7,paint,0,10187.7,215.9,1526.4,none,202.0,1927.0,1115.0,1,1,right,200.0,352.0,272.0,488.0,482.0,13064,-1713,0.0,114.5,-8.43,0,0,66,0,1.0,11.4,22.8,22.8,0.0,11.4,22.8,22.8,0.0,11.4,22.8,22.8,0.0,0,0,0,0,12.68,0.5,-61979.0,111.4,-4.22,0.0,111.4,-4.22,0.0,111.4,-4.22,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2280.0,2280.0,2280.0
1108,18.485,8,white,1534,1225,26.93,26.93,344.9,backcourt,0,11898.4,100.7,184.9,none,202.0,1927.0,1115.0,1,1,right,200.0,168.0,240.0,216.0,323.0,13064,-1713,0.0,1429.4,-23.31,0,0,66,0,1.0,13.46,26.93,26.9,0.0,13.46,26.93,26.9,0.0,13.46,26.93,26.9,0.0,0,0,0,0,12.68,0.5,-61979.0,1417.8,-11.66,0.0,1417.8,-11.66,0.0,1417.8,-11.66,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2690.0,2690.0,2690.0
1108,18.485,9,white,1280,1296,0.0,0.0,0.0,mid_range,0,12162.1,21.8,263.7,none,202.0,1927.0,1115.0,1,1,right,200.0,15.0,236.0,68.0,316.0,13064,-1713,0.0,1209.9,0.0,0,0,66,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12.68,0.5,-61979.0,1209.9,0.0,0.0,1209.9,0.0,0.0,1209.9,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1109,18.502,2,green,1433,1253,4.12,2.12,166.0,backcourt,0,12003.2,102.6,180.8,none,161.0,1816.3,1145.7,0,1,right,200.0,111.0,230.0,173.0,331.0,13064,-1713,0.0,1340.1,3.52,0,0,67,0,1.0,3.14,5.39,22.0,0.0,3.14,5.39,22.0,0.0,3.14,5.39,22.0,0.0,0,0,0,0,21.11,15.21,-642.0,1348.9,2.62,0.0,1348.9,2.62,0.0,1348.9,2.62,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2200.0,2200.0,2200.0
1109,18.502,3,green,2757,882,59.2,59.2,344.3,3pt_arc,0,10628.7,67.4,1375.0,none,161.0,1816.3,1145.7,0,1,right,200.0,430.382905960083,227.5730972290039,486.742094039917,342.2325668334961,13064,-1713,0.0,494.5,57.78,0,0,67,0,0.933,13.67,59.2,95.7,0.0,13.67,59.2,95.7,0.0,13.67,59.2,95.7,0.0,0,0,0,0,21.11,15.21,-642.0,530.5,3.17,0.0,530.5,3.17,0.0,530.5,3.17,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,9570.0,9570.0,9570.0
1109,18.502,5,green,1259,1302,0.0,0.0,0.0,mid_range,0,12183.9,19.6,180.8,none,161.0,1816.3,1145.7,0,1,right,200.0,-3.0,233.0,46.0,303.0,13064,-1713,0.0,1192.6,0.0,0,0,67,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,21.11,15.21,-642.0,1192.6,0.0,0.0,1192.6,0.0,0.0,1192.6,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1109,18.502,6,white,1706,1177,6.32,5.32,161.6,backcourt,0,11719.9,283.4,180.8,none,803.0,2065.4,1076.2,1,0,right,200.0,230.0,224.0,297.0,317.0,13064,-1713,0.0,1577.9,-6.28,0,0,67,0,1.0,2.76,6.32,16.6,0.0,2.76,6.32,16.6,0.0,2.76,6.32,16.6,0.0,0,0,0,0,15.21,21.11,642.0,1569.2,-2.42,0.0,1569.2,-2.42,0.0,1569.2,-2.42,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1660.0,1660.0,1660.0
1109,18.502,7,white,3119,781,65.25,42.45,164.9,paint,0,10253.0,375.8,443.3,none,803.0,2065.4,1076.2,1,0,right,200.0,351.0,261.0,486.0,479.0,13064,-1713,0.0,151.4,-46.48,0,0,67,0,1.0,29.35,65.25,88.0,0.0,29.35,65.25,88.0,0.0,29.35,65.25,88.0,0.0,0,0,0,0,15.21,21.11,642.0,124.7,-18.3,0.0,124.7,-18.3,0.0,124.7,-18.3,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,8800.0,8800.0,8800.0
1109,18.502,8,white,1532,1226,2.24,-24.69,153.4,backcourt,0,11900.6,102.6,180.8,none,803.0,2065.4,1076.2,1,0,right,200.0,167.0,236.0,216.0,323.0,13064,-1713,0.0,1427.7,1.67,0,0,67,0,1.0,9.72,26.93,29.2,0.0,9.72,26.93,29.2,0.0,9.72,26.93,29.2,0.0,0,0,0,0,15.21,21.11,642.0,1421.1,-7.21,0.0,1421.1,-7.21,0.0,1421.1,-7.21,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2920.0,2920.0,2920.0
1109,18.502,9,white,1278,1297,2.24,2.24,153.4,mid_range,0,12164.3,19.6,263.7,none,803.0,2065.4,1076.2,1,0,right,200.0,14.0,236.0,67.0,318.0,13064,-1713,0.0,1208.4,1.5,0,0,67,0,1.0,1.12,2.24,2.2,0.0,1.12,2.24,2.2,0.0,1.12,2.24,2.2,0.0,0,0,0,0,15.21,21.11,642.0,1209.2,0.75,0.0,1209.2,0.75,0.0,1209.2,0.75,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,220.0,220.0,220.0
1109,18.502,10,white,2692,900,0.0,0.0,0.0,3pt_arc,0,10696.1,67.4,443.3,none,803.0,2065.4,1076.2,1,0,right,200.0,430.0,229.0,487.0,343.0,13064,-1713,0.0,560.6,0.0,0,0,67,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,15.21,21.11,642.0,560.6,0.0,0.0,560.6,0.0,0.0,560.6,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1110,18.518,2,green,1430,1254,3.16,-0.96,161.6,backcourt,0,12006.4,59.2,184.9,none,20.0,1810.0,1147.3,0,1,right,200.0,109.0,230.0,172.0,330.0,13064,-1713,0.0,1337.6,2.57,0,0,68,0,1.0,3.14,5.39,25.2,0.0,3.14,5.39,25.2,0.0,3.14,5.39,25.2,0.0,0,0,0,0,6.55,25.98,-1330.5,1347.5,2.61,0.0,1347.5,2.61,0.0,1347.5,2.61,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2520.0,2520.0,2520.0
1110,18.518,3,green,2748,884,9.22,-49.98,167.5,3pt_arc,0,10637.9,80.1,1368.9,none,20.0,1810.0,1147.3,0,1,right,200.0,429.4559650421143,227.66327667236328,485.8151531219482,342.32274627685547,13064,-1713,0.0,503.6,-9.1,0,0,68,0,0.867,13.11,59.2,104.9,0.0,13.11,59.2,104.9,0.0,13.11,59.2,104.9,0.0,0,0,0,0,6.55,25.98,-1330.5,527.2,1.63,0.0,527.2,1.63,0.0,527.2,1.63,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,10490.0,10490.0,10490.0
1110,18.518,5,green,1252,1304,7.28,7.28,164.1,mid_range,0,12191.2,125.7,184.9,none,20.0,1810.0,1147.3,0,1,right,200.0,-3.649160385131836,232.59294891357425,45.25249671936035,302.92005157470703,13064,-1713,0.0,1186.8,5.73,0,0,68,0,0.933,3.64,7.28,7.3,0.0,3.64,7.28,7.3,0.0,3.64,7.28,7.3,0.0,0,0,0,0,6.55,25.98,-1330.5,1189.7,2.86,0.0,1189.7,2.86,0.0,1189.7,2.86,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,730.0,730.0,730.0
1110,18.518,6,white,1703,1177,3.0,-3.32,180.0,backcourt,0,11722.8,283.7,177.9,none,1350.5,2078.4,1072.4,1,0,right,200.0,229.0,224.0,295.0,317.0,13064,-1713,0.0,1580.9,-2.94,0,0,68,0,1.0,2.79,6.32,19.6,0.0,2.79,6.32,19.6,0.0,2.79,6.32,19.6,0.0,0,0,0,0,25.98,6.55,1330.5,1570.9,-2.49,0.0,1570.9,-2.49,0.0,1570.9,-2.49,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,1960.0,1960.0,1960.0
1110,18.518,7,white,3113,783,6.32,-58.93,161.6,paint,0,10259.3,378.7,458.8,none,1350.5,2078.4,1072.4,1,0,right,200.0,349.0,257.0,485.0,480.0,13064,-1713,0.0,155.7,-4.38,0,0,68,0,1.0,23.59,65.25,94.4,0.0,23.59,65.25,94.4,0.0,23.59,65.25,94.4,0.0,0,0,0,0,25.98,6.55,1330.5,132.4,-14.82,0.0,132.4,-14.82,0.0,132.4,-14.82,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,9440.0,9440.0,9440.0
1110,18.518,8,white,1532,1226,0.0,-2.24,0.0,backcourt,0,11900.6,105.8,165.0,none,1350.5,2078.4,1072.4,1,0,right,200.0,167.0,238.0,216.0,322.0,13064,-1713,0.0,1427.7,0.0,0,0,68,0,1.0,7.29,26.93,29.2,0.0,7.29,26.93,29.2,0.0,7.29,26.93,29.2,0.0,0,0,0,0,25.98,6.55,1330.5,1422.8,-5.41,0.0,1422.8,-5.41,0.0,1422.8,-5.41,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2920.0,2920.0,2920.0
1110,18.518,9,white,1373,1270,98.76,96.52,344.1,mid_range,0,12065.6,59.2,165.0,none,1350.5,2078.4,1072.4,1,0,right,200.0,80.0,233.0,133.0,323.0,13064,-1713,0.0,1288.3,-81.26,0,0,68,0,1.0,33.67,98.76,101.0,0.0,33.67,98.76,101.0,0.0,33.67,98.76,101.0,0.0,0,0,0,0,25.98,6.55,1330.5,1235.5,-26.59,0.0,1235.5,-26.59,0.0,1235.5,-26.59,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,10100.0,10100.0,10100.0
1110,18.518,10,white,2671,906,21.84,21.84,164.1,3pt_arc,0,10717.9,80.1,458.8,none,1350.5,2078.4,1072.4,1,0,right,200.0,428.0,227.0,484.0,342.0,13064,-1713,0.0,582.0,-21.44,0,0,68,0,1.0,10.92,21.84,21.8,0.0,10.92,21.84,21.8,0.0,10.92,21.84,21.8,0.0,0,0,0,0,25.98,6.55,1330.5,571.3,-10.72,0.0,571.3,-10.72,0.0,571.3,-10.72,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2180.0,2180.0,2180.0
1111,18.535,2,green,1426,1255,4.12,0.96,166.0,mid_range,0,12010.5,58.2,180.8,none,152.5,1805.7,1148.7,0,1,right,200.0,107.0,230.0,170.0,330.0,13064,-1713,0.0,1334.0,3.52,0,0,69,0,1.0,3.25,5.39,29.3,0.0,3.25,5.39,29.3,0.0,3.25,5.39,29.3,0.0,0,0,0,0,4.54,8.07,-695.0,1346.0,2.71,0.0,1346.0,2.71,0.0,1346.0,2.71,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2930.0,2930.0,2930.0
1111,18.535,3,green,2739,887,9.49,0.27,161.6,3pt_arc,0,10647.3,74.7,1363.6,none,152.5,1805.7,1148.7,0,1,right,200.0,428.5290241241455,227.75345611572263,484.8882122039795,342.41292572021484,13064,-1713,0.0,512.8,-9.17,0,0,69,0,0.8,12.71,59.2,114.4,0.0,12.71,59.2,114.4,0.0,12.71,59.2,114.4,0.0,0,0,0,0,4.54,8.07,-695.0,525.6,0.43,0.0,525.6,0.43,0.0,525.6,0.43,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,11440.0,11440.0,11440.0
1111,18.535,5,green,1252,1304,0.0,-7.28,0.0,mid_range,0,12191.2,122.5,180.8,none,152.5,1805.7,1148.7,0,1,right,200.0,-4.175537109375,232.67244720458984,44.72611999511719,302.99954986572266,13064,-1713,0.0,1186.8,0.0,0,0,69,0,0.867,2.43,7.28,7.3,0.0,2.43,7.28,7.3,0.0,2.43,7.28,7.3,0.0,0,0,0,0,4.54,8.07,-695.0,1188.7,1.91,0.0,1188.7,1.91,0.0,1188.7,1.91,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,730.0,730.0,730.0
1111,18.535,6,white,1700,1178,3.16,0.16,161.6,backcourt,0,11726.0,284.6,177.6,none,847.5,2070.6,1074.4,1,0,right,200.0,228.0,225.0,294.0,316.0,13064,-1713,0.0,1580.1,2.73,0,0,69,0,1.0,2.84,6.32,22.7,0.0,2.84,6.32,22.7,0.0,2.84,6.32,22.7,0.0,0,0,0,0,8.07,4.54,695.0,1572.0,-1.84,0.0,1572.0,-1.84,0.0,1572.0,-1.84,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2270.0,2270.0,2270.0
1111,18.535,7,white,3087,790,26.93,20.61,164.9,paint,0,10286.2,361.3,436.0,none,847.5,2070.6,1074.4,1,0,right,200.0,348.0,265.0,485.0,479.0,13064,-1713,0.0,176.4,-21.54,0,0,69,0,1.0,24.26,65.25,121.3,0.0,24.26,65.25,121.3,0.0,24.26,65.25,121.3,0.0,0,0,0,0,8.07,4.54,695.0,141.2,-16.17,0.0,141.2,-16.17,0.0,141.2,-16.17,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,12130.0,12130.0,12130.0
1111,18.535,8,white,1529,1226,3.0,3.0,180.0,backcourt,0,11903.5,107.0,165.2,none,847.5,2070.6,1074.4,1,0,right,200.0,166.0,237.0,215.0,321.0,13064,-1713,0.0,1424.8,2.9,0,0,69,0,1.0,6.43,26.93,32.2,0.0,6.43,26.93,32.2,0.0,6.43,26.93,32.2,0.0,0,0,0,0,8.07,4.54,695.0,1423.2,-3.75,0.0,1423.2,-3.75,0.0,1423.2,-3.75,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,3220.0,3220.0,3220.0
1111,18.535,9,white,1370,1271,3.16,-95.6,161.6,mid_range,0,12068.7,58.2,165.2,none,847.5,2070.6,1074.4,1,0,right,200.0,78.0,234.0,131.0,323.0,13064,-1713,0.0,1285.8,2.52,0,0,69,0,1.0,26.04,98.76,104.2,0.0,26.04,98.76,104.2,0.0,26.04,98.76,104.2,0.0,0,0,0,0,8.07,4.54,695.0,1248.1,-19.31,0.0,1248.1,-19.31,0.0,1248.1,-19.31,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,10420.0,10420.0,10420.0
1111,18.535,10,white,2667,907,4.12,-17.72,166.0,3pt_arc,0,10722.0,74.7,436.0,none,847.5,2070.6,1074.4,1,0,right,200.0,427.0,229.0,484.0,343.0,13064,-1713,0.0,586.1,-4.07,0,0,69,0,1.0,8.65,21.84,26.0,0.0,8.65,21.84,26.0,0.0,8.65,21.84,26.0,0.0,0,0,0,0,8.07,4.54,695.0,576.2,-8.5,0.0,576.2,-8.5,0.0,576.2,-8.5,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2600.0,2600.0,2600.0
1112,18.552,2,green,1424,1256,2.24,-1.88,153.4,mid_range,0,12012.7,58.2,180.8,none,68.0,1801.3,1150.0,0,1,right,200.0,106.0,229.0,169.0,330.0,13064,-1713,0.0,1332.4,1.61,0,0,70,0,1.0,3.15,5.39,31.5,0.0,3.15,5.39,31.5,0.0,3.15,5.39,31.5,0.0,0,0,0,0,4.57,13.55,-1176.5,1344.7,2.6,0.0,1344.7,2.6,0.0,1344.7,2.6,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,3150.0,3150.0,3150.0
1112,18.552,3,green,2730,889,9.22,-0.27,167.5,3pt_arc,0,10656.5,65.5,1356.6,none,68.0,1801.3,1150.0,0,1,right,200.0,427.6020832061768,227.84363555908203,483.96127128601074,342.5031051635742,13064,-1713,0.0,521.9,-9.11,0,0,70,0,0.733,12.36,59.2,123.6,0.0,12.36,59.2,123.6,0.0,12.36,59.2,123.6,0.0,0,0,0,0,4.57,13.55,-1176.5,525.2,-0.52,0.0,525.2,-0.52,0.0,525.2,-0.52,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,12360.0,12360.0,12360.0
1112,18.552,5,green,1250,1305,2.24,2.24,153.4,mid_range,0,12193.4,122.5,180.8,none,68.0,1801.3,1150.0,0,1,right,200.0,-4.701913833618164,232.75194549560547,44.19974327087402,303.0790481567383,13064,-1713,0.0,1185.4,1.47,0,0,70,0,0.8,2.38,7.28,9.5,0.0,2.38,7.28,9.5,0.0,2.38,7.28,9.5,0.0,0,0,0,0,4.57,13.55,-1176.5,1187.9,1.8,0.0,1187.9,1.8,0.0,1187.9,1.8,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,950.0,950.0,950.0
1112,18.552,6,white,1697,1179,3.16,0.0,161.6,backcourt,0,11729.1,283.7,138.1,none,1244.5,2071.6,1074.2,1,0,right,200.0,228.0,225.0,293.0,316.0,13064,-1713,0.0,1577.3,2.73,0,0,70,0,1.0,2.88,6.32,25.9,0.0,2.88,6.32,25.9,0.0,2.88,6.32,25.9,0.0,0,0,0,0,13.55,4.57,1176.5,1572.6,-1.33,0.0,1572.6,-1.33,0.0,1572.6,-1.33,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2590.0,2590.0,2590.0
1112,18.552,7,white,3062,797,25.96,-0.97,164.4,paint,0,10312.1,344.5,410.0,none,1244.5,2071.6,1074.2,1,0,right,200.0,347.0,272.0,484.0,478.0,13064,-1713,0.0,197.7,-21.81,0,0,70,0,1.0,24.54,65.25,147.3,0.0,24.54,65.25,147.3,0.0,24.54,65.25,147.3,0.0,0,0,0,0,13.55,4.57,1176.5,150.6,-17.11,0.0,150.6,-17.11,0.0,150.6,-17.11,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,14730.0,14730.0,14730.0
1112,18.552,8,white,1564,1216,36.4,33.4,344.1,backcourt,0,11867.1,145.6,138.1,none,1244.5,2071.6,1074.2,1,0,right,200.0,174.0,222.0,239.0,320.0,13064,-1713,0.0,1456.2,-31.43,0,0,70,0,1.0,11.43,36.4,68.6,0.0,11.43,36.4,68.6,0.0,11.43,36.4,68.6,0.0,0,0,0,0,13.55,4.57,1176.5,1428.7,-8.36,0.0,1428.7,-8.36,0.0,1428.7,-8.36,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,6860.0,6860.0,6860.0
1112,18.552,9,white,1368,1272,2.24,-0.92,153.4,mid_range,0,12070.9,58.2,203.8,none,1244.5,2071.6,1074.2,1,0,right,200.0,78.0,234.0,129.0,324.0,13064,-1713,0.0,1284.2,1.57,0,0,70,0,1.0,21.28,98.76,106.4,0.0,21.28,98.76,106.4,0.0,21.28,98.76,106.4,0.0,0,0,0,0,13.55,4.57,1176.5,1255.3,-15.13,0.0,1255.3,-15.13,0.0,1255.3,-15.13,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,10640.0,10640.0,10640.0
1112,18.552,10,white,2667,907,0.0,-4.12,0.0,3pt_arc,0,10722.0,65.5,410.0,none,1244.5,2071.6,1074.2,1,0,right,200.0,427.0,229.0,483.0,343.0,13064,-1713,0.0,586.1,0.0,0,0,70,0,1.0,6.49,21.84,26.0,0.0,6.49,21.84,26.0,0.0,6.49,21.84,26.0,0.0,0,0,0,0,13.55,4.57,1176.5,578.7,-6.38,0.0,578.7,-6.38,0.0,578.7,-6.38,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2600.0,2600.0,2600.0
1113,18.569,3,green,2721,892,9.49,0.27,161.6,3pt_arc,0,1459.2,65.3,1465.5,none,0.0,2015.5,1090.0,0,1,left,60.2,426.675142288208,227.9338150024414,483.034330368042,342.5932846069336,1316,1286,12124.75,531.1,-9.18,0,0,71,1,0.667,12.1,59.2,133.1,0.0,12.1,59.2,133.1,0.0,12.1,59.2,133.1,0.0,0,0,0,1,35.92,2.04,-1632.0,525.7,-1.31,0.0,525.7,-1.31,0.0,525.7,-1.31,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,13310.0,13310.0,13310.0
1113,18.569,5,green,1310,1288,62.36,60.12,344.2,mid_range,1,6.3,60.2,1465.5,none,0.0,2015.5,1090.0,0,1,left,60.2,37.0,227.0,88.0,312.0,1316,1286,12124.75,1235.0,-50.25,0,0,71,1,1.0,14.38,62.36,71.9,0.2,14.38,62.36,71.9,0.2,14.38,62.36,71.9,0.2,0,0,0,1,35.92,2.04,-1632.0,1197.3,-8.61,0.0,1197.3,-8.61,0.0,1197.3,-8.61,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,7190.0,7190.0,7190.0
1113,18.569,6,white,1698,1179,1.0,-2.16,0.0,backcourt,0,396.7,403.0,139.0,none,1632.0,2070.0,1074.6,1,0,left,60.2,228.0,225.0,292.0,317.0,1316,1286,12124.75,1578.3,-0.98,0,0,71,1,1.0,2.69,6.32,26.9,0.0,2.69,6.32,26.9,0.0,2.69,6.32,26.9,0.0,0,0,0,1,2.04,35.92,1632.0,1573.2,-1.3,0.0,1573.2,-1.3,0.0,1573.2,-1.3,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,2690.0,2690.0,2690.0
1113,18.569,7,white,3062,797,0.0,-25.96,0.0,paint,0,1813.2,354.0,419.2,none,1632.0,2070.0,1074.6,1,0,left,60.2,347.0,260.0,484.0,478.0,1316,1286,12124.75,197.7,0.0,0,0,71,1,1.0,21.04,65.25,147.3,0.0,21.04,65.25,147.3,0.0,21.04,65.25,147.3,0.0,0,0,0,1,2.04,35.92,1632.0,157.4,-14.66,0.0,157.4,-14.66,0.0,157.4,-14.66,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,14730.0,14730.0,14730.0
1113,18.569,8,white,1564,1216,0.0,-36.4,0.0,backcourt,0,257.7,264.0,139.0,none,1632.0,2070.0,1074.6,1,0,left,60.2,175.0,222.0,237.0,320.0,1316,1286,12124.75,1456.2,0.0,0,0,71,1,1.0,9.8,36.4,68.6,0.0,9.8,36.4,68.6,0.0,9.8,36.4,68.6,0.0,0,0,0,1,2.04,35.92,1632.0,1432.6,-7.17,0.0,1432.6,-7.17,0.0,1432.6,-7.17,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,6860.0,6860.0,6860.0
1113,18.569,9,white,1368,1272,0.0,-2.24,0.0,mid_range,0,53.9,60.2,203.8,none,1632.0,2070.0,1074.6,1,0,left,60.2,78.0,233.0,129.0,324.0,1316,1286,12124.75,1284.2,0.0,0,0,71,1,1.0,17.73,98.76,106.4,0.0,17.73,98.76,106.4,0.0,17.73,98.76,106.4,0.0,0,0,0,1,2.04,35.92,1632.0,1260.1,-12.61,0.0,1260.1,-12.61,0.0,1260.1,-12.61,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,10640.0,10640.0,10640.0
1113,18.569,10,white,2658,909,9.22,9.22,167.5,3pt_arc,0,1393.9,65.3,419.2,none,1632.0,2070.0,1074.6,1,0,left,60.2,426.0,228.0,482.0,343.0,1316,1286,12124.75,595.2,-9.14,0,0,71,1,1.0,7.04,21.84,35.2,0.0,7.04,21.84,35.2,0.0,7.04,21.84,35.2,0.0,0,0,0,1,2.04,35.92,1632.0,582.0,-6.93,0.0,582.0,-6.93,0.0,582.0,-6.93,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,3520.0,3520.0,3520.0
1114,18.585,3,green,2712,894,9.22,-0.27,167.5,3pt_arc,0,1450.0,56.0,1456.3,dribble,0.0,2011.0,1091.0,0,1,left,60.2,425.74820137023926,228.0239944458008,482.1073894500733,342.68346405029297,1316,1286,0.0,540.2,-9.12,0,0,71,2,0.6,11.86,59.2,142.3,0.0,11.86,59.2,142.3,0.0,11.86,59.2,142.3,0.0,0,0,1,2,4.61,0.0,-1632.0,526.9,-1.96,0.0,526.9,-1.96,0.0,526.9,-1.96,0.0,0.0,0,0.0,0,1,0.0,0.0,100.0,14230.0,14230.0,14230.0
1114,18.585,5,green,1310,1288,0.0,-62.36,0.0,mid_range,1,6.3,60.2,1456.3,dribble,0.0,2011.0,1091.0,0,1,left,60.2,37.0,227.0,88.0,312.0,1316,1286,0.0,1235.0,0.0,0,0,71,2,1.0,11.98,62.36,71.9,0.333,11.98,62.36,71.9,0.333,11.98,62.36,71.9,0.333,0,0,1,2,4.61,0.0,-1632.0,1203.6,-7.18,0.0,1203.6,-7.18,0.0,1203.6,-7.18,0.0,0.0,0,0.0,0,1,0.0,0.0,100.0,7190.0,7190.0,7190.0
