attempt_id,ledger_line,section_id,competition,video,source_start,status,terminal,route_identity,declared_kind,declared_resolution,declared_height,declared_fps,declared_duration,rows,decoded_frames,evaluated_frames,stride,passed,finished_at,probe_status,measured_kind,measured_width,measured_height,measured_fps,source_sha256,source_filename,outputs_present
L00101:0022400909_s442,101,0022400909_s442,nba,0022400909,000000442,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.89743333333334,4864,3923,1308,3,False,1788832231,ABSENT,UNKNOWN,,,,,nba__0022400909_s442.mp4,1
L00102:0022400909_s1015,102,0022400909_s1015,nba,0022400909,000001015,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,133.29983333333334,6030,3995,1332,3,False,1788832436,ABSENT,UNKNOWN,,,,,nba__0022400909_s1015.mp4,1
L00103:0022400909_s251,103,0022400909_s251,nba,0022400909,000000251,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,135.20173333333332,4394,4052,1351,3,False,1788832784,ABSENT,UNKNOWN,,,,,nba__0022400909_s251.mp4,1
L00104:0022400909_s2543,104,0022400909_s2543,nba,0022400909,000002543,thin,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,132.06526666666667,0,,,,,1788832836,ABSENT,UNKNOWN,,,,,nba__0022400909_s2543.mp4,1
L00105:0022400909_s1397,105,0022400909_s1397,nba,0022400909,000001397,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.3302,1956,3906,1302,3,False,1788833740,ABSENT,UNKNOWN,,,,,nba__0022400909_s1397.mp4,1
L00106:0022400909_s2734,106,0022400909_s2734,nba,0022400909,000002734,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.19673333333333,4334,3902,1301,3,False,1788833890,ABSENT,UNKNOWN,,,,,nba__0022400909_s2734.mp4,1
L00107:0022400909_s1779,107,0022400909_s1779,nba,0022400909,000001779,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,131.29783333333333,4928,3935,1312,3,False,1788834111,ABSENT,UNKNOWN,,,,,nba__0022400909_s1779.mp4,1
L00108:0022400909_s1588,108,0022400909_s1588,nba,0022400909,000001588,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,131.59813333333332,5826,3944,1315,3,False,1788834309,ABSENT,UNKNOWN,,,,,nba__0022400909_s1588.mp4,1
L00109:0022400909_s2352,109,0022400909_s2352,nba,0022400909,000002352,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.49703333333335,5226,3911,1304,3,False,1788834384,ABSENT,UNKNOWN,,,,,nba__0022400909_s2352.mp4,1
L00110:0022400909_s824,110,0022400909_s824,nba,0022400909,000000824,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.7306,1326,3918,1306,3,False,1788834384,ABSENT,UNKNOWN,,,,,nba__0022400909_s824.mp4,1
L00111:0022400909_s3116,111,0022400909_s3116,nba,0022400909,000003116,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.53040000000001,5538,3912,1304,3,False,1788834646,ABSENT,UNKNOWN,,,,,nba__0022400909_s3116.mp4,1
L00112:0022400909_s633,112,0022400909_s633,nba,0022400909,000000633,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,134.36756666666668,4905,4027,1343,3,False,1788834673,ABSENT,UNKNOWN,,,,,nba__0022400909_s633.mp4,1
L00113:0022400909_s2161,113,0022400909_s2161,nba,0022400909,000002161,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,135.60213333333334,5877,4064,1355,3,False,1788834697,ABSENT,UNKNOWN,,,,,nba__0022400909_s2161.mp4,1
L00114:0022400909_s2925,114,0022400909_s2925,nba,0022400909,000002925,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,133.19973333333334,4251,3992,1331,3,False,1788834890,ABSENT,UNKNOWN,,,,,nba__0022400909_s2925.mp4,1
L00115:0022400909_s1970,115,0022400909_s1970,nba,0022400909,000001970,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,134.50103333333334,4371,4031,1344,3,False,1788835061,ABSENT,UNKNOWN,,,,,nba__0022400909_s1970.mp4,1
L00116:0022400909_s1206,116,0022400909_s1206,nba,0022400909,000001206,timeout,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,133.86706666666666,3171,,,,,1788835090,ABSENT,UNKNOWN,,,,,nba__0022400909_s1206.mp4,1
L00117:0022400909_s3498,117,0022400909_s3498,nba,0022400909,000003498,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,132.79933333333332,5604,3980,1327,3,False,1788835144,ABSENT,UNKNOWN,,,,,nba__0022400909_s3498.mp4,1
L00118:0022400909_s3689,118,0022400909_s3689,nba,0022400909,000003689,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.49703333333335,1242,3911,1304,3,False,1788835329,ABSENT,UNKNOWN,,,,,nba__0022400909_s3689.mp4,1
L00119:0022400909_s3307,119,0022400909_s3307,nba,0022400909,000003307,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,133.5334,5761,4002,1334,3,False,1788835804,ABSENT,UNKNOWN,,,,,nba__0022400909_s3307.mp4,1
L00120:0022400909_s3880,120,0022400909_s3880,nba,0022400909,000003880,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,131.29783333333333,4425,3935,1312,3,False,1788836094,ABSENT,UNKNOWN,,,,,nba__0022400909_s3880.mp4,1
L00121:0022400909_s4071,121,0022400909_s4071,nba,0022400909,000004071,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.6305,4454,3915,1305,3,False,1788836313,ABSENT,UNKNOWN,,,,,nba__0022400909_s4071.mp4,1
L00122:0022400909_s60,122,0022400909_s60,nba,0022400909,000000060,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,132.86606666666668,4516,3982,1328,3,False,1788836440,ABSENT,UNKNOWN,,,,,nba__0022400909_s60.mp4,1
L00123:0022401156_s247,123,0022401156_s247,nba,0022401156,000000247,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.03333333333333,4893,3961,1321,3,False,1788837277,ABSENT,UNKNOWN,,,,,nba__0022401156_s247.mp4,1
L00124:0022401156_s1369,124,0022401156_s1369,nba,0022401156,000001369,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.03333333333333,4781,4021,1341,3,False,1788837277,ABSENT,UNKNOWN,,,,,nba__0022401156_s1369.mp4,1
L00125:0022400909_s5026,125,0022400909_s5026,nba,0022400909,000005026,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.59713333333335,3540,3914,1305,3,False,1788837351,ABSENT,UNKNOWN,,,,,nba__0022400909_s5026.mp4,1
L00126:0022400909_s5408,126,0022400909_s5408,nba,0022400909,000005408,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.66386666666668,3425,3916,1306,3,False,1788837399,ABSENT,UNKNOWN,,,,,nba__0022400909_s5408.mp4,1
L00127:0022400909_s4262,127,0022400909_s4262,nba,0022400909,000004262,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,132.0319,5267,3957,1319,3,False,1788837468,ABSENT,UNKNOWN,,,,,nba__0022400909_s4262.mp4,1
L00128:0022400909_s4453,128,0022400909_s4453,nba,0022400909,000004453,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,132.39893333333333,1700,3968,1323,3,False,1788837535,ABSENT,UNKNOWN,,,,,nba__0022400909_s4453.mp4,1
L00129:0022401156_s1182,129,0022401156_s1182,nba,0022401156,000001182,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.03333333333333,4880,3961,1321,3,False,1788837698,ABSENT,UNKNOWN,,,,,nba__0022401156_s1182.mp4,1
L00130:0022400909_s4644,130,0022400909_s4644,nba,0022400909,000004644,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,133.86706666666666,4058,4012,1338,3,False,1788837746,ABSENT,UNKNOWN,,,,,nba__0022400909_s4644.mp4,1
L00131:0022400909_s5217,131,0022400909_s5217,nba,0022400909,000005217,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,130.7306,5945,3918,1306,3,False,1788837900,ABSENT,UNKNOWN,,,,,nba__0022400909_s5217.mp4,1
L00132:0022401156_s1556,132,0022401156_s1556,nba,0022401156,000001556,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.03333333333333,6048,3931,1311,3,False,1788838579,ABSENT,UNKNOWN,,,,,nba__0022401156_s1556.mp4,1
L00133:0022401156_s1930,133,0022401156_s1930,nba,0022401156,000001930,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,5791,3901,1301,3,False,1788838707,ABSENT,UNKNOWN,,,,,nba__0022401156_s1930.mp4,1
L00134:0022401156_s1743,134,0022401156_s1743,nba,0022401156,000001743,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.3,932,3939,1313,3,False,1788838759,ABSENT,UNKNOWN,,,,,nba__0022401156_s1743.mp4,1
L00135:0022401156_s2304,135,0022401156_s2304,nba,0022401156,000002304,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.03333333333333,4284,4021,1341,3,False,1788839396,ABSENT,UNKNOWN,,,,,nba__0022401156_s2304.mp4,1
L00136:0022400909_s4835,136,0022400909_s4835,nba,0022400909,000004835,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,134.13400000000001,3289,4020,1340,3,False,1788839554,ABSENT,UNKNOWN,,,,,nba__0022400909_s4835.mp4,1
L00137:0022401156_s2491,137,0022401156_s2491,nba,0022401156,000002491,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.03333333333333,2365,3931,1311,3,False,1788840082,ABSENT,UNKNOWN,,,,,nba__0022401156_s2491.mp4,1
L00138:0022401156_s2117,138,0022401156_s2117,nba,0022401156,000002117,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.03333333333333,4576,3961,1321,3,False,1788840212,ABSENT,UNKNOWN,,,,,nba__0022401156_s2117.mp4,1
L00139:0022400909_s5599,139,0022400909_s5599,nba,0022400909,000005599,tracked,1,ORIGINAL,OTHER,1280x720,720,29.97002997002997,131.73160000000001,2873,3948,1316,3,False,1788840236,ABSENT,UNKNOWN,,,,,nba__0022400909_s5599.mp4,1
L00140:0022401156_s2678,140,0022401156_s2678,nba,0022401156,000002678,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.03333333333333,6739,3991,1331,3,False,1788840579,ABSENT,UNKNOWN,,,,,nba__0022401156_s2678.mp4,1
L00141:0022401156_s3052,141,0022401156_s3052,nba,0022401156,000003052,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.03333333333333,4040,3961,1321,3,False,1788840580,ABSENT,UNKNOWN,,,,,nba__0022401156_s3052.mp4,1
L00142:0022401156_s60,142,0022401156_s60,nba,0022401156,000000060,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,5297,3901,1301,3,False,1788840696,ABSENT,UNKNOWN,,,,,nba__0022401156_s60.mp4,1
L00143:0022401156_s434,143,0022401156_s434,nba,0022401156,000000434,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.03333333333333,5235,4021,1341,3,False,1788840866,ABSENT,UNKNOWN,,,,,nba__0022401156_s434.mp4,1
L00144:0022401156_s2865,144,0022401156_s2865,nba,0022401156,000002865,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,6027,3901,1301,3,False,1788841029,ABSENT,UNKNOWN,,,,,nba__0022401156_s2865.mp4,1
L00145:0022401156_s3426,145,0022401156_s3426,nba,0022401156,000003426,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.03333333333333,5656,3931,1311,3,False,1788841060,ABSENT,UNKNOWN,,,,,nba__0022401156_s3426.mp4,1
L00146:0022401156_s3239,146,0022401156_s3239,nba,0022401156,000003239,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.3,4882,3939,1313,3,False,1788841147,ABSENT,UNKNOWN,,,,,nba__0022401156_s3239.mp4,1
L00147:0022401156_s3613,147,0022401156_s3613,nba,0022401156,000003613,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.56666666666666,5468,3977,1326,3,False,1788841815,ABSENT,UNKNOWN,,,,,nba__0022401156_s3613.mp4,1
L00148:0022401156_s3800,148,0022401156_s3800,nba,0022401156,000003800,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,4186,3901,1301,3,False,1788841889,ABSENT,UNKNOWN,,,,,nba__0022401156_s3800.mp4,1
L00149:0022401156_s4174,149,0022401156_s4174,nba,0022401156,000004174,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.03333333333333,4658,4021,1341,3,False,1788842102,ABSENT,UNKNOWN,,,,,nba__0022401156_s4174.mp4,1
L00150:0022401156_s3987,150,0022401156_s3987,nba,0022401156,000003987,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.03333333333333,3783,3961,1321,3,False,1788842249,ABSENT,UNKNOWN,,,,,nba__0022401156_s3987.mp4,1
L00151:0022401156_s4361,151,0022401156_s4361,nba,0022401156,000004361,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.03333333333333,3931,3931,1311,3,False,1788842526,ABSENT,UNKNOWN,,,,,nba__0022401156_s4361.mp4,1
L00152:0022401156_s4922,152,0022401156_s4922,nba,0022401156,000004922,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.36666666666667,334,3911,1304,3,False,1788842662,ABSENT,UNKNOWN,,,,,nba__0022401156_s4922.mp4,1
L00153:0022401156_s4548,153,0022401156_s4548,nba,0022401156,000004548,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.03333333333333,4425,3991,1331,3,False,1788843442,ABSENT,UNKNOWN,,,,,nba__0022401156_s4548.mp4,1
L00154:0022401156_s4735,154,0022401156_s4735,nba,0022401156,000004735,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,3174,3901,1301,3,False,1788843442,ABSENT,UNKNOWN,,,,,nba__0022401156_s4735.mp4,1
L00155:0022401156_s5109,155,0022401156_s5109,nba,0022401156,000005109,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.03333333333333,3811,4021,1341,3,False,1788843707,ABSENT,UNKNOWN,,,,,nba__0022401156_s5109.mp4,1
L00156:0022401156_s5296,156,0022401156_s5296,nba,0022401156,000005296,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.03333333333333,2462,3931,1311,3,False,1788843707,ABSENT,UNKNOWN,,,,,nba__0022401156_s5296.mp4,1
L00157:0022401156_s5483,157,0022401156_s5483,nba,0022401156,000005483,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.03333333333333,2935,3991,1331,3,False,1788843783,ABSENT,UNKNOWN,,,,,nba__0022401156_s5483.mp4,1
L00158:0022401156_s621,158,0022401156_s621,nba,0022401156,000000621,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.26666666666668,4930,3908,1303,3,False,1788844025,ABSENT,UNKNOWN,,,,,nba__0022401156_s621.mp4,1
L00159:0022500081_s1545,159,0022500081_s1545,nba,0022500081,000001545,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.7,2102,4011,1337,3,False,1788844026,ABSENT,UNKNOWN,,,,,nba__0022500081_s1545.mp4,1
L00160:0022500081_s4812,160,0022500081_s4812,nba,0022500081,000004812,thin,1,ORIGINAL,OTHER,1280x720,720,30.0,131.36666666666667,0,,,,,1788844151,ABSENT,UNKNOWN,,,,,nba__0022500081_s4812.mp4,0
L00161:0022401156_s808,161,0022401156_s808,nba,0022401156,000000808,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.03333333333333,4988,3991,1331,3,False,1788844203,ABSENT,UNKNOWN,,,,,nba__0022401156_s808.mp4,1
L00162:0022401156_s995,162,0022401156_s995,nba,0022401156,000000995,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,6040,3901,1301,3,False,1788844231,ABSENT,UNKNOWN,,,,,nba__0022401156_s995.mp4,1
L00163:0022500081_s1248,163,0022500081_s1248,nba,0022500081,000001248,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,3928,3901,1301,3,False,1788844231,ABSENT,UNKNOWN,,,,,nba__0022500081_s1248.mp4,1
L00164:0022500081_s1842,164,0022500081_s1842,nba,0022500081,000001842,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.03333333333333,5077,3961,1321,3,False,1788844801,ABSENT,UNKNOWN,,,,,nba__0022500081_s1842.mp4,1
L00165:0022500081_s2139,165,0022500081_s2139,nba,0022500081,000002139,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.36666666666667,4719,3911,1304,3,False,1788844922,ABSENT,UNKNOWN,,,,,nba__0022500081_s2139.mp4,1
L00166:0022500081_s4515,166,0022500081_s4515,nba,0022500081,000004515,thin,1,ORIGINAL,OTHER,1280x720,720,30.0,133.03333333333333,0,,,,,1788844922,ABSENT,UNKNOWN,,,,,nba__0022500081_s4515.mp4,1
L00167:0022500081_s2733,167,0022500081_s2733,nba,0022500081,000002733,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.36666666666667,3673,3971,1324,3,False,1788845073,ABSENT,UNKNOWN,,,,,nba__0022500081_s2733.mp4,1
L00168:0022500081_s3030,168,0022500081_s3030,nba,0022500081,000003030,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.7,1,3921,1307,3,False,1788845805,ABSENT,UNKNOWN,,,,,nba__0022500081_s3030.mp4,1
L00169:0022500081_s357,169,0022500081_s357,nba,0022500081,000000357,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,135.03333333333333,2,4051,1351,3,False,1788845805,ABSENT,UNKNOWN,,,,,nba__0022500081_s357.mp4,1
L00170:0022500081_s2436,170,0022500081_s2436,nba,0022500081,000002436,thin,1,ORIGINAL,OTHER,1280x720,720,30.0,134.03333333333333,0,,,,,1788845833,ABSENT,UNKNOWN,,,,,nba__0022500081_s2436.mp4,1
L00171:0022500081_s3327,171,0022500081_s3327,nba,0022500081,000003327,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.36666666666667,2,4031,1344,3,False,1788845834,ABSENT,UNKNOWN,,,,,nba__0022500081_s3327.mp4,1
L00172:0022401198_s968,172,0022401198_s968,nba,0022401198,000000968,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.8,2842,3924,1308,3,False,1788847262,ABSENT,UNKNOWN,,,,,nba__0022401198_s968.mp4,1
L00173:0022401198_s1876,173,0022401198_s1876,nba,0022401198,000001876,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.9,5823,4017,1339,3,False,1788847314,ABSENT,UNKNOWN,,,,,nba__0022401198_s1876.mp4,1
L00174:0022401198_s60,174,0022401198_s60,nba,0022401198,000000060,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.9,3904,3987,1329,3,False,1788847314,ABSENT,UNKNOWN,,,,,nba__0022401198_s60.mp4,1
L00175:0022401198_s2784,175,0022401198_s2784,nba,0022401198,000002784,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.9,3811,3957,1319,3,False,1788847395,ABSENT,UNKNOWN,,,,,nba__0022401198_s2784.mp4,1
L00176:0022500081_s3921,176,0022500081_s3921,nba,0022500081,000003921,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.03333333333333,3985,3931,1311,3,False,1788847420,ABSENT,UNKNOWN,,,,,nba__0022500081_s3921.mp4,1
L00177:0022500081_s3624,177,0022500081_s3624,nba,0022500081,000003624,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.7,3104,3981,1327,3,False,1788847468,ABSENT,UNKNOWN,,,,,nba__0022500081_s3624.mp4,1
L00178:0022500081_s5109,178,0022500081_s5109,nba,0022500081,000005109,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,135.03333333333333,4441,4051,1351,3,False,1788847494,ABSENT,UNKNOWN,,,,,nba__0022500081_s5109.mp4,1
L00179:0022500081_s4218,179,0022500081_s4218,nba,0022500081,000004218,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.7,4835,4041,1347,3,False,1788847771,ABSENT,UNKNOWN,,,,,nba__0022500081_s4218.mp4,1
L00180:0022500081_s60,180,0022500081_s60,nba,0022500081,000000060,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.36666666666667,3550,3941,1314,3,False,1788848742,ABSENT,UNKNOWN,,,,,nba__0022500081_s60.mp4,1
L00181:0022500081_s5406,181,0022500081_s5406,nba,0022500081,000005406,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.36666666666667,4572,4001,1334,3,False,1788848882,ABSENT,UNKNOWN,,,,,nba__0022500081_s5406.mp4,1
L00182:0022500081_s5703,182,0022500081_s5703,nba,0022500081,000005703,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.7,6082,3951,1317,3,False,1788848882,ABSENT,UNKNOWN,,,,,nba__0022500081_s5703.mp4,1
L00183:0022500081_s6297,183,0022500081_s6297,nba,0022500081,000006297,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.7,5093,4011,1337,3,False,1788849186,ABSENT,UNKNOWN,,,,,nba__0022500081_s6297.mp4,1
L00184:0022500081_s654,184,0022500081_s654,nba,0022500081,000000654,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,133.36666666666667,3560,4001,1334,3,False,1788849377,ABSENT,UNKNOWN,,,,,nba__0022500081_s654.mp4,1
L00185:0022500081_s6891,185,0022500081_s6891,nba,0022500081,000006891,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.36666666666667,5843,3911,1304,3,False,1788849499,ABSENT,UNKNOWN,,,,,nba__0022500081_s6891.mp4,1
L00186:0022500081_s6594,186,0022500081_s6594,nba,0022500081,000006594,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.03333333333333,6114,3961,1321,3,False,1788849570,ABSENT,UNKNOWN,,,,,nba__0022500081_s6594.mp4,1
L00187:0022500081_s8673,187,0022500081_s8673,nba,0022500081,000008673,thin,1,ORIGINAL,OTHER,1280x720,720,30.0,131.03333333333333,0,,,,,1788849571,ABSENT,UNKNOWN,,,,,nba__0022500081_s8673.mp4,0
L00188:0022500621_s7200,188,0022500621_s7200,nba,0022500621,000007200,thin,1,ORIGINAL,OTHER,640x360,360,29.97002997002997,133.5334,0,,,,,1788850181,ABSENT,UNKNOWN,,,,,nba__0022500621_s7200.mp4,1
L00189:0022500081_s6000,189,0022500081_s6000,nba,0022500081,000006000,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.03333333333333,3889,3901,1301,3,False,1788850352,ABSENT,UNKNOWN,,,,,nba__0022500081_s6000.mp4,1
L00190:0022500081_s7782,190,0022500081_s7782,nba,0022500081,000007782,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,130.7,5966,3921,1307,3,False,1788850552,ABSENT,UNKNOWN,,,,,nba__0022500081_s7782.mp4,1
L00191:0022500081_s7485,191,0022500081_s7485,nba,0022500081,000007485,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.36666666666667,6128,3971,1324,3,False,1788850653,ABSENT,UNKNOWN,,,,,nba__0022500081_s7485.mp4,1
L00192:0022500081_s8079,192,0022500081_s8079,nba,0022500081,000008079,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,134.36666666666667,6292,4031,1344,3,False,1788850928,ABSENT,UNKNOWN,,,,,nba__0022500081_s8079.mp4,1
L00193:0022500081_s8376,193,0022500081_s8376,nba,0022500081,000008376,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.7,4649,3981,1327,3,False,1788851345,ABSENT,UNKNOWN,,,,,nba__0022500081_s8376.mp4,1
L00194:0022500081_s951,194,0022500081_s951,nba,0022500081,000000951,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,131.7,5416,3951,1317,3,False,1788851464,ABSENT,UNKNOWN,,,,,nba__0022500081_s951.mp4,1
L00195:0022500081_s7188,195,0022500081_s7188,nba,0022500081,000007188,tracked,1,ORIGINAL,OTHER,1280x720,720,30.0,132.4,6030,3972,1324,3,False,1788851514,ABSENT,UNKNOWN,,,,,nba__0022500081_s7188.mp4,1
L00196:0022500621_s8100,196,0022500621_s8100,nba,0022500621,000008100,tracked,1,ORIGINAL,OTHER,640x360,360,29.97002997002997,131.29783333333333,3687,3897,1299,3,False,1788851612,ABSENT,UNKNOWN,,,,,nba__0022500621_s8100.mp4,1
L00197:0022500630_s5400,197,0022500630_s5400,nba,0022500630,000005400,tracked,1,ORIGINAL,OTHER,640x360,360,29.97002997002997,130.13,1627,3900,1300,3,False,1788851686,ABSENT,UNKNOWN,,,,,nba__0022500630_s5400.mp4,1
L00198:0022500621_s900,198,0022500621_s900,nba,0022500621,000000900,tracked,1,ORIGINAL,OTHER,640x360,360,29.97002997002997,133.16636666666668,4899,3897,1299,3,False,1788851806,ABSENT,UNKNOWN,,,,,nba__0022500621_s900.mp4,1
L00199:0022500630_s6000,199,0022500630_s6000,nba,0022500630,000006000,tracked,1,ORIGINAL,OTHER,640x360,360,29.97002997002997,134.7346,3281,3897,1299,3,False,1788851924,ABSENT,UNKNOWN,,,,,nba__0022500630_s6000.mp4,1
L00200:0022500630_s6600,200,0022500630_s6600,nba,0022500630,000006600,tracked,1,ORIGINAL,OTHER,640x360,360,29.97002997002997,131.46466666666666,2770,3897,1299,3,False,1788852111,ABSENT,UNKNOWN,,,,,nba__0022500630_s6600.mp4,1
L00201:bzahHiNvCUE_s430,201,bzahHiNvCUE_s430,nba,bzahHiNvCUE,000000430,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94005994005994,132.6325,931,7950,1325,6,False,1788853278,ABSENT,UNKNOWN,,,,,nba__bzahHiNvCUE_s430.mp4,1
L00202:bzahHiNvCUE_s60,202,bzahHiNvCUE_s60,nba,bzahHiNvCUE,000000060,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94005994005994,133.26646666666667,2337,7988,1332,6,False,1788853278,ABSENT,UNKNOWN,,,,,nba__bzahHiNvCUE_s60.mp4,1
L00203:HUSo3PzP7lo_s231,203,HUSo3PzP7lo_s231,nba,HUSo3PzP7lo,000000231,tracked,1,ORIGINAL,OTHER,1920x1080,1080,59.94005994005994,135.30183333333335,1825,8110,1352,6,False,1788853425,ABSENT,UNKNOWN,,,,,nba__HUSo3PzP7lo_s231.mp4,1
L00204:N-eE7ZwTuno_s1065,204,N-eE7ZwTuno_s1065,ncaa_basketball,N-eE7ZwTuno,000001065,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,132.46566666666666,5417,3970,1324,3,False,1788853531,ABSENT,UNKNOWN,,,,,ncaa_basketball__N-eE7ZwTuno_s1065.mp4,1
L00205:N-eE7ZwTuno_s2040,205,N-eE7ZwTuno_s2040,ncaa_basketball,N-eE7ZwTuno,000002040,tracked,1,ORIGINAL,1080p30,1920x1080,1080,29.97002997002997,135.20173333333332,5257,4052,1351,3,False,1788853593,ABSENT,UNKNOWN,,,,,ncaa_basketball__N-eE7ZwTuno_s2040.mp4,1
