frame,state,raw_rows,unique_players,emitting,section_id
1881,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1884,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1887,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1890,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1893,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1896,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1899,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1902,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1905,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1908,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1911,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1914,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1917,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1920,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1923,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1926,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1929,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1932,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1935,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1938,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1941,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1944,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1947,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1950,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1953,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1956,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1959,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1962,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1965,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1968,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1971,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1974,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1977,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1980,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1983,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1986,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1989,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1992,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1995,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
1998,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2001,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2004,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2007,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2010,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2013,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2016,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2019,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2022,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2025,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2028,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2031,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2034,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2037,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2040,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2043,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2046,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2049,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2052,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2055,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2058,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2061,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2064,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2067,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2070,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2073,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2076,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2079,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2082,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2085,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2088,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2091,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2094,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2097,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2100,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2103,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2106,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2109,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2112,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2115,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2118,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2121,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2124,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2127,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2130,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2133,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2136,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2139,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2142,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2145,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2148,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2151,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2154,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2157,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2160,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2163,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2166,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2169,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2172,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2175,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2178,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2181,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2184,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2187,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2190,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2193,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2196,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2199,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2202,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2205,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2208,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2211,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2214,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2217,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2220,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2223,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2226,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2229,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2232,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2235,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2238,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2241,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2244,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2247,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2250,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2253,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2256,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2259,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2262,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2265,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2268,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2271,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2274,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2277,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2280,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2283,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2286,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2289,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2292,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2295,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2298,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2301,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2304,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2307,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2310,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2313,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2316,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2319,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2322,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2325,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2328,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2331,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2334,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2337,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2340,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2343,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2346,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2349,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2352,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2355,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2358,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2361,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2364,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2367,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2370,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2373,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2376,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2379,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2382,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2385,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2388,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2391,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2394,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2397,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2400,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2403,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2406,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2409,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2412,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2415,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2418,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2421,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2424,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2427,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2430,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2433,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2436,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2439,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2442,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2445,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2448,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2451,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2454,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2457,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2460,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2463,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2466,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2469,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2472,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2475,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2478,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2481,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2484,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2487,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2490,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2493,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2496,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2499,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2502,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2505,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2508,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2511,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2514,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2517,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2520,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2523,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2526,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2529,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2532,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2535,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2538,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2541,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2544,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2547,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2550,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2553,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2556,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2559,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2562,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2565,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2568,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2571,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2574,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2577,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2580,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2583,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2586,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2589,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2592,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2595,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2598,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2601,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2604,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2607,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2610,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2613,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2616,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2619,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2622,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2625,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2628,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2631,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2634,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2637,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2640,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2643,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2646,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2649,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2652,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2655,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2658,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2661,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2664,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2667,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2670,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2673,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2676,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2679,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2682,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2685,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2688,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2691,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2694,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2697,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2700,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2703,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2706,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2709,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2712,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2715,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2718,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2721,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2724,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2727,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2730,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2733,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2736,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2739,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2742,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2745,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2748,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2751,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2754,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2757,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2760,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2763,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2766,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
2769,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2772,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2775,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2778,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2781,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2784,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2787,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2790,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2793,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2796,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2799,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2802,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2805,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2808,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2811,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2814,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2817,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2820,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2823,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2826,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2829,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2832,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2835,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2838,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2841,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2844,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2847,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2850,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2853,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2856,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2859,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2862,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2865,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2868,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2871,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2874,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2877,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2880,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2883,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2886,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2889,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2892,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2895,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2898,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2901,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2904,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2907,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2910,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2913,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2916,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2919,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2922,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2925,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2928,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2931,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2934,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2937,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2940,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2943,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2946,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2949,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2952,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2955,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2958,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2961,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2964,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
2967,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3060,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3063,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3066,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3069,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3072,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3075,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3078,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3081,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3084,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3087,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3090,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3093,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3096,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3099,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3102,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3105,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3108,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3111,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3114,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3117,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3120,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3123,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3126,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3129,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3132,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3135,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3138,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3141,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3144,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
3147,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
3240,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3243,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3246,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3249,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3252,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3255,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3258,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3261,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3264,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3267,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3270,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3273,EVALUATED,1,1,1,acb-6NGcNkDDK9o_s90
3276,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3279,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3282,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3285,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3288,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
3291,EVALUATED,2,2,1,acb-6NGcNkDDK9o_s90
