audit_id,rank,x_px,y_px,nearest_target_distance_px,on_any_target
wnba__wnba_04__s06__f012223,45,454,689,245.880052,False
wnba__wnba_04__s06__f012223,46,385,655,251.097591,False
wnba__wnba_04__s06__f012223,47,802,105,235.476113,False
wnba__wnba_04__s06__f012223,48,556,688,150.26643,False
wnba__wnba_04__s06__f012223,49,579,689,130.698125,False
wnba__wnba_04__s06__f012223,50,334,670,206.242576,False
wnba__wnba_04__s06__f012223,51,466,688,234.093998,False
wnba__wnba_04__s06__f012223,52,723,647,42.638011,False
wnba__wnba_04__s06__f012223,53,751,690,92.84934,False
wnba__wnba_04__s06__f012223,54,311,696,196.104564,False
wnba__wnba_04__s06__f012223,55,794,12,313.560202,False
wnba__wnba_04__s06__f012223,56,442,689,257.41989,False
wnba__wnba_04__s06__f012223,57,753,648,68.942005,False
wnba__wnba_04__s06__f012223,58,467,673,229.211693,False
wnba__wnba_04__s06__f012223,59,816,655,130.770792,False
wnba__wnba_04__s06__f012223,60,395,676,266.084573,False
wnba__wnba_04__s06__f012223,61,762,8,306.15029,False
wnba__wnba_04__s06__f012223,62,528,647,164.234588,False
wnba__wnba_04__s06__f012223,63,375,652,240.684441,False
wnba__wnba_04__s06__f012223,64,721,36,268.881015,False
wnba__wnba_04__s06__f012223,65,738,28,280.371183,False
wnba__wnba_04__s06__f012223,66,928,655,240.559764,False
wnba__wnba_04__s06__f012223,67,722,13,291.672762,False
wnba__wnba_04__s06__f012223,68,811,24,309.930637,False
wnba__wnba_04__s06__f012223,69,193,338,109.603832,False
wnba__wnba_04__s06__f012223,70,748,11,299.340943,False
wnba__wnba_04__s06__f012223,71,379,687,254.342289,False
wnba__wnba_04__s06__f012223,72,1111,716,431.80667,False
wnba__wnba_04__s06__f012223,73,613,698,109.603832,False
wnba__wnba_04__s06__f012223,74,977,716,302.630137,False
wnba__wnba_04__s06__f012223,75,466,653,226.417755,False
wnba__wnba_04__s06__f012223,76,309,647,175.413796,False
wnba__wnba_04__s06__f012223,77,993,716,317.844302,False
wnba__wnba_04__s06__f012223,78,970,700,291.204396,False
wnba__wnba_04__s06__f012223,79,533,502,196.400102,False
wnba__wnba_04__s06__f012223,80,397,466,289.836161,False
wnba__wnba_04__s06__f012223,81,852,16,337.312911,False
wnba__wnba_04__s06__f012223,82,544,479,202.970441,False
wnba__wnba_04__s06__f012223,83,809,12,319.788993,False
wnba__wnba_04__s06__f012223,84,348,630,210.152326,False
wnba__wnba_04__s06__f012223,85,395,689,270.085172,False
wnba__wnba_04__s06__f012223,86,502,477,236.205419,False
wnba__wnba_04__s06__f012223,87,763,23,292.19514,False
wnba__wnba_04__s06__f012223,88,406,424,291.671048,False
wnba__wnba_04__s06__f012223,89,261,380,189.528362,False
wnba__wnba_04__s06__f012223,90,449,452,268.225651,False
wnba__wnba_04__s06__f012223,91,942,40,376.276494,False
wnba__wnba_04__s06__f012223,92,369,684,243.920069,False
wnba__wnba_04__s06__f012223,93,612,647,82.540899,False
wnba__wnba_04__s06__f012223,94,532,463,213.572002,False
wnba__wnba_04__s06__f012223,95,1082,473,418.656184,False
wnba__wnba_04__s06__f012223,96,560,479,191.783732,False
wnba__wnba_04__s06__f012223,97,1125,437,471.925842,False
wnba__wnba_04__s06__f012223,98,1022,704,342.461677,False
wnba__wnba_04__s06__f012223,99,779,19,301.400066,False
wnba__wnba_04__s06__f012223,100,475,429,233.807613,False
wnba__wnba_06__s03__f007237,1,1785,45,377.690349,False
wnba__wnba_06__s03__f007237,2,1876,163,290.766229,False
wnba__wnba_06__s03__f007237,3,1580,257,228.405341,False
wnba__wnba_06__s03__f007237,4,1555,259,245.246814,False
wnba__wnba_06__s03__f007237,5,1769,62,359.17266,False
wnba__wnba_06__s03__f007237,6,1861,163,284.059853,False
wnba__wnba_06__s03__f007237,7,1776,50,371.747226,False
wnba__wnba_06__s03__f007237,8,1565,258,238.472221,False
wnba__wnba_06__s03__f007237,9,1822,69,360.451106,False
wnba__wnba_06__s03__f007237,10,875,361,199.200904,False
wnba__wnba_06__s03__f007237,11,1817,517,123.846679,False
wnba__wnba_06__s03__f007237,12,1517,88,399.941246,False
wnba__wnba_06__s03__f007237,13,1128,562,139.474012,False
wnba__wnba_06__s03__f007237,14,1814,87,341.123145,False
wnba__wnba_06__s03__f007237,15,1896,510,180.099972,False
wnba__wnba_06__s03__f007237,16,1908,161,308.715079,False
wnba__wnba_06__s03__f007237,17,1814,221,212.313448,False
wnba__wnba_06__s03__f007237,18,1760,491,73.763134,False
wnba__wnba_06__s03__f007237,19,1551,97,374.232548,False
wnba__wnba_06__s03__f007237,20,1259,559,266.865134,False
wnba__wnba_06__s03__f007237,21,1651,228,211.624668,False
wnba__wnba_06__s03__f007237,22,1053,176,348.855271,False
wnba__wnba_06__s03__f007237,23,1153,445,174.897113,False
wnba__wnba_06__s03__f007237,24,1914,530,205.854317,False
wnba__wnba_06__s03__f007237,25,1790,933,228.536649,False
wnba__wnba_06__s03__f007237,26,521,286,528.61328,False
wnba__wnba_06__s03__f007237,27,1819,497,110.317723,False
wnba__wnba_06__s03__f007237,28,1587,247,230.950211,False
wnba__wnba_06__s03__f007237,29,1896,531,191.460179,False
wnba__wnba_06__s03__f007237,30,110,709,900.467101,False
wnba__wnba_06__s03__f007237,31,715,564,283.43606,False
wnba__wnba_06__s03__f007237,32,1534,1048,395.828246,False
wnba__wnba_06__s03__f007237,33,1639,255,193.458006,False
wnba__wnba_06__s03__f007237,34,1827,788,116.846053,False
wnba__wnba_06__s03__f007237,35,1758,511,92.763139,False
wnba__wnba_06__s03__f007237,36,1845,336,134.465609,False
wnba__wnba_06__s03__f007237,37,1786,494,87.132084,False
wnba__wnba_06__s03__f007237,38,1423,907,373.226473,False
wnba__wnba_06__s03__f007237,39,1102,648,97.406365,False
wnba__wnba_06__s03__f007237,40,1825,800,123.794184,False
wnba__wnba_06__s03__f007237,41,99,641,904.133287,False
wnba__wnba_06__s03__f007237,42,1697,224,200.661406,False
wnba__wnba_06__s03__f007237,43,1777,217,206.344372,False
wnba__wnba_06__s03__f007237,44,394,425,608.461996,False
wnba__wnba_06__s03__f007237,45,1200,630,196.468827,False
wnba__wnba_06__s03__f007237,46,1170,419,202.054448,False
wnba__wnba_06__s03__f007237,47,144,1063,946.913407,False
wnba__wnba_06__s03__f007237,48,1803,329,110.679718,False
wnba__wnba_06__s03__f007237,49,1021,176,344.981159,False
wnba__wnba_06__s03__f007237,50,563,1018,560.404318,False
wnba__wnba_06__s03__f007237,51,159,628,842.947211,False
wnba__wnba_06__s03__f007237,52,905,576,106.0,False
wnba__wnba_06__s03__f007237,53,789,228,357.351368,False
wnba__wnba_06__s03__f007237,54,1714,223,198.708329,False
wnba__wnba_06__s03__f007237,55,1783,92,330.80659,False
wnba__wnba_06__s03__f007237,56,1480,899,321.435841,False
wnba__wnba_06__s03__f007237,57,1021,348,173.954017,False
wnba__wnba_06__s03__f007237,58,1530,95,386.943148,False
wnba__wnba_06__s03__f007237,59,506,259,554.294146,False
wnba__wnba_06__s03__f007237,60,486,972,599.866652,False
wnba__wnba_06__s03__f007237,61,1437,303,324.804557,False
wnba__wnba_06__s03__f007237,62,1559,89,377.255881,False
wnba__wnba_06__s03__f007237,63,664,206,456.24226,False
wnba__wnba_06__s03__f007237,64,1557,1050,386.120448,False
wnba__wnba_06__s03__f007237,65,1566,658,181.603965,False
wnba__wnba_06__s03__f007237,66,1014,614,66.121101,False
wnba__wnba_06__s03__f007237,67,407,1025,694.718648,False
wnba__wnba_06__s03__f007237,68,1624,216,234.674242,False
wnba__wnba_06__s03__f007237,69,926,589,97.580736,False
wnba__wnba_06__s03__f007237,70,960,324,199.100477,False
wnba__wnba_06__s03__f007237,71,1627,818,156.310588,False
wnba__wnba_06__s03__f007237,72,474,970,609.422678,False
wnba__wnba_06__s03__f007237,73,3,678,1004.503858,False
wnba__wnba_06__s03__f007237,74,127,727,884.249965,False
wnba__wnba_06__s03__f007237,75,1798,379,71.028163,False
wnba__wnba_06__s03__f007237,76,6,667,999.864991,False
wnba__wnba_06__s03__f007237,77,58,688,951.9417,False
wnba__wnba_06__s03__f007237,78,1811,509,113.85078,False
wnba__wnba_06__s03__f007237,79,528,998,577.449565,False
wnba__wnba_06__s03__f007237,80,1795,390,62.64982,False
wnba__wnba_06__s03__f007237,81,137,634,865.540294,False
wnba__wnba_06__s03__f007237,82,1630,972,284.154887,False
wnba__wnba_06__s03__f007237,83,1682,411,58.694122,False
wnba__wnba_06__s03__f007237,84,1200,643,193.569109,False
wnba__wnba_06__s03__f007237,85,1870,528,169.008876,False
wnba__wnba_06__s03__f007237,86,1450,307,311.237851,False
wnba__wnba_06__s03__f007237,87,1784,513,102.883429,False
wnba__wnba_06__s03__f007237,88,1052,636,60.827625,False
wnba__wnba_06__s03__f007237,89,860,1068,415.985577,False
wnba__wnba_06__s03__f007237,90,1637,237,209.995238,False
wnba__wnba_06__s03__f007237,91,1801,515,112.898184,False
wnba__wnba_06__s03__f007237,92,1822,79,350.720687,False
wnba__wnba_06__s03__f007237,93,1807,373,81.84131,False
wnba__wnba_06__s03__f007237,94,839,116,433.072742,False
wnba__wnba_06__s03__f007237,95,1503,209,317.316876,False
wnba__wnba_06__s03__f007237,96,1460,814,298.690475,False
wnba__wnba_06__s03__f007237,97,1492,952,346.508297,False
wnba__wnba_06__s03__f007237,98,1867,350,145.013792,False
wnba__wnba_06__s03__f007237,99,1813,339,109.041277,False
wnba__wnba_06__s03__f007237,100,624,1009,507.18537,False
wnba__wnba_06__s07__f014099,1,186,70,396.731647,False
wnba__wnba_06__s07__f014099,2,1484,216,502.047806,False
wnba__wnba_06__s07__f014099,3,239,78,376.968168,False
wnba__wnba_06__s07__f014099,4,1776,50,837.219207,False
wnba__wnba_06__s07__f014099,5,204,76,386.124332,False
wnba__wnba_06__s07__f014099,6,982,640,117.596769,False
wnba__wnba_06__s07__f014099,7,1768,61,824.575648,False
wnba__wnba_06__s07__f014099,8,1714,157,729.647175,False
wnba__wnba_06__s07__f014099,9,495,142,364.539435,False
wnba__wnba_06__s07__f014099,10,1126,631,87.132084,False
wnba__wnba_06__s07__f014099,11,1063,645,62.361847,False
wnba__wnba_06__s07__f014099,12,1106,1074,369.914855,False
wnba__wnba_06__s07__f014099,13,791,826,313.308155,False
wnba__wnba_06__s07__f014099,14,150,480,152.970585,False
wnba__wnba_06__s07__f014099,15,1784,39,849.892346,False
wnba__wnba_06__s07__f014099,16,610,846,330.992447,False
wnba__wnba_06__s07__f014099,17,230,72,384.426846,False
wnba__wnba_06__s07__f014099,18,268,278,174.951422,False
wnba__wnba_06__s07__f014099,19,982,625,126.506917,False
wnba__wnba_06__s07__f014099,20,154,504,155.66631,False
wnba__wnba_06__s07__f014099,21,1085,1068,363.034434,False
wnba__wnba_06__s07__f014099,22,330,138,313.438989,False
wnba__wnba_06__s07__f014099,23,1045,638,75.591005,False
wnba__wnba_06__s07__f014099,24,219,505,97.90812,False
wnba__wnba_06__s07__f014099,25,349,140,313.84869,False
wnba__wnba_06__s07__f014099,26,210,819,126.574089,False
wnba__wnba_06__s07__f014099,27,145,642,178.238604,False
wnba__wnba_06__s07__f014099,28,202,495,107.837841,False
wnba__wnba_06__s07__f014099,29,751,828,351.240658,False
wnba__wnba_06__s07__f014099,30,1116,635,78.714675,False
wnba__wnba_06__s07__f014099,31,197,504,116.297033,False
wnba__wnba_06__s07__f014099,32,470,152,343.080166,False
wnba__wnba_06__s07__f014099,33,223,495,89.185201,False
wnba__wnba_06__s07__f014099,34,250,820,102.956301,False
wnba__wnba_06__s07__f014099,35,1808,157,813.813861,False
wnba__wnba_06__s07__f014099,36,400,145,320.975077,False
wnba__wnba_06__s07__f014099,37,176,480,127.577427,False
wnba__wnba_06__s07__f014099,38,1700,44,777.712029,False
wnba__wnba_06__s07__f014099,39,166,505,144.848196,False
wnba__wnba_06__s07__f014099,40,916,996,334.031436,False
wnba__wnba_06__s07__f014099,41,233,505,86.683332,False
wnba__wnba_06__s07__f014099,42,533,149,380.644191,False
wnba__wnba_06__s07__f014099,43,514,148,370.13511,False
wnba__wnba_06__s07__f014099,44,118,806,197.230829,False
wnba__wnba_06__s07__f014099,45,1214,635,151.18201,False
wnba__wnba_06__s07__f014099,46,995,650,101.242284,False
wnba__wnba_06__s07__f014099,47,1529,156,573.600035,False
wnba__wnba_06__s07__f014099,48,243,502,77.155687,False
wnba__wnba_06__s07__f014099,49,290,142,308.162295,False
wnba__wnba_06__s07__f014099,50,206,225,243.846263,False
wnba__wnba_06__s07__f014099,51,876,821,234.674242,False
wnba__wnba_06__s07__f014099,52,490,153,352.574815,False
wnba__wnba_06__s07__f014099,53,1535,353,487.682274,False
wnba__wnba_06__s07__f014099,54,1177,573,129.529919,False
wnba__wnba_06__s07__f014099,55,580,832,298.0,False
wnba__wnba_06__s07__f014099,56,1784,92,822.35029,False
wnba__wnba_06__s07__f014099,57,448,1010,316.708067,False
wnba__wnba_06__s07__f014099,58,629,515,335.359509,False
wnba__wnba_06__s07__f014099,59,482,183,323.130005,False
wnba__wnba_06__s07__f014099,60,541,961,333.829298,False
wnba__wnba_06__s07__f014099,61,1822,69,866.755444,False
wnba__wnba_06__s07__f014099,62,1364,1036,436.138739,False
wnba__wnba_06__s07__f014099,63,98,649,217.635016,False
wnba__wnba_06__s07__f014099,64,1622,219,619.406974,False
wnba__wnba_06__s07__f014099,65,679,1047,494.095133,False
wnba__wnba_06__s07__f014099,66,1553,347,506.653728,False
wnba__wnba_06__s07__f014099,67,442,240,253.503452,False
wnba__wnba_06__s07__f014099,68,707,232,451.21281,False
wnba__wnba_06__s07__f014099,69,1901,305,853.572493,False
wnba__wnba_06__s07__f014099,70,778,864,341.298989,False
wnba__wnba_06__s07__f014099,71,415,1014,306.400065,False
wnba__wnba_06__s07__f014099,72,125,664,187.032083,False
wnba__wnba_06__s07__f014099,73,1121,654,65.436993,False
wnba__wnba_06__s07__f014099,74,1814,87,850.943594,False
wnba__wnba_06__s07__f014099,75,1245,339,237.794029,False
wnba__wnba_06__s07__f014099,76,272,147,304.290979,False
wnba__wnba_06__s07__f014099,77,1116,774,77.826731,False
wnba__wnba_06__s07__f014099,78,1169,545,108.747414,False
wnba__wnba_06__s07__f014099,79,431,1013,311.849323,False
wnba__wnba_06__s07__f014099,80,906,804,200.192407,False
wnba__wnba_06__s07__f014099,81,420,146,326.827171,False
wnba__wnba_06__s07__f014099,82,1002,992,297.410491,False
wnba__wnba_06__s07__f014099,83,1758,158,768.31504,False
wnba__wnba_06__s07__f014099,84,779,505,291.042952,False
wnba__wnba_06__s07__f014099,85,680,830,392.937654,False
wnba__wnba_06__s07__f014099,86,170,677,140.388746,False
wnba__wnba_06__s07__f014099,87,699,242,449.961109,False
wnba__wnba_06__s07__f014099,88,875,588,213.936907,False
wnba__wnba_06__s07__f014099,89,735,877,385.498379,False
wnba__wnba_06__s07__f014099,90,1874,157,874.108117,False
wnba__wnba_06__s07__f014099,91,931,991,322.485659,False
wnba__wnba_06__s07__f014099,92,1350,412,293.502981,False
wnba__wnba_06__s07__f014099,93,915,652,173.303203,False
wnba__wnba_06__s07__f014099,94,919,818,196.697738,False
wnba__wnba_06__s07__f014099,95,578,350,295.438657,False
wnba__wnba_06__s07__f014099,96,140,913,243.082291,False
wnba__wnba_06__s07__f014099,97,995,616,123.069086,False
wnba__wnba_06__s07__f014099,98,1545,448,477.837839,False
wnba__wnba_06__s07__f014099,99,1033,998,296.745682,False
wnba__wnba_06__s07__f014099,100,298,132,318.006289,False
wnba__wnba_06__s09__f018997,1,1793,99,301.081384,False
wnba__wnba_06__s09__f018997,2,1457,206,394.062178,False
wnba__wnba_06__s09__f018997,3,1402,17,552.352243,False
wnba__wnba_06__s09__f018997,4,1731,490,113.406349,False
wnba__wnba_06__s09__f018997,5,1698,465,120.950403,False
wnba__wnba_06__s09__f018997,6,1473,205,380.72825,False
wnba__wnba_06__s09__f018997,7,1855,407,55.443665,False
wnba__wnba_06__s09__f018997,8,1671,462,143.125819,False
wnba__wnba_06__s09__f018997,9,1819,97,303.595125,False
wnba__wnba_06__s09__f018997,10,1734,468,94.762862,False
wnba__wnba_06__s09__f018997,11,1446,207,403.193502,False
wnba__wnba_06__s09__f018997,12,1814,86,314.311947,False
wnba__wnba_06__s09__f018997,13,1480,193,381.115468,False
wnba__wnba_06__s09__f018997,14,1355,154,508.469271,False
wnba__wnba_06__s09__f018997,15,1769,62,339.418621,False
wnba__wnba_06__s09__f018997,16,1310,920,529.244745,False
wnba__wnba_06__s09__f018997,17,1537,202,329.200547,False
wnba__wnba_06__s09__f018997,18,1786,45,355.275949,False
wnba__wnba_06__s09__f018997,19,1776,50,350.821892,False
wnba__wnba_06__s09__f018997,20,1817,505,106.367288,False
wnba__wnba_06__s09__f018997,21,1523,159,367.164813,False
wnba__wnba_06__s09__f018997,22,1777,99,301.877459,False
wnba__wnba_06__s09__f018997,23,1726,474,104.651804,False
wnba__wnba_06__s09__f018997,24,889,607,175.641681,False
wnba__wnba_06__s09__f018997,25,1696,486,134.951843,False
wnba__wnba_06__s09__f018997,26,1375,918,468.859254,False
wnba__wnba_06__s09__f018997,27,1761,290,116.70904,False
wnba__wnba_06__s09__f018997,28,1416,25,536.731777,False
wnba__wnba_06__s09__f018997,29,1321,87,572.197518,False
wnba__wnba_06__s09__f018997,30,593,173,367.665609,False
wnba__wnba_06__s09__f018997,31,393,1061,500.729468,False
wnba__wnba_06__s09__f018997,32,882,624,161.058995,False
wnba__wnba_06__s09__f018997,33,1534,182,343.918595,False
wnba__wnba_06__s09__f018997,34,1618,166,296.445611,False
wnba__wnba_06__s09__f018997,35,580,1071,404.030939,False
wnba__wnba_06__s09__f018997,36,1550,172,338.354843,False
wnba__wnba_06__s09__f018997,37,1687,464,129.865315,False
wnba__wnba_06__s09__f018997,38,1677,484,148.946299,False
wnba__wnba_06__s09__f018997,39,916,996,344.371892,False
wnba__wnba_06__s09__f018997,40,706,434,83.258633,False
wnba__wnba_06__s09__f018997,41,1717,332,107.298649,False
wnba__wnba_06__s09__f018997,42,1448,18,519.449709,False
wnba__wnba_06__s09__f018997,43,1686,159,266.602701,False
wnba__wnba_06__s09__f018997,44,1715,283,144.616735,False
wnba__wnba_06__s09__f018997,45,1816,482,83.546394,False
wnba__wnba_06__s09__f018997,46,433,1052,467.068517,False
wnba__wnba_06__s09__f018997,47,1466,359,336.507058,False
wnba__wnba_06__s09__f018997,48,420,1053,476.454615,False
wnba__wnba_06__s09__f018997,49,1726,164,247.329739,False
wnba__wnba_06__s09__f018997,50,1465,198,391.189213,False
wnba__wnba_06__s09__f018997,51,1525,824,294.008503,False
wnba__wnba_06__s09__f018997,52,1384,158,481.269155,False
wnba__wnba_06__s09__f018997,53,925,646,192.720004,False
wnba__wnba_06__s09__f018997,54,1439,26,519.804771,False
wnba__wnba_06__s09__f018997,55,1830,91,310.452895,False
wnba__wnba_06__s09__f018997,56,1836,503,109.110036,False
wnba__wnba_06__s09__f018997,57,753,579,70.213959,False
wnba__wnba_06__s09__f018997,58,946,316,282.969963,False
wnba__wnba_06__s09__f018997,59,1716,486,120.216471,False
wnba__wnba_06__s09__f018997,60,1842,478,88.588938,False
wnba__wnba_06__s09__f018997,61,723,357,153.941547,False
wnba__wnba_06__s09__f018997,62,744,118,392.020408,False
wnba__wnba_06__s09__f018997,63,1789,494,94.641429,False
wnba__wnba_06__s09__f018997,64,1603,159,311.271586,False
wnba__wnba_06__s09__f018997,65,682,513,58.077534,False
wnba__wnba_06__s09__f018997,66,1303,974,558.144247,False
wnba__wnba_06__s09__f018997,67,1471,823,344.746284,False
wnba__wnba_06__s09__f018997,68,1204,400,476.860567,False
wnba__wnba_06__s09__f018997,69,905,617,184.699756,False
wnba__wnba_06__s09__f018997,70,471,288,348.776433,False
wnba__wnba_06__s09__f018997,71,595,1007,339.52025,False
wnba__wnba_06__s09__f018997,72,1668,160,273.905093,False
wnba__wnba_06__s09__f018997,73,423,175,461.20928,False
wnba__wnba_06__s09__f018997,74,1830,24,377.19491,False
wnba__wnba_06__s09__f018997,75,1427,823,386.959946,False
wnba__wnba_06__s09__f018997,76,354,995,485.819925,False
wnba__wnba_06__s09__f018997,77,788,282,232.997854,False
wnba__wnba_06__s09__f018997,78,1707,350,105.588825,False
wnba__wnba_06__s09__f018997,79,1739,171,236.985232,False
wnba__wnba_06__s09__f018997,80,1902,493,138.032605,False
wnba__wnba_06__s09__f018997,81,283,300,502.940354,False
wnba__wnba_06__s09__f018997,82,1892,485,125.255738,False
wnba__wnba_06__s09__f018997,83,720,448,65.14599,False
wnba__wnba_06__s09__f018997,84,1881,497,126.372465,False
wnba__wnba_06__s09__f018997,85,724,407,104.235311,False
wnba__wnba_06__s09__f018997,86,710,467,52.430907,False
wnba__wnba_06__s09__f018997,87,1783,307,94.540996,False
wnba__wnba_06__s09__f018997,88,1223,675,483.646565,False
wnba__wnba_06__s09__f018997,89,940,414,221.846794,False
wnba__wnba_06__s09__f018997,90,1824,488,91.214034,False
wnba__wnba_06__s09__f018997,91,1449,194,406.985258,False
wnba__wnba_06__s09__f018997,92,1421,181,437.723657,False
wnba__wnba_06__s09__f018997,93,1192,528,452.358265,False
wnba__wnba_06__s09__f018997,94,1912,489,143.055933,False
wnba__wnba_06__s09__f018997,95,937,991,351.41144,False
wnba__wnba_06__s09__f018997,96,1301,449,501.40004,False
wnba__wnba_06__s09__f018997,97,743,354,156.028843,False
wnba__wnba_06__s09__f018997,98,464,380,305.083595,False
wnba__wnba_06__s09__f018997,99,1723,292,132.638607,False
wnba__wnba_06__s09__f018997,100,716,375,137.116739,False
wnba__wnba_07__s08__f016801,1,1261,1078,374.386164,False
wnba__wnba_07__s08__f016801,2,1432,1005,424.792891,False
wnba__wnba_07__s08__f016801,3,990,896,190.882163,False
wnba__wnba_07__s08__f016801,4,1181,890,170.472872,False
wnba__wnba_07__s08__f016801,5,156,995,248.919666,False
wnba__wnba_07__s08__f016801,6,1425,902,363.137715,False
wnba__wnba_07__s08__f016801,7,972,896,201.791972,False
wnba__wnba_07__s08__f016801,8,4,965,290.931263,False
wnba__wnba_07__s08__f016801,9,1521,1005,497.459546,False
wnba__wnba_07__s08__f016801,10,990,882,179.621825,False
wnba__wnba_07__s08__f016801,11,150,1016,270.658456,False
wnba__wnba_07__s08__f016801,12,924,878,223.651515,False
wnba__wnba_07__s08__f016801,13,914,900,245.348731,False
wnba__wnba_07__s08__f016801,14,1425,891,358.365735,False
wnba__wnba_07__s08__f016801,15,1618,1033,595.124357,False
wnba__wnba_07__s08__f016801,16,880,900,272.02941,False
wnba__wnba_07__s08__f016801,17,943,878,209.028706,False
wnba__wnba_07__s08__f016801,18,961,899,211.191856,False
wnba__wnba_07__s08__f016801,19,1397,885,330.505673,False
wnba__wnba_07__s08__f016801,20,1147,885,152.427032,False
wnba__wnba_07__s08__f016801,21,960,889,204.452929,False
wnba__wnba_07__s08__f016801,22,1101,902,162.003086,False
wnba__wnba_07__s08__f016801,23,4,954,282.899275,False
wnba__wnba_07__s08__f016801,24,932,900,232.0,False
wnba__wnba_07__s08__f016801,25,972,882,191.175312,False
wnba__wnba_07__s08__f016801,26,905,878,238.891189,False
wnba__wnba_07__s08__f016801,27,1408,902,348.005747,False
wnba__wnba_07__s08__f016801,28,1074,890,152.236658,False
wnba__wnba_07__s08__f016801,29,829,1003,377.637392,False
wnba__wnba_07__s08__f016801,30,1443,1005,433.444345,False
wnba__wnba_07__s08__f016801,31,1490,1004,470.952227,False
wnba__wnba_07__s08__f016801,32,1022,890,169.068034,False
wnba__wnba_07__s08__f016801,33,1013,879,163.981706,False
wnba__wnba_07__s08__f016801,34,1290,886,239.61636,False
wnba__wnba_07__s08__f016801,35,273,1003,263.321097,False
wnba__wnba_07__s08__f016801,36,1158,902,172.069753,False
wnba__wnba_07__s08__f016801,37,1098,890,150.013333,False
wnba__wnba_07__s08__f016801,38,1001,879,170.651692,False
wnba__wnba_07__s08__f016801,39,961,879,196.575685,False
wnba__wnba_07__s08__f016801,40,1608,1033,586.44096,False
wnba__wnba_07__s08__f016801,41,700,1003,478.715991,False
wnba__wnba_07__s08__f016801,42,1213,466,113.863954,False
wnba__wnba_07__s08__f016801,43,1443,983,420.354612,False
wnba__wnba_07__s08__f016801,44,1078,902,163.487003,False
wnba__wnba_07__s08__f016801,45,895,900,260.048072,False
wnba__wnba_07__s08__f016801,46,1029,900,175.045708,False
wnba__wnba_07__s08__f016801,47,1423,880,352.03551,False
wnba__wnba_07__s08__f016801,48,1504,1005,483.157324,False
wnba__wnba_07__s08__f016801,49,1560,1033,545.388852,False
wnba__wnba_07__s08__f016801,50,951,899,217.903648,False
wnba__wnba_07__s08__f016801,51,841,401,270.780354,False
wnba__wnba_07__s08__f016801,52,1066,896,159.662143,False
wnba__wnba_07__s08__f016801,53,879,878,260.5475,False
wnba__wnba_07__s08__f016801,54,191,1011,261.155126,False
wnba__wnba_07__s08__f016801,55,658,1003,514.327717,False
wnba__wnba_07__s08__f016801,56,1241,902,214.767316,False
wnba__wnba_07__s08__f016801,57,4,911,253.647393,False
wnba__wnba_07__s08__f016801,58,1264,973,284.929816,False
wnba__wnba_07__s08__f016801,59,173,1012,263.387547,False
wnba__wnba_07__s08__f016801,60,1164,893,165.846314,False
wnba__wnba_07__s08__f016801,61,1237,881,196.596033,False
wnba__wnba_07__s08__f016801,62,1462,988,438.802917,False
wnba__wnba_07__s08__f016801,63,355,1003,296.705241,False
wnba__wnba_07__s08__f016801,64,1547,1005,519.647958,False
wnba__wnba_07__s08__f016801,65,304,1003,273.541587,False
wnba__wnba_07__s08__f016801,66,1015,900,181.176709,False
wnba__wnba_07__s08__f016801,67,1691,1031,658.757922,False
wnba__wnba_07__s08__f016801,68,267,988,247.250885,False
wnba__wnba_07__s08__f016801,69,1531,983,494.782781,False
wnba__wnba_07__s08__f016801,70,373,1003,306.493067,False
wnba__wnba_07__s08__f016801,71,4,944,275.775271,False
wnba__wnba_07__s08__f016801,72,1561,1021,539.89073,False
wnba__wnba_07__s08__f016801,73,1316,898,267.619132,False
wnba__wnba_07__s08__f016801,74,105,970,239.635139,False
wnba__wnba_07__s08__f016801,75,390,1000,314.006369,False
wnba__wnba_07__s08__f016801,76,1165,880,154.35349,False
wnba__wnba_07__s08__f016801,77,1027,1004,273.906918,False
wnba__wnba_07__s08__f016801,78,338,1003,288.189174,False
wnba__wnba_07__s08__f016801,79,1396,902,337.431475,False
wnba__wnba_07__s08__f016801,80,1146,902,168.404275,False
wnba__wnba_07__s08__f016801,81,1621,1021,591.947633,False
wnba__wnba_07__s08__f016801,82,1302,902,258.936286,False
wnba__wnba_07__s08__f016801,83,658,984,504.876222,False
wnba__wnba_07__s08__f016801,84,1562,987,523.88262,False
wnba__wnba_07__s08__f016801,85,1299,471,199.203414,False
wnba__wnba_07__s08__f016801,86,1488,983,457.813281,False
wnba__wnba_07__s08__f016801,87,1024,878,157.543645,False
wnba__wnba_07__s08__f016801,88,884,984,325.87114,False
wnba__wnba_07__s08__f016801,89,595,1003,469.077819,False
wnba__wnba_07__s08__f016801,90,1441,710,342.317104,False
wnba__wnba_07__s08__f016801,91,1153,778,65.215029,False
wnba__wnba_07__s08__f016801,92,1531,1005,505.95059,False
wnba__wnba_07__s08__f016801,93,140,1010,266.833281,False
wnba__wnba_07__s08__f016801,94,614,1003,485.185532,False
wnba__wnba_07__s08__f016801,95,1330,893,276.240837,False
wnba__wnba_07__s08__f016801,96,1200,1003,281.369863,False
wnba__wnba_07__s08__f016801,97,1466,684,370.259369,False
wnba__wnba_07__s08__f016801,98,570,901,399.626075,False
wnba__wnba_07__s08__f016801,99,1701,1021,663.447059,False
