game_id,prefix,sport,status,video_id,offset_s,source_duration,source_resolution,finished_at,eligible,ineligible_reason
gsw_lakers_2025,nba,nba,tracked,,,696.396,1280x720,1788817901,0,no_video_id_or_offset
h5pTl8fOM2U_s1193,nba,nba,tracked,h5pTl8fOM2U,1193,132.099,1920x1080,1788915202,1,
h5pTl8fOM2U_s2296,nba,nba,tracked,h5pTl8fOM2U,2296,132.866,1920x1080,1788915408,1,
h5pTl8fOM2U_s3399,nba,nba,tracked,h5pTl8fOM2U,3399,132.299,1920x1080,1788915593,1,
h5pTl8fOM2U_s4502,nba,nba,tracked,h5pTl8fOM2U,4502,130.197,1920x1080,1788915675,1,
h5pTl8fOM2U_s5605,nba,nba,tracked,h5pTl8fOM2U,5605,136.737,1920x1080,1788915716,1,
h5pTl8fOM2U_s90,nba,nba,tracked,h5pTl8fOM2U,90,130.263,1920x1080,1788915756,1,
h6j_iLYRx8U_s1424,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,1424,134.768,1920x1080,1789055009,1,
h6j_iLYRx8U_s1489,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,1489,132.566,1920x1080,1789065956,1,
h6j_iLYRx8U_s155,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,155,134.801,1920x1080,1789065997,1,
h6j_iLYRx8U_s2758,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,2758,132.432,1920x1080,1789055110,1,
h6j_iLYRx8U_s2823,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,2823,134.167,1920x1080,1789066200,1,
h6j_iLYRx8U_s3425,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,3425,131.798,1920x1080,1788861938,1,
h6j_iLYRx8U_s4092,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,4092,133.066,1920x1080,1789055171,1,
h6j_iLYRx8U_s4157,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,4157,130.847,1920x1080,1789066159,1,
h6j_iLYRx8U_s5426,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,5426,136.903,1920x1080,1789055151,1,
h6j_iLYRx8U_s5491,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,5491,133.283,1920x1080,1789066220,1,
h6j_iLYRx8U_s6760,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,6760,133.016,1920x1080,1788861938,1,
h6j_iLYRx8U_s6825,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,6825,131.365,1920x1080,1789066302,1,
h6j_iLYRx8U_s90,ncaa_basketball,ncaa_basketball,tracked,h6j_iLYRx8U,90,131.098,1920x1080,1788861958,1,
hLv8cwl0asQ_s1295,ncaa_basketball,ncaa_basketball,tracked,hLv8cwl0asQ,1295,132.766,1920x1080,1788879951,1,
hLv8cwl0asQ_s2500,ncaa_basketball,ncaa_basketball,tracked,hLv8cwl0asQ,2500,131.398,1920x1080,1788880345,1,
hLv8cwl0asQ_s3705,ncaa_basketball,ncaa_basketball,tracked,hLv8cwl0asQ,3705,131.365,1920x1080,1788880428,1,
hLv8cwl0asQ_s4910,ncaa_basketball,ncaa_basketball,tracked,hLv8cwl0asQ,4910,136.136,1920x1080,1788880448,1,
hLv8cwl0asQ_s6115,ncaa_basketball,ncaa_basketball,tracked,hLv8cwl0asQ,6115,134.234,1920x1080,1788880803,1,
hLv8cwl0asQ_s90,ncaa_basketball,ncaa_basketball,tracked,hLv8cwl0asQ,90,133.300,1920x1080,1788880720,1,
hOtf1-DI88w_s1408,nba,nba,tracked,hOtf1-DI88w,1408,133.150,1920x1080,1788885144,1,
hOtf1-DI88w_s2726,nba,nba,thin,hOtf1-DI88w,2726,132.499,1920x1080,1788885690,1,
hOtf1-DI88w_s4044,nba,nba,tracked,hOtf1-DI88w,4044,131.848,1920x1080,1788885500,1,
hOtf1-DI88w_s5362,nba,nba,tracked,hOtf1-DI88w,5362,131.198,1920x1080,1788885584,1,
hOtf1-DI88w_s6680,nba,nba,thin,hOtf1-DI88w,6680,130.547,1920x1080,1788885123,1,
hOtf1-DI88w_s90,nba,nba,tracked,hOtf1-DI88w,90,133.800,1920x1080,1788885584,1,
iwbowtaIIz8_s1371,wnba,wnba,tracked,iwbowtaIIz8,1371,133.980,1920x1080,1788899479,1,
iwbowtaIIz8_s2652,wnba,wnba,thin,iwbowtaIIz8,2652,134.980,1920x1080,1788899663,1,
iwbowtaIIz8_s3933,wnba,wnba,tracked,iwbowtaIIz8,3933,130.860,1920x1080,1788899643,1,
iwbowtaIIz8_s5214,wnba,wnba,tracked,iwbowtaIIz8,5214,131.860,1920x1080,1788899949,1,
iwbowtaIIz8_s90,wnba,wnba,tracked,iwbowtaIIz8,90,132.980,1920x1080,1788899602,1,
jKoEJNdiRyI_s1203,wnba,wnba,tracked,jKoEJNdiRyI,1203,133.033,1920x1080,1788893684,1,
jKoEJNdiRyI_s2316,wnba,wnba,tracked,jKoEJNdiRyI,2316,132.267,1920x1080,1788893726,1,
jKoEJNdiRyI_s3429,wnba,wnba,tracked,jKoEJNdiRyI,3429,130.400,1920x1080,1788893346,1,
jKoEJNdiRyI_s4542,wnba,wnba,tracked,jKoEJNdiRyI,4542,130.933,1920x1080,1788893937,1,
jKoEJNdiRyI_s5655,wnba,wnba,tracked,jKoEJNdiRyI,5655,131.400,1920x1080,1788893684,1,
jKoEJNdiRyI_s90,wnba,wnba,tracked,jKoEJNdiRyI,90,130.367,1920x1080,1788893958,1,
lnb-1CBY-LXG8VA_s1377,lnb,basketball,tracked,1CBY-LXG8VA,1377,133.967,1920x1080,1788905127,1,
lnb-1CBY-LXG8VA_s2664,lnb,basketball,tracked,1CBY-LXG8VA,2664,134.033,1920x1080,1788904642,1,
lnb-1CBY-LXG8VA_s3951,lnb,basketball,tracked,1CBY-LXG8VA,3951,134.100,1920x1080,1788904965,1,
lnb-1CBY-LXG8VA_s5238,lnb,basketball,tracked,1CBY-LXG8VA,5238,134.167,1920x1080,1788907381,1,
lnb-1CBY-LXG8VA_s6525,lnb,basketball,tracked,1CBY-LXG8VA,6525,134.233,1920x1080,1788909245,1,
lnb-1CBY-LXG8VA_s90,lnb,basketball,tracked,1CBY-LXG8VA,90,133.900,1920x1080,1788909561,1,
lnb-3_eNM4ikjzY_s1434,lnb,basketball,thin,3_eNM4ikjzY,1434,133.300,1920x1080,1788882909,1,
lnb-3_eNM4ikjzY_s2778,lnb,basketball,tracked,3_eNM4ikjzY,2778,131.932,1920x1080,1788884177,1,
lnb-3_eNM4ikjzY_s4122,lnb,basketball,tracked,3_eNM4ikjzY,4122,130.597,1920x1080,1788884136,1,
lnb-3_eNM4ikjzY_s5466,lnb,basketball,tracked,3_eNM4ikjzY,5466,134.601,1920x1080,1788884094,1,
lnb-3_eNM4ikjzY_s6810,lnb,basketball,tracked,3_eNM4ikjzY,6810,133.266,1920x1080,1788886087,1,
lnb-3_eNM4ikjzY_s90,lnb,basketball,tracked,3_eNM4ikjzY,90,134.635,1920x1080,1788884512,1,
lnb-GnTuUGxkWOE_s1415,lnb,basketball,tracked,GnTuUGxkWOE,1415,131.700,1920x1080,1788890037,1,
lnb-GnTuUGxkWOE_s2740,lnb,basketball,tracked,GnTuUGxkWOE,2740,134.033,1920x1080,1788889825,1,
lnb-GnTuUGxkWOE_s4065,lnb,basketball,tracked,GnTuUGxkWOE,4065,131.033,1920x1080,1788889846,1,
lnb-GnTuUGxkWOE_s5390,lnb,basketball,tracked,GnTuUGxkWOE,5390,133.367,1920x1080,1788889952,1,
lnb-GnTuUGxkWOE_s90,lnb,basketball,tracked,GnTuUGxkWOE,90,134.700,1920x1080,1788889739,1,
lnb-oNjFF2XRKgA_s1310,lnb,basketball,tracked,oNjFF2XRKgA,1310,134.685,1920x1080,1788872875,1,
lnb-oNjFF2XRKgA_s2530,lnb,basketball,tracked,oNjFF2XRKgA,2530,130.664,1920x1080,1788872814,1,
lnb-oNjFF2XRKgA_s3750,lnb,basketball,tracked,oNjFF2XRKgA,3750,134.651,1920x1080,1788873431,1,
lnb-oNjFF2XRKgA_s90,lnb,basketball,thin,oNjFF2XRKgA,90,134.701,1920x1080,1788872794,1,
lnb-ouDVA0vM20g_s1379,lnb,basketball,tracked,ouDVA0vM20g,1379,133.033,1920x1080,1788896450,1,
lnb-ouDVA0vM20g_s2668,lnb,basketball,tracked,ouDVA0vM20g,2668,131.367,1920x1080,1788896907,1,
lnb-ouDVA0vM20g_s3957,lnb,basketball,tracked,ouDVA0vM20g,3957,135.033,1920x1080,1788896866,1,
lnb-ouDVA0vM20g_s5246,lnb,basketball,tracked,ouDVA0vM20g,5246,133.367,1920x1080,1788896659,1,
lnb-ouDVA0vM20g_s6535,lnb,basketball,thin,ouDVA0vM20g,6535,131.700,1920x1080,1788896512,1,
lnb-ouDVA0vM20g_s90,lnb,basketball,tracked,ouDVA0vM20g,90,134.700,1920x1080,1788897787,1,
m7K0J4wzDn4_s2070,nba,nba,thin,m7K0J4wzDn4,2070,134.201,1920x1080,1788857414,1,
m7K0J4wzDn4_s4050,nba,nba,thin,m7K0J4wzDn4,4050,132.115,1920x1080,1788857497,1,
m7K0J4wzDn4_s90,nba,nba,tracked,m7K0J4wzDn4,90,131.898,1920x1080,1788860034,1,
mem_nop_2025,nba,nba,tracked,,,792.542,1280x720,1788818142,0,no_video_id_or_offset
mia_bkn_2025,nba,nba,tracked,,,922.622,1280x720,1788818462,0,no_video_id_or_offset
mil_chi_2025,nba,nba,tracked,,,906.472,1280x720,1788818744,0,no_video_id_or_offset
myAuD3DmJMY_s1379,nba,nba,tracked,myAuD3DmJMY,1379,134.401,1920x1080,1788900667,1,
myAuD3DmJMY_s2668,nba,nba,tracked,myAuD3DmJMY,2668,131.531,1920x1080,1788900751,1,
myAuD3DmJMY_s3957,nba,nba,tracked,myAuD3DmJMY,3957,133.867,1920x1080,1788900976,1,
myAuD3DmJMY_s5246,nba,nba,tracked,myAuD3DmJMY,5246,132.432,1920x1080,1788901249,1,
myAuD3DmJMY_s6535,nba,nba,tracked,myAuD3DmJMY,6535,133.700,1920x1080,1788901352,1,
myAuD3DmJMY_s90,nba,nba,tracked,myAuD3DmJMY,90,135.802,1920x1080,1788901353,1,
nba_highlights_gsw,nba,nba,thin,,,979.479,1280x720,1788824225,0,no_video_id_or_offset
nbl-G3F3Hoekmsw_s365,nbl,basketball,tracked,G3F3Hoekmsw,365,132.380,1920x1080,1788869114,1,
nbl-G3F3Hoekmsw_s640,nbl,basketball,tracked,G3F3Hoekmsw,640,136.380,1920x1080,1788869155,1,
nbl-G3F3Hoekmsw_s90,nbl,basketball,tracked,G3F3Hoekmsw,90,132.780,1920x1080,1788869155,1,
nbl-Gem9Fip5SZQ_s366,nbl,basketball,tracked,Gem9Fip5SZQ,366,132.500,1920x1080,1788894437,1,
nbl-Gem9Fip5SZQ_s642,nbl,basketball,tracked,Gem9Fip5SZQ,642,132.020,1920x1080,1788895188,1,
nbl-Gem9Fip5SZQ_s90,nbl,basketball,tracked,Gem9Fip5SZQ,90,132.980,1920x1080,1788896049,1,
nbl-JEDeqqcqdzo_s524,nbl,basketball,tracked,JEDeqqcqdzo,524,130.233,1920x1080,1788889209,1,
nbl-JEDeqqcqdzo_s90,nbl,basketball,tracked,JEDeqqcqdzo,90,132.833,1920x1080,1788890186,1,
nbl-JEDeqqcqdzo_s958,nbl,basketball,tracked,JEDeqqcqdzo,958,134.567,1920x1080,1788888766,1,
nbl-MrM2DBNLWc8_s363,nbl,basketball,tracked,MrM2DBNLWc8,363,130.580,1920x1080,1788876004,1,
nbl-MrM2DBNLWc8_s636,nbl,basketball,tracked,MrM2DBNLWc8,636,134.100,1920x1080,1788876131,1,
nbl-MrM2DBNLWc8_s90,nbl,basketball,tracked,MrM2DBNLWc8,90,132.500,1920x1080,1788876173,1,
nbl-U6Ng-QmKKzk_s366,nbl,basketball,tracked,U6Ng-QmKKzk,366,133.380,1920x1080,1788902263,1,
nbl-U6Ng-QmKKzk_s642,nbl,basketball,tracked,U6Ng-QmKKzk,642,132.660,1920x1080,1788902493,1,
nbl-U6Ng-QmKKzk_s90,nbl,basketball,tracked,U6Ng-QmKKzk,90,136.420,1920x1080,1788909456,1,
nbl-WTEUwPcy7X8_s369,nbl,basketball,tracked,WTEUwPcy7X8,369,131.100,1920x1080,1788855668,1,
nbl-WTEUwPcy7X8_s648,nbl,basketball,tracked,WTEUwPcy7X8,648,131.380,1920x1080,1788855771,1,
nbl-WTEUwPcy7X8_s90,nbl,basketball,tracked,WTEUwPcy7X8,90,130.540,1920x1080,1788856339,1,
nbl-YqB41CtbFqA_s1447,nbl,basketball,tracked,YqB41CtbFqA,1447,134.600,1920x1080,1788880804,1,
nbl-YqB41CtbFqA_s2804,nbl,basketball,tracked,YqB41CtbFqA,2804,131.600,1920x1080,1788880865,1,
nbl-YqB41CtbFqA_s4161,nbl,basketball,tracked,YqB41CtbFqA,4161,132.960,1920x1080,1788880885,1,
nbl-YqB41CtbFqA_s5518,nbl,basketball,tracked,YqB41CtbFqA,5518,131.880,1920x1080,1788881590,1,
nbl-YqB41CtbFqA_s6875,nbl,basketball,tracked,YqB41CtbFqA,6875,133.880,1920x1080,1788881920,1,
nbl-YqB41CtbFqA_s90,nbl,basketball,thin,YqB41CtbFqA,90,134.520,1920x1080,1788881466,1,
nbl-eawn8RbLFEM_s368,nbl,basketball,tracked,eawn8RbLFEM,368,135.380,1920x1080,1788859203,1,
nbl-eawn8RbLFEM_s646,nbl,basketball,tracked,eawn8RbLFEM,646,130.140,1920x1080,1788859287,1,
nbl-eawn8RbLFEM_s90,nbl,basketball,tracked,eawn8RbLFEM,90,131.900,1920x1080,1788859203,1,
nbl-fGGFYzfF4F4_s366,nbl,basketball,tracked,fGGFYzfF4F4,366,134.740,1920x1080,1788865466,1,
nbl-fGGFYzfF4F4_s642,nbl,basketball,tracked,fGGFYzfF4F4,642,131.900,1920x1080,1788865466,1,
nbl-fGGFYzfF4F4_s90,nbl,basketball,tracked,fGGFYzfF4F4,90,132.340,1920x1080,1788866116,1,
nbl-kRQtUZmPm0E_s363,nbl,basketball,tracked,kRQtUZmPm0E,363,132.820,1920x1080,1788914666,1,
nbl-kRQtUZmPm0E_s636,nbl,basketball,tracked,kRQtUZmPm0E,636,136.100,1920x1080,1788914728,1,
nbl-kRQtUZmPm0E_s90,nbl,basketball,tracked,kRQtUZmPm0E,90,131.300,1920x1080,1788914480,1,
ncaa_basketball_IB-_u4gW3ds_1080p,ncaa_basketball,ncaa_basketball,thin,,,604.437,1920x1080,1788814671,0,no_video_id_or_offset
ncaa_basketball_WFl3V7ZY4ss,ncaa_basketball,ncaa_basketball,thin,,,840.640,1920x1080,1788814671,0,no_video_id_or_offset
ncaa_basketball_mRkuGgeECak,ncaa_basketball,ncaa_basketball,thin,,,964.464,1920x1080,1788814751,0,no_video_id_or_offset
ncaa_basketball_sRtHQbywiTE,ncaa_basketball,ncaa_basketball,thin,,,964.430,1280x720,1788815072,0,no_video_id_or_offset
ncaa_basketball_tiUvyvWOCxo,ncaa_basketball,ncaa_basketball,tracked,,,964.430,1280x720,1788818022,0,no_video_id_or_offset
ncaa_basketball_zqBCKovJCQU,ncaa_basketball,ncaa_basketball,thin,,,965.598,1920x1080,1788814932,0,no_video_id_or_offset
ncaaw-2u7_bVcenTg_s1336,ncaaw,basketball,tracked,2u7_bVcenTg,1336,133.700,1920x1080,1788884637,1,
ncaaw-2u7_bVcenTg_s2582,ncaaw,basketball,tracked,2u7_bVcenTg,2582,135.952,1920x1080,1788884702,1,
ncaaw-2u7_bVcenTg_s3828,ncaaw,basketball,tracked,2u7_bVcenTg,3828,133.667,1920x1080,1788884785,1,
ncaaw-2u7_bVcenTg_s5074,ncaaw,basketball,thin,2u7_bVcenTg,5074,134.468,1920x1080,1788885207,1,
ncaaw-2u7_bVcenTg_s6320,ncaaw,basketball,tracked,2u7_bVcenTg,6320,133.216,1920x1080,1788885123,1,
ncaaw-2u7_bVcenTg_s90,ncaaw,basketball,tracked,2u7_bVcenTg,90,130.931,1920x1080,1788885227,1,
ncaaw-97NekCpWCeo_s1468,ncaaw,basketball,tracked,97NekCpWCeo,1468,133.567,1920x1080,1788874094,1,
ncaaw-97NekCpWCeo_s2846,ncaaw,basketball,tracked,97NekCpWCeo,2846,135.185,1920x1080,1788874032,1,
ncaaw-97NekCpWCeo_s4224,ncaaw,basketball,tracked,97NekCpWCeo,4224,131.315,1920x1080,1788874406,1,
ncaaw-97NekCpWCeo_s5602,ncaaw,basketball,tracked,97NekCpWCeo,5602,132.933,1920x1080,1788874509,1,
ncaaw-97NekCpWCeo_s6980,ncaaw,basketball,tracked,97NekCpWCeo,6980,134.551,1920x1080,1788874614,1,
ncaaw-97NekCpWCeo_s90,ncaaw,basketball,tracked,97NekCpWCeo,90,131.932,1920x1080,1788875051,1,
ncaaw-PKm-w1NE8J0_s1235,ncaaw,basketball,tracked,PKm-w1NE8J0,1235,134.835,1920x1080,1788875093,1,
ncaaw-PKm-w1NE8J0_s2380,ncaaw,basketball,tracked,PKm-w1NE8J0,2380,133.667,1920x1080,1788875560,1,
ncaaw-PKm-w1NE8J0_s3525,ncaaw,basketball,tracked,PKm-w1NE8J0,3525,134.534,1920x1080,1788876025,1,
ncaaw-PKm-w1NE8J0_s4670,ncaaw,basketball,tracked,PKm-w1NE8J0,4670,132.332,1920x1080,1788875749,1,
ncaaw-PKm-w1NE8J0_s5815,ncaaw,basketball,tracked,PKm-w1NE8J0,5815,130.430,1920x1080,1788875539,1,
ncaaw-PKm-w1NE8J0_s90,ncaaw,basketball,tracked,PKm-w1NE8J0,90,135.969,1920x1080,1788875602,1,
ncaaw-UCVSlzgun0o_s1194,ncaaw,basketball,tracked,UCVSlzgun0o,1194,132.265,1920x1080,1788899155,1,
ncaaw-UCVSlzgun0o_s2298,ncaaw,basketball,tracked,UCVSlzgun0o,2298,130.764,1920x1080,1788899196,1,
ncaaw-UCVSlzgun0o_s3402,ncaaw,basketball,tracked,UCVSlzgun0o,3402,134.201,1920x1080,1788899216,1,
ncaaw-UCVSlzgun0o_s4506,ncaaw,basketball,tracked,UCVSlzgun0o,4506,134.568,1920x1080,1788899277,1,
ncaaw-UCVSlzgun0o_s5610,ncaaw,basketball,tracked,UCVSlzgun0o,5610,135.435,1920x1080,1788899561,1,
ncaaw-UCVSlzgun0o_s90,ncaaw,basketball,tracked,UCVSlzgun0o,90,132.966,1920x1080,1788899297,1,
ncaaw-lFZWLVzvCEs_s1161,ncaaw,basketball,tracked,lFZWLVzvCEs,1161,131.732,1920x1080,1788909309,1,
ncaaw-lFZWLVzvCEs_s2232,ncaaw,basketball,tracked,lFZWLVzvCEs,2232,133.066,1920x1080,1788909711,1,
ncaaw-lFZWLVzvCEs_s3303,ncaaw,basketball,tracked,lFZWLVzvCEs,3303,132.766,1920x1080,1788909753,1,
ncaaw-lFZWLVzvCEs_s4374,ncaaw,basketball,tracked,lFZWLVzvCEs,4374,131.832,1920x1080,1788910053,1,
ncaaw-lFZWLVzvCEs_s5445,ncaaw,basketball,tracked,lFZWLVzvCEs,5445,134.601,1920x1080,1788910307,1,
ncaaw-lFZWLVzvCEs_s90,ncaaw,basketball,tracked,lFZWLVzvCEs,90,132.666,1920x1080,1788910265,1,
ncaaw-nXkcjFoZrIg_s1194,ncaaw,basketball,tracked,nXkcjFoZrIg,1194,132.866,1920x1080,1788876338,1,
ncaaw-nXkcjFoZrIg_s2298,ncaaw,basketball,tracked,nXkcjFoZrIg,2298,130.764,1920x1080,1788876256,1,
ncaaw-nXkcjFoZrIg_s3402,ncaaw,basketball,tracked,nXkcjFoZrIg,3402,133.667,1920x1080,1788876297,1,
ncaaw-nXkcjFoZrIg_s4506,ncaaw,basketball,tracked,nXkcjFoZrIg,4506,131.565,1920x1080,1788876944,1,
ncaaw-nXkcjFoZrIg_s5610,ncaaw,basketball,tracked,nXkcjFoZrIg,5610,134.434,1920x1080,1788876861,1,
ncaaw-nXkcjFoZrIg_s90,ncaaw,basketball,tracked,nXkcjFoZrIg,90,134.968,1920x1080,1788876903,1,
ncaaw-yFLPyfhtpR4_s1303,ncaaw,basketball,tracked,yFLPyfhtpR4,1303,130.213,1920x1080,1788890837,1,
ncaaw-yFLPyfhtpR4_s2516,ncaaw,basketball,tracked,yFLPyfhtpR4,2516,131.256,1920x1080,1788891193,1,
ncaaw-yFLPyfhtpR4_s3729,ncaaw,basketball,tracked,yFLPyfhtpR4,3729,130.881,1920x1080,1788890982,1,
ncaaw-yFLPyfhtpR4_s4942,ncaaw,basketball,tracked,yFLPyfhtpR4,4942,130.756,1920x1080,1788891194,1,
ncaaw-yFLPyfhtpR4_s6155,ncaaw,basketball,tracked,yFLPyfhtpR4,6155,130.714,1920x1080,1788891511,1,
ncaaw-yFLPyfhtpR4_s90,ncaaw,basketball,tracked,yFLPyfhtpR4,90,129.212,1920x1080,1788891465,1,
o-0zMlCbY3o_s1481,ncaa_basketball,ncaa_basketball,tracked,o-0zMlCbY3o,1481,132.099,1920x1080,1789089134,1,
o-0zMlCbY3o_s2872,ncaa_basketball,ncaa_basketball,tracked,o-0zMlCbY3o,2872,135.235,1920x1080,1789089154,1,
o-0zMlCbY3o_s4263,ncaa_basketball,ncaa_basketball,tracked,o-0zMlCbY3o,4263,130.797,1920x1080,1789089174,1,
o-0zMlCbY3o_s90,ncaa_basketball,ncaa_basketball,tracked,o-0zMlCbY3o,90,130.530,1920x1080,1789089476,1,
o6uZg1OXn0U_s1667,nba,nba,tracked,o6uZg1OXn0U,1667,130.664,1920x1080,1789077869,1,
o6uZg1OXn0U_s3244,nba,nba,tracked,o6uZg1OXn0U,3244,135.852,1920x1080,1789077889,1,
o6uZg1OXn0U_s90,nba,nba,tracked,o6uZg1OXn0U,90,135.435,1920x1080,1789078071,1,
okc_dal_2025,nba,nba,tracked,,,592.525,1280x720,1788817801,0,no_video_id_or_offset
ouRk-j987wk_s1275,wnba,wnba,tracked,ouRk-j987wk,1275,131.548,1920x1080,1789082335,1,
ouRk-j987wk_s2460,wnba,wnba,tracked,ouRk-j987wk,2460,134.601,1920x1080,1789082335,1,
ouRk-j987wk_s3645,wnba,wnba,tracked,ouRk-j987wk,3645,137.087,1920x1080,1789082679,1,
ouRk-j987wk_s4830,wnba,wnba,tracked,ouRk-j987wk,4830,133.900,1920x1080,1789082679,1,
ouRk-j987wk_s90,wnba,wnba,tracked,ouRk-j987wk,90,136.570,1920x1080,1789082720,1,
pPHOlLVyjQc_s1603,nba,nba,tracked,pPHOlLVyjQc,1603,135.769,1920x1080,1789077548,1,
pPHOlLVyjQc_s3116,nba,nba,tracked,pPHOlLVyjQc,3116,132.215,1920x1080,1789077588,1,
pPHOlLVyjQc_s90,nba,nba,tracked,pPHOlLVyjQc,90,134.001,1920x1080,1789077628,1,
phi_tor_2025,nba,nba,thin,,,904.654,1280x720,1788823929,0,no_video_id_or_offset
q9kHoUZvxik_s1287,wnba,wnba,tracked,q9kHoUZvxik,1287,131.700,1920x1080,1788889931,1,
q9kHoUZvxik_s2484,wnba,wnba,tracked,q9kHoUZvxik,2484,134.033,1920x1080,1788890186,1,
q9kHoUZvxik_s3681,wnba,wnba,tracked,q9kHoUZvxik,3681,131.033,1920x1080,1788891108,1,
q9kHoUZvxik_s4878,wnba,wnba,tracked,q9kHoUZvxik,4878,133.367,1920x1080,1788892590,1,
q9kHoUZvxik_s6075,wnba,wnba,tracked,q9kHoUZvxik,6075,130.367,1920x1080,1788895541,1,
q9kHoUZvxik_s90,wnba,wnba,tracked,q9kHoUZvxik,90,134.700,1920x1080,1788896028,1,
qAeUUwn-A8s_s1325,nba,nba,tracked,qAeUUwn-A8s,1325,135.068,1920x1080,1789080303,1,
qAeUUwn-A8s_s2560,nba,nba,tracked,qAeUUwn-A8s,2560,133.934,1920x1080,1789080364,1,
qAeUUwn-A8s_s3795,nba,nba,tracked,qAeUUwn-A8s,3795,132.566,1920x1080,1789080915,1,
qAeUUwn-A8s_s5030,nba,nba,tracked,qAeUUwn-A8s,5030,136.069,1920x1080,1789080956,1,
qAeUUwn-A8s_s90,nba,nba,tracked,qAeUUwn-A8s,90,133.700,1920x1080,1789080976,1,
ql7kzzTRo4M_s1470,nba,nba,thin,ql7kzzTRo4M,1470,134.301,1920x1080,1788915326,1,
ql7kzzTRo4M_s2850,nba,nba,tracked,ql7kzzTRo4M,2850,134.785,1920x1080,1788915695,1,
ql7kzzTRo4M_s4230,nba,nba,tracked,ql7kzzTRo4M,4230,130.197,1920x1080,1788915960,1,
ql7kzzTRo4M_s5610,nba,nba,tracked,ql7kzzTRo4M,5610,130.681,1920x1080,1788915837,1,
ql7kzzTRo4M_s90,nba,nba,tracked,ql7kzzTRo4M,90,133.800,1920x1080,1788916141,1,
rDN2P2gcteY_s1161,ncaa_basketball,ncaa_basketball,tracked,rDN2P2gcteY,1161,133.367,1920x1080,1789083282,1,
rDN2P2gcteY_s2232,ncaa_basketball,ncaa_basketball,tracked,rDN2P2gcteY,2232,133.500,1920x1080,1789083303,1,
rDN2P2gcteY_s3303,ncaa_basketball,ncaa_basketball,tracked,rDN2P2gcteY,3303,136.136,1920x1080,1789083364,1,
rDN2P2gcteY_s4374,ncaa_basketball,ncaa_basketball,tracked,rDN2P2gcteY,4374,133.533,1920x1080,1789083344,1,
rDN2P2gcteY_s5445,ncaa_basketball,ncaa_basketball,tracked,rDN2P2gcteY,5445,131.598,1920x1080,1789083385,1,
rDN2P2gcteY_s90,ncaa_basketball,ncaa_basketball,tracked,rDN2P2gcteY,90,132.065,1920x1080,1789083385,1,
ryHe2XPFHqs_s1305,nba,nba,tracked,ryHe2XPFHqs,1305,132.983,1920x1080,1789088367,1,
ryHe2XPFHqs_s2520,nba,nba,tracked,ryHe2XPFHqs,2520,135.986,1920x1080,1789088407,1,
ryHe2XPFHqs_s3735,nba,nba,tracked,ryHe2XPFHqs,3735,131.965,1920x1080,1789088470,1,
ryHe2XPFHqs_s4950,nba,nba,tracked,ryHe2XPFHqs,4950,132.983,1920x1080,1789088450,1,
ryHe2XPFHqs_s6165,nba,nba,tracked,ryHe2XPFHqs,6165,135.969,1920x1080,1789088470,1,
ryHe2XPFHqs_s90,nba,nba,tracked,ryHe2XPFHqs,90,135.969,1920x1080,1789088490,1,
s4xx-bV7D8I_s479,wnba,wnba,tracked,s4xx-bV7D8I,479,134.668,1920x1080,1788873575,1,
s4xx-bV7D8I_s868,wnba,wnba,tracked,s4xx-bV7D8I,868,135.936,1920x1080,1788898271,1,
s4xx-bV7D8I_s90,wnba,wnba,tracked,s4xx-bV7D8I,90,131.465,1920x1080,1788898110,1,
sN8v9Uus6xw_s1169,nba,nba,tracked,sN8v9Uus6xw,1169,130.263,1920x1080,1789077889,1,
sN8v9Uus6xw_s2248,nba,nba,tracked,sN8v9Uus6xw,2248,133.066,1920x1080,1789078031,1,
sN8v9Uus6xw_s3327,nba,nba,tracked,sN8v9Uus6xw,3327,135.469,1920x1080,1789077950,1,
sN8v9Uus6xw_s4406,nba,nba,tracked,sN8v9Uus6xw,4406,132.165,1920x1080,1789077990,1,
sN8v9Uus6xw_s5485,nba,nba,tracked,sN8v9Uus6xw,5485,133.633,1920x1080,1789077970,1,
sN8v9Uus6xw_s90,nba,nba,tracked,sN8v9Uus6xw,90,136.903,1920x1080,1789077970,1,
sac_por_2025,nba,nba,thin,,,1058.090,1280x720,1788824225,0,no_video_id_or_offset
tDpmV777-IQ_s1383,ncaa_basketball,ncaa_basketball,tracked,tDpmV777-IQ,1383,133.517,1920x1080,1788902325,1,
tDpmV777-IQ_s2676,ncaa_basketball,ncaa_basketball,tracked,tDpmV777-IQ,2676,133.216,1920x1080,1788912328,1,
