source_frame,foot_x_px,foot_y_px
20022,320.0625,972.0
20022,84.9375,732.75
20022,1659.0,402.0
20022,1411.5,558.0
20022,954.75,530.25
20022,1698.0,880.5
20025,369.0,966.0
20025,1405.5,546.75
20025,1377.0,546.375
20025,987.0,844.5
20025,961.5,536.25
20025,1743.0,883.5
20025,231.9375,972.75
20025,451.5,961.5
20025,1224.75,444.375
20025,1206.0,443.625
20025,856.5,381.375
20028,50.4375,735.75
20028,1393.5,548.25
20028,412.875,967.5
20028,946.5,541.125
20028,171.5625,809.25
20028,392.625,476.625
20028,618.0,634.125
20028,150.375,801.0
20028,1786.5,888.0
20028,1502.25,354.0
20028,624.0,862.5
20031,951.0,522.75
20031,1656.0,402.375
20031,56.53125,735.75
20031,157.2890625,783.75
20031,1381.5,540.75
20031,964.5,859.5
20031,427.875,970.5
20031,1545.0,352.875
20031,1833.0,892.5
20034,151.7109375,791.25
20034,1380.0,543.0
20034,1878.0,894.75
20034,945.0,510.375
20034,1584.0,354.0
20034,832.5,432.0
20034,353.4375,477.75
20034,1659.0,403.5
20034,897.0,826.5
20034,1248.0,444.0
20034,26.90625,795.0
20037,1363.5,561.0
20037,944.25,506.25
20037,792.1875,429.75
20037,870.0,859.5
20037,1638.0,401.625
20037,627.75,865.5
20037,335.625,462.0
20040,951.75,501.75
20040,861.0,864.75
20040,39.6796875,732.75
20040,92.90625,793.5
20040,1507.5,973.5
20043,523.5,610.5
20043,954.75,495.75
20043,99.84375,816.75
20043,1648.5,392.25
20043,849.0,864.0
20043,1713.0,342.0
20043,1332.0,569.25
20043,710.25,864.0
20043,608.25,867.0
20043,361.5,972.0
20043,1548.0,972.0
20046,1318.5,548.25
20046,504.0,610.875
20046,954.0,499.5
20046,93.140625,811.5
20046,1758.0,356.625
20046,753.0,864.75
20046,401.625,972.75
20046,1588.5,974.25
20049,482.25,610.875
20049,955.5,480.75
20049,171.28125,976.5
20049,1629.0,972.75
20049,903.0,864.75
20049,259.6875,462.0
20052,472.5,600.75
20052,747.75,852.75
20052,1644.0,394.125
20052,959.25,468.0
20052,1668.0,972.75
20052,207.0,973.5
20052,939.0,865.5
20052,824.25,866.25
20052,718.875,868.5
20055,461.25,596.25
20055,969.0,495.0
20055,1261.5,547.125
20055,242.625,468.0
20055,692.625,853.5
20055,344.25,443.25
20055,1717.5,973.5
20055,255.75,970.5
20055,764.25,868.5
20055,1344.75,435.75
20055,984.0,865.5
20055,868.5,867.0
20058,428.34375,592.5
20058,668.625,848.25
20058,981.0,495.375
20058,909.0,865.5
20058,1761.0,972.0
20058,1198.5,870.75
20058,1279.5,605.25
20058,51.375,972.0
20058,300.375,969.0
20061,420.65625,584.25
20061,660.375,843.0
20061,1353.0,450.0
20061,1635.0,394.5
20061,954.0,865.5
20061,331.875,439.125
20061,996.0,481.5
20061,846.0,870.0
20061,91.59375,972.0
20061,1492.5,975.0
20061,1063.5,865.5
20061,1242.0,870.0
20064,400.875,571.5
20064,145.6640625,975.0
20064,1001.25,865.5
20064,621.75,834.0
20064,895.5,866.25
20064,1113.0,867.75
20064,1291.5,870.0
20064,207.046875,432.0
20064,522.0,868.5
20064,49.6875,966.75
20064,396.0,963.0
20064,1644.0,387.75
20064,52.265625,789.0
20064,1863.0,973.5
20064,993.0,476.25
20067,987.0,479.25
20067,63.140625,798.75
20067,1035.0,866.25
20067,185.25,975.0
20067,599.25,813.75
20067,1148.25,864.0
20067,927.0,865.5
20067,220.125,457.125
20067,1587.0,976.5
20067,327.75,573.0
20067,699.75,862.5
20067,1323.0,866.25
20067,1239.75,520.5
20067,1881.0,973.5
20070,569.25,840.75
20070,228.1875,975.75
20070,1074.75,867.0
20070,1185.75,867.0
20070,970.5,865.5
20070,999.0,483.75
20070,1236.0,536.625
20070,215.25,462.375
20070,1632.0,974.25
20073,385.125,565.125
20073,1653.0,393.0
20073,266.0625,975.0
20073,1002.0,864.0
20073,1227.0,867.0
20073,555.75,860.25
20073,1113.0,867.0
20073,1209.75,552.375
20073,1005.75,483.0
20073,1374.75,444.75
20073,25.7109375,729.0
20073,636.0,862.5
20076,368.4375,559.125
20076,303.0,973.5
20076,1146.0,864.75
20076,1231.5,547.5
20076,1257.0,867.0
20076,1692.0,973.5
20076,523.125,842.25
20076,1036.5,865.5
20076,745.125,864.0
20076,188.0625,391.5
20079,345.75,556.5
20079,502.125,838.5
20079,334.875,975.0
20079,1176.0,865.5
20079,426.75,432.75
20079,38.765625,702.75
20079,1291.5,865.5
20079,1006.5,463.5
20079,1068.0,865.5
20079,442.5,427.5
20082,336.75,546.75
20082,482.25,802.5
20082,435.75,431.25
20082,366.9375,975.75
20082,1614.0,388.875
20082,1095.75,865.5
20082,1206.0,868.5
20082,999.75,464.25
20082,1323.0,865.5
20082,126.0,975.75
20085,454.125,432.375
20085,459.75,813.0
20085,399.75,973.5
20085,335.4375,519.75
20085,1238.25,868.5
20085,999.75,474.375
20085,140.625,781.5
20085,1617.0,382.5
20085,1128.0,865.5
20085,1351.5,867.0
20085,51.796875,701.25
20085,157.21875,975.0
20085,1537.5,973.5
20088,65.671875,716.25
20088,324.0,554.625
20088,445.875,805.5
20088,482.25,425.25
20088,73.60546875,971.25
20088,435.75,973.5
20088,166.6875,777.75
20088,1278.0,867.0
20088,1167.0,864.75
20088,1576.5,962.25
20088,197.25,975.0
20088,1391.25,864.75
20091,333.0,514.5
20091,208.875,769.5
20091,101.25,708.75
20091,521.25,418.125
20091,1329.0,870.0
20091,439.5,798.0
20091,124.6875,968.25
20091,1215.0,867.0
20091,247.5,972.0
20091,1026.0,465.0
20094,351.75,496.125
20094,447.0,813.75
20094,157.3125,708.75
20094,256.125,768.0
20094,692.25,380.25
20094,184.59375,969.0
20094,302.25,973.5
20094,1377.0,870.0
20094,569.25,417.75
20094,1261.5,867.0
20094,1891.5,937.5
20094,1629.0,975.0
20094,1500.75,972.0
20097,305.25,762.75
20097,198.421875,703.125
20097,370.125,494.625
20097,462.75,806.25
20097,239.0625,967.5
20097,359.0625,975.0
20097,1317.0,867.0
20097,722.25,367.5
20100,389.34375,487.5
20100,478.5,819.0
20100,1365.75,867.0
20100,242.25,700.5
20100,353.25,762.0
20100,1717.5,973.5
20100,1791.0,970.5
20100,411.75,976.5
20103,492.75,799.5
20103,405.0,484.5
20103,1155.0,547.5
20103,286.5,702.0
20103,1845.0,973.5
20103,1755.0,969.0
20103,711.0,405.375
20103,386.625,739.5
20103,1645.5,963.75
20103,456.75,973.5
20106,1176.0,546.0
20106,497.25,810.0
20106,315.75,708.0
20106,1680.0,957.75
20106,426.0,486.75
20106,733.5,396.75
20106,1782.0,969.0
20106,1873.5,963.0
20106,1565.625,922.5
20109,340.125,700.5
20109,1713.0,953.25
20109,501.375,819.75
20109,750.0,394.5
20109,1400.25,441.0
20109,1495.5,954.0
20109,1245.0,484.5
20109,1593.0,940.5
20109,1834.5,969.0
20109,1143.75,548.25
20112,1234.5,499.5
20112,497.25,815.25
20112,1516.5,964.5
20112,1734.0,966.0
20112,356.625,708.0
20112,1389.75,447.75
20112,1857.0,973.5
20112,760.125,394.5
20112,424.5,448.125
20112,1620.0,929.25
20112,1144.5,539.625
20112,430.875,475.5
20115,418.875,449.25
20115,1128.0,532.875
20115,376.875,708.75
20115,1236.0,478.5
20115,777.75,390.375
20115,1536.375,963.0
20115,495.75,804.0
20115,1872.0,973.5
20115,1761.0,957.0
20115,1642.5,960.0
20118,422.625,443.25
20118,1229.25,472.125
20118,487.5,799.5
20118,1884.0,972.0
20118,391.5,703.5
20118,790.5,389.25
20118,1389.0,460.875
20118,1780.5,958.5
20118,1114.5,530.625
20118,1554.375,954.0
20121,487.5,804.0
20121,429.0,450.0
20121,793.3125,385.125
20121,1395.0,460.125
20121,1800.0,963.75
20121,553.5,746.25
20121,1680.0,931.5
20121,1578.0,966.0
20121,1099.5,523.125
20121,1893.0,972.0
20121,85.875,910.5
20124,1391.25,471.0
20124,439.5,450.375
20124,1086.0,513.75
20124,1588.5,963.0
20124,1818.0,958.5
20124,567.0,755.25
20124,489.75,787.5
20124,1699.5,930.75
20127,1381.5,479.625
20127,491.25,790.5
20127,583.5,759.0
20127,1839.0,960.0
20127,452.25,456.75
20127,1058.25,510.0
20127,1719.0,969.0
20127,1071.75,508.5
20127,1608.0,969.0
20127,1164.75,476.25
20127,802.5,379.875
20130,1048.5,518.625
20130,602.25,757.5
20130,1861.5,964.5
20130,1368.0,486.75
20130,494.25,786.75
20130,456.0,436.5
20130,1626.0,964.5
20130,804.0,391.5
20130,1735.5,963.0
20133,1052.25,519.375
20133,1369.5,499.5
20133,816.75,391.5
20133,492.0,785.25
20133,1872.0,968.25
20133,471.0,442.5
20133,1653.0,966.0
20133,616.5,752.25
20133,1755.0,958.5
20136,1046.25,524.25
20136,1776.0,949.5
20136,1887.0,963.0
20136,1372.5,500.625
20136,1671.0,969.0
20136,500.25,782.25
20136,825.0,388.5
20136,637.875,756.0
20136,364.3125,369.75
20139,1032.0,516.0
20139,657.0,757.5
20139,511.125,765.0
20139,1365.0,510.0
20139,1806.0,966.0
20139,1611.0,385.125
20139,1197.75,494.25
20139,1677.0,970.5
20139,502.875,435.75
20139,1896.0,964.5
20139,828.75,385.5
20142,670.5,756.0
20142,1023.0,516.75
20142,516.375,783.0
20142,1810.5,955.5
20142,1698.0,966.0
20142,384.375,379.5
20142,1230.0,486.75
20142,520.5,441.0
20145,996.0,527.625
20145,685.125,759.0
20145,1311.75,532.5
20145,1716.0,972.0
20145,1831.5,967.5
20145,1310.25,867.0
20145,537.75,432.75
20145,522.0,786.0
20148,988.5,525.0
20148,1272.75,553.5
20148,698.25,759.0
20148,1845.0,964.5
20148,546.0,431.25
20148,1731.0,973.5
20148,403.5,381.75
20148,244.125,907.5
20151,990.0,521.25
20151,711.75,756.0
20151,1860.0,966.0
20151,1743.0,973.5
20151,1336.5,868.5
20151,1158.0,546.75
20151,259.875,901.5
20151,563.25,432.0
20151,516.75,751.5
20151,1483.5,971.25
20154,1872.0,954.75
20154,724.875,757.5
20154,1135.5,545.25
20154,1228.5,486.0
20154,1768.5,967.5
20154,511.875,765.0
20154,1236.75,504.0
20154,990.0,515.625
20154,570.0,429.375
20154,409.5,385.5
20154,1486.5,971.25
20157,1231.5,471.0
20157,512.25,759.75
20157,1878.0,957.75
20157,738.0,753.75
20157,1776.0,973.5
20157,1497.0,972.0
20157,985.5,510.0
20157,601.5,718.5
20160,1236.0,495.75
20160,754.125,744.75
20160,510.0,750.0
20160,1887.0,960.75
20160,590.625,428.625
20160,1791.0,973.5
20160,960.0,524.25
20160,1084.5,554.25
20160,1632.0,389.625
20160,434.25,392.625
20160,618.375,724.125
20160,1515.0,970.5
20163,1233.0,497.25
20163,768.0,757.5
20163,502.125,752.25
20163,1045.5,591.0
20163,1086.0,354.75
20163,1818.0,972.0
20163,634.875,723.75
20163,955.5,512.25
20163,1894.5,958.5
20163,600.75,431.25
20163,316.125,898.5
20163,442.125,399.375
20163,1524.0,973.5
20163,909.0,394.875
20166,1231.5,499.5
20166,783.0,738.0
20166,1839.0,970.5
20166,500.25,743.25
20166,655.875,719.25
20166,1542.375,970.5
20166,616.125,429.75
20166,453.375,400.5
20166,1006.5,588.0
20166,951.0,861.0
20169,1247.25,496.875
20169,1845.0,973.5
20169,497.25,744.0
20169,796.6875,742.5
20169,681.0,713.25
20169,625.5,426.0
20169,1563.375,970.5
20169,969.0,542.625
20172,1857.0,972.0
20172,497.625,747.0
20172,1257.0,501.0
20172,363.75,900.75
20172,810.0,760.5
20172,695.25,720.75
20172,940.5,557.25
20175,1866.0,972.75
20175,711.0,714.0
20175,487.5,772.5
20175,1243.5,497.625
20175,822.75,762.0
20175,479.25,410.25
20175,1590.0,972.0
20178,1872.0,973.5
20178,469.125,769.5
20178,1255.5,497.25
20178,830.25,760.5
20178,897.75,618.75
20178,719.25,724.5
20181,1276.5,507.0
20181,1878.0,972.75
20181,458.25,747.0
20181,726.375,721.5
20181,1605.0,975.0
20184,448.5,749.25
20184,1879.5,973.5
20184,1281.75,507.0
20184,1026.0,414.375
20187,1879.5,972.75
20187,437.625,761.25
20187,1039.5,422.25
20187,845.25,761.25
20187,1275.0,507.75
20187,486.75,416.625
20190,1879.5,972.75
20190,1047.0,427.5
20190,427.5,768.0
20193,1058.25,433.125
20193,1209.0,497.625
20193,1879.5,972.75
20193,426.375,768.0
20193,1317.75,419.625
20196,426.0,772.5
20196,1879.5,972.75
20199,423.375,769.5
20199,1879.5,972.75
20199,1182.0,502.125
20199,783.75,730.125
20199,1101.0,443.25
20202,1878.0,972.75
20202,420.375,768.0
20202,1159.5,504.375
20202,953.25,666.0
20202,853.5,766.5
20202,1137.75,502.125
20202,792.1875,731.25
20205,419.34375,766.5
20205,1878.0,973.5
20205,978.0,660.0
20205,1132.5,497.25
20208,416.625,770.25
20208,990.0,625.5
20208,1878.0,972.0
20208,1113.0,501.75
20211,412.875,771.0
20211,1878.0,972.75
20211,1089.75,506.25
20211,1159.5,461.25
20211,792.0,731.25
20214,408.75,774.0
20214,1077.75,483.0
20214,1170.0,459.75
20214,1876.5,972.0
20214,1357.5,432.0
20217,1872.0,973.5
20217,403.875,769.5
20217,1167.0,465.75
20217,1068.75,501.75
20217,706.5,445.5
20217,842.8125,759.0
20217,471.0,420.75
20220,1867.5,973.5
20220,398.15625,759.75
20220,1164.0,465.375
20220,703.5,442.875
20220,1060.5,499.5
20220,870.0,516.75
20220,795.75,747.0
20220,946.5,605.25
20223,1863.0,975.0
20223,387.375,765.75
20223,859.5,540.0
20223,1167.0,468.75
20223,783.75,759.75
20223,961.5,608.25
20223,701.25,441.375
20223,1055.25,508.5
20226,1857.0,973.5
20226,376.5,763.5
20226,698.25,442.5
20226,856.5,512.625
20226,1165.5,467.25
20226,767.25,764.25
20226,958.5,606.0
20226,1040.25,492.375
20226,441.0,421.875
20226,1507.5,973.5
20229,368.625,765.0
20229,1848.0,972.0
20229,859.5,503.25
20229,1077.75,636.0
20229,716.625,736.5
20229,1042.5,481.5
20229,1159.5,463.5
20229,1342.5,429.0
20232,1848.0,973.5
20232,1157.25,465.375
20232,1038.75,485.25
20232,357.0,759.0
20232,861.0,509.625
20232,1089.75,637.5
20232,933.75,568.5
20232,701.25,736.5
20235,349.875,758.25
20235,1845.0,973.5
20235,1033.5,522.75
20235,1155.0,459.375
20235,1083.0,642.75
20235,861.75,516.75
20235,925.5,569.25
20235,692.25,735.75
20235,1349.25,429.75
20238,1845.0,973.5
20238,1026.75,532.5
20238,344.4375,758.25
20238,1154.25,457.875
20238,660.0,730.5
20238,756.75,738.0
20238,859.5,512.25
20238,1350.0,426.75
20238,1078.5,684.375
20238,692.625,442.125
20238,717.375,865.5
20241,1845.0,974.25
20241,1022.25,525.0
20241,341.0625,763.5
20241,1155.0,457.125
20241,423.75,419.25
20241,647.625,732.0
20241,759.375,751.5
20241,1078.5,693.375
20241,692.25,445.5
20241,862.5,497.25
20244,1842.0,975.0
20244,1156.5,457.875
20244,1026.0,522.75
20244,340.5,765.75
20244,867.75,521.25
20244,423.375,417.75
20244,1068.75,675.0
20247,921.0,629.625
20247,1842.0,973.5
20247,1156.5,455.625
20247,340.875,763.5
20247,870.0,506.625
20247,1029.0,536.25
20247,419.25,418.5
20247,1041.75,696.75
20247,1049.25,696.75
20247,710.625,864.0
20247,1552.5,972.0
20250,1033.5,717.0
20250,1839.0,973.5
20250,342.375,762.0
20250,1155.0,454.5
20250,914.25,637.5
20250,873.0,481.875
20250,680.625,436.875
20253,1836.0,972.75
20253,348.5625,756.0
20253,1152.0,456.75
20253,1362.75,423.75
20253,903.75,645.75
20253,776.25,735.0
20253,1048.5,714.0
20253,703.125,864.75
20253,325.875,906.0
20253,1032.0,551.25
20256,1149.0,456.0
20256,1833.0,973.5
20256,906.75,656.25
20256,358.125,754.5
20256,1364.25,423.375
20256,879.0,509.25
20256,661.5,720.75
20256,1041.0,630.75
20256,779.25,730.5
20256,684.375,726.0
20259,918.0,658.5
20259,1819.5,973.5
20259,1147.5,451.875
20259,881.25,508.875
20259,1057.5,635.25
20259,781.6875,710.25
20259,682.5,713.25
20259,365.0625,769.5
20259,1542.375,972.0
20259,665.25,431.25
20262,1813.5,972.0
20262,373.875,759.75
20262,1071.0,594.375
20262,1065.75,744.75
20262,1145.25,450.75
20262,889.5,508.5
20262,910.5,663.375
20262,1539.0,972.0
20262,1362.75,413.625
20262,1899.0,969.0
20262,743.625,709.5
20262,740.25,389.625
20265,1815.0,972.0
20265,381.9375,765.75
20265,1068.0,579.0
20265,958.5,755.25
20265,1143.0,449.25
20265,900.75,517.5
20265,1899.0,970.5
20265,786.75,699.75
20268,1810.5,972.0
20268,957.75,762.0
20268,387.65625,768.75
20268,1078.5,576.0
20268,898.5,547.125
20268,1394.25,870.0
20268,1897.5,969.0
20271,1098.0,581.625
20271,916.5,539.25
20271,1809.0,973.5
20271,392.625,765.0
20271,946.5,749.25
20271,772.5,392.25
20271,1897.5,968.25
20271,1132.5,445.5
20271,1391.25,868.5
20274,1094.25,577.125
20274,931.5,539.25
20274,394.5,771.0
20274,1801.5,972.0
20274,1896.0,968.25
20277,1101.0,583.875
20277,400.5,768.75
20277,1797.0,975.0
20277,933.75,543.75
20277,1894.5,966.0
20277,1291.5,868.5
20277,930.75,705.0
20280,1119.0,588.75
20280,407.15625,751.5
20280,1797.0,972.0
20280,927.0,753.0
20280,813.0,385.875
20280,932.25,499.125
20283,1119.0,594.0
20283,412.40625,751.5
20283,1791.0,972.0
20283,927.0,754.5
20283,754.5,599.25
20283,819.0,392.625
20286,1122.0,596.25
20286,418.59375,756.0
20286,1791.0,975.0
20286,834.0,393.375
20286,1372.5,868.5
20286,289.5,913.5
20286,1887.0,968.25
20289,1132.5,597.0
20289,1788.0,973.5
20289,427.875,774.0
20289,1068.0,450.75
20289,289.875,918.75
20289,757.5,592.875
20289,1885.5,970.5
20292,1161.0,604.5
20292,446.25,786.0
20292,1788.0,975.0
20292,1068.0,461.625
20292,1295.25,411.375
20292,286.875,922.5
20292,750.75,591.75
20295,1182.0,612.75
20295,1786.5,973.5
20295,1069.5,467.625
20295,448.5,783.0
20295,1890.0,974.25
20298,1192.5,621.75
20298,459.0,810.0
20298,1785.0,972.0
20298,882.0,429.375
20298,289.5,940.5
20298,1887.0,973.5
20301,1206.0,627.75
20301,888.75,432.375
20301,1782.0,970.5
20301,465.75,823.5
20301,290.4375,945.75
20301,1038.75,487.5
20301,615.0,475.5
20301,918.0,868.5
20301,1608.0,970.5
20304,473.25,801.75
20304,1227.0,625.125
20304,1009.5,616.125
20304,997.5,623.25
20304,897.0,441.0
20304,1783.5,972.0
20304,687.75,864.0
20304,668.25,633.0
20304,285.75,953.25
20304,921.0,868.5
20304,619.5,489.0
20307,1243.5,639.75
20307,1027.5,641.25
20307,903.0,455.25
20307,469.5,801.75
20307,1016.25,639.0
20307,1779.0,974.25
20307,688.5,865.5
20307,877.5,811.5
20310,1023.75,653.25
20310,1263.75,647.25
20310,1038.0,645.75
20310,902.25,473.625
20310,291.375,969.75
20310,876.0,821.25
20310,475.5,810.75
20310,511.5,862.5
20310,1767.0,972.0
20313,1287.0,661.5
20313,1044.0,665.25
20313,489.0,834.75
20313,392.90625,483.0
20313,293.625,976.5
20316,1302.75,660.0
20316,1051.5,669.75
20316,641.25,519.375
20316,483.75,834.0
20316,294.5625,978.0
20316,764.25,591.75
20316,984.0,516.75
20316,395.34375,485.25
20319,1318.5,656.25
20319,1065.0,663.75
20319,970.5,518.625
20319,490.5,844.5
20319,295.125,975.0
20319,639.75,517.5
20319,772.3125,586.5
20322,1078.5,670.875
20322,490.5,849.75
20322,1336.5,652.5
20322,644.25,517.5
20322,877.5,829.5
20322,404.625,481.5
20322,295.5,973.5
20322,955.5,517.875
20322,1395.0,486.375
20325,1086.75,680.25
20325,1371.0,660.0
20325,486.375,842.25
20325,880.5,830.25
20325,644.625,519.0
20325,951.0,522.75
20325,295.5,973.5
20325,411.75,477.75
20328,1091.25,684.0
20328,1392.0,657.375
20328,486.0,849.0
20328,943.5,528.0
20328,882.0,832.5
20328,645.375,517.125
20328,295.125,973.5
20328,414.0,470.25
20328,754.5,596.25
20328,856.5,498.75
20331,1399.5,660.0
20331,1111.5,686.25
20331,646.5,515.25
20331,937.5,529.875
20331,484.5,843.0
20331,294.75,973.5
20331,882.0,832.5
20331,1647.0,435.75
20331,415.5,468.75
20331,848.25,509.25
20334,1410.0,655.875
20334,1145.25,683.625
20334,931.5,528.0
20334,484.875,843.0
20334,879.0,832.5
20334,294.75,973.5
20334,421.5,467.625
20334,633.75,513.375
20334,831.0,519.375
20334,1741.5,423.375
20334,119.6015625,974.25
20334,1566.0,463.5
20337,1434.0,657.75
20337,1171.5,683.25
20337,928.5,529.5
20337,480.0,842.25
20337,423.375,466.875
20337,294.375,972.75
20337,886.5,827.25
20337,1741.5,424.125
20337,643.125,518.25
20337,119.15625,973.5
20337,1566.0,462.0
20340,629.25,520.5
20340,1203.0,705.75
20340,848.8125,837.0
20340,493.125,840.75
20340,927.0,525.75
20340,1462.5,659.25
20340,750.75,582.75
20340,294.75,973.5
20340,426.375,459.375
20340,1741.5,422.25
20340,119.9765625,974.25
20340,1471.5,975.0
20343,1222.5,710.25
20343,636.0,520.875
20343,868.5,838.5
20343,498.75,838.5
20343,1482.0,661.5
20343,927.0,523.875
20343,294.5625,973.5
20343,119.53125,973.5
20343,1741.5,420.75
20346,1227.75,715.5
20346,503.25,844.5
20346,644.625,513.375
20346,1497.0,670.875
20346,928.5,519.75
20346,292.875,971.25
20346,435.375,454.875
20346,898.5,837.75
20346,388.875,978.0
20346,1740.0,419.25
20346,852.0,531.0
20346,814.5,861.0
20346,117.3515625,975.0
20349,1268.25,717.0
20349,504.75,843.0
20349,1497.75,660.0
20349,291.375,967.5
20349,647.25,508.875
20349,925.5,506.625
20349,832.5,859.5
20349,740.25,579.75
20349,907.5,832.5
20349,443.25,449.625
20352,1305.0,699.0
20352,1506.75,659.25
20352,641.25,510.0
20352,508.875,842.25
20352,921.0,508.5
20352,1767.0,973.5
20352,933.75,819.0
20355,1324.5,705.75
20355,1540.5,656.25
20355,523.125,819.0
20355,637.5,520.125
20355,279.9375,960.0
20355,1767.0,973.5
20355,911.25,523.875
20358,1344.75,720.75
20358,1569.0,653.25
20358,888.0,601.5
20358,516.375,790.5
20358,904.5,535.125
20358,1761.0,975.0
20358,918.0,865.5
20358,270.375,960.0
20358,918.75,827.25
20361,1365.0,731.25
20361,1582.5,658.5
20361,801.75,521.625
20361,537.75,807.75
20361,940.5,852.75
20361,1749.0,972.0
20361,888.0,600.0
20361,897.0,865.5
20361,718.875,579.75
20361,259.5,957.0
20361,1878.0,969.0
20361,354.0,969.0
20364,1377.0,731.25
20364,1602.0,659.25
20364,943.5,857.25
20364,546.0,838.5
20364,801.75,546.0
20364,711.0,574.5
20364,1734.0,971.25
20364,898.5,534.0
20364,249.75,957.0
20367,1603.5,661.5
20367,1406.25,738.75
20367,801.0,551.25
20367,552.75,846.0
20367,1866.0,972.0
20367,1731.0,970.5
20367,681.0,559.5
20367,237.1875,955.5
20367,894.0,543.75
20367,873.75,866.25
20370,555.75,844.5
20370,669.0,561.0
20370,1717.5,972.0
20370,799.5,537.0
20370,1851.0,973.5
20370,1473.0,725.25
20370,223.6875,953.25
20370,1615.5,669.75
20373,1491.75,725.25
20373,666.75,640.5
20373,1675.5,661.875
20373,569.25,843.0
20373,1710.0,972.0
20373,1839.0,970.5
20373,212.4375,952.5
20373,801.75,535.5
20373,852.0,865.5
20373,308.0625,969.75
20376,1513.5,734.25
20376,1695.0,972.75
20376,199.125,951.0
20376,582.375,838.5
20376,1696.5,663.75
20376,1830.0,973.5
20376,916.5,609.75
20376,835.5,545.625
20376,843.0,867.75
20376,1107.75,862.5
20379,852.75,537.75
20379,651.0,636.375
20379,1686.0,972.75
20379,189.09375,951.0
20379,595.875,828.75
20379,922.5,608.25
20379,1816.5,979.5
20379,1719.0,665.625
20379,1063.5,850.5
20379,1155.75,858.0
20379,829.5,867.0
20379,1515.0,973.5
20379,737.25,492.75
20379,1581.0,735.75
20382,927.0,609.75
20382,865.5,527.25
20382,597.75,858.75
20382,1674.0,973.5
20382,175.3125,949.5
20382,1803.0,976.5
20382,1239.0,803.25
20382,1893.0,972.0
