frame,evaluated,status,calibration_provenance,emitted_player_rows,camera_lock_id,fresh_solve_count,drift_residual_px,drift_evidence_count
288,True,emitted_players,solved,2,11,1,5.288372039794922,4
289,True,calibration_unavailable,unavailable,0,11,1,,0
290,True,emitted_players,solved,2,11,2,0.9029865264892578,4
291,True,emitted_players,solved,2,11,3,1.837698221206665,4
292,True,emitted_players,camera_lock_drift_checked,2,11,3,1.0707163512706757,6
293,True,emitted_players,camera_lock_drift_checked,2,11,3,1.79164719581604,6
294,True,emitted_players,solved,2,11,4,2.1039090156555176,4
295,True,emitted_players,solved,2,11,5,1.9302418231964111,4
296,True,emitted_players,camera_lock_drift_checked,2,11,5,1.0575999319553375,6
297,True,emitted_players,camera_lock_drift_checked,2,11,5,2.5327869653701782,6
298,True,emitted_players,solved,2,11,6,2.6744344234466553,4
299,True,emitted_players,solved,2,11,7,1.8480231761932373,4
300,True,emitted_players,solved,2,11,8,2.3678479194641113,4
