frame_key,section_id,prediction,recomputed_prediction,court_probability,recomputed_court_probability,margin,top_two_margin,legacy_margin_reproduces,prediction_reproduces,pool
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:1235,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000054859,0.000054859,-0.968317803,0.953864089,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:1853,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000693681,0.000693681,-0.730611852,0.660065652,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:2471,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.172738066,0.172738066,-0.642111244,0.530264299,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:3089,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.142738186,0.142738186,-0.654669962,0.581874618,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:3707,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000997761,0.000997761,-0.899300253,0.868743348,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:4324,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.241986039,0.241986039,-0.601529844,0.400051364,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:4942,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000004688,0.000004688,-0.187176222,0.571347085,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:5560,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000000156,0.000000156,-0.000555373,0.994658078,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:6178,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000002049,0.000002049,-0.927637780,0.891786610,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:6796,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000577869,0.000577869,-0.934889759,0.915963440,0,1,screen_ticks
4bf0387f7cc4641c38fe031fe544ee5f5f2b6822b55e93ad8319c23ed28f04cb:basketball__fiba-fyp4VsE-8Fc_s90:7414,basketball__fiba-fyp4VsE-8Fc_s90,NON_COURT,NON_COURT,0.000149817,0.000149817,-0.951507831,0.948552479,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:299,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000002649,0.000002649,0.002435481,0.994226798,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:599,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.001418272,0.001418272,0.010201474,0.977926855,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:899,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000283239,0.000283239,-0.998652874,0.998652874,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1199,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000002251,0.000002251,-0.999952703,0.999952703,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1499,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000549545,0.000549545,-0.997046875,0.997046875,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:1799,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000353786,0.000353786,-0.998396014,0.998396014,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2099,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.004062284,0.004062284,-0.233693469,0.404736967,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2399,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000147314,0.000147314,-0.001020256,0.963410463,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2699,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000006069,0.000006069,-0.980274547,0.962451213,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:2999,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000003779,0.000003779,-0.999157418,0.999157418,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3299,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000004270,0.000004270,-0.984416401,0.977416339,0,1,screen_ticks
5e9e47c913e7457df4c1770d276aa233d5e0b26c19fc5fdb064dc29c04acb572:basketball__fiba-tZeqmc_-_sA_s6365:3599,basketball__fiba-tZeqmc_-_sA_s6365,NON_COURT,NON_COURT,0.000003005,0.000003005,-0.989680515,0.985807486,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:311,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.000066207,0.000066207,-0.835439558,0.690915356,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:623,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.000188199,0.000188199,-0.132826601,0.694894273,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:934,basketball__fiba-tZeqmc_-_sA_s90,ABSTAIN,ABSTAIN,0.000031552,0.000031552,-0.347595546,0.295772087,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1246,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.015836750,0.015836750,0.005542166,0.962484438,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1557,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.000023828,0.000023828,-0.988687943,0.981021324,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:1869,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.000039590,0.000039590,-0.970400560,0.946582847,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2180,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.002098861,0.002098861,-0.835674490,0.725012881,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2492,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.000032406,0.000032406,-0.984020979,0.975837756,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:2803,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.000147992,0.000147992,-0.995448556,0.995448556,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3115,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.000005905,0.000005905,-0.983298955,0.970211833,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3426,basketball__fiba-tZeqmc_-_sA_s90,NON_COURT,NON_COURT,0.117207161,0.117207161,0.052740660,0.582000125,0,1,screen_ticks
9747eab9c97bb3d6367ee269cd242b6ff7c92b870d27ff91e6ec612cb30ecb50:basketball__fiba-tZeqmc_-_sA_s90:3738,basketball__fiba-tZeqmc_-_sA_s90,ABSTAIN,ABSTAIN,0.364965326,0.364965326,0.146303445,0.096401975,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:304,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000011021,0.000011021,-0.995339905,0.995339905,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:609,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000001615,0.000001615,-0.990347409,0.984872861,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:913,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000019418,0.000019418,-0.985906308,0.982725867,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1218,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000010483,0.000010483,-0.996524778,0.996524778,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1523,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000008224,0.000008224,-0.995437648,0.995437648,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:1827,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000002654,0.000002654,-0.985605995,0.976988248,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:2132,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000013876,0.000013876,-0.988250220,0.983647601,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:2436,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000008634,0.000008634,-0.995232973,0.995232973,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:2741,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000005601,0.000005601,-0.992937140,0.992937140,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:3046,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000002751,0.000002751,-0.982121654,0.971763463,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:3350,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000005160,0.000005160,-0.967468265,0.948433721,0,1,screen_ticks
0bb70000aaabbfd72a3508c399577d4281737022d9dcc42809f6ef178a9b2b46:nba__RIrGQJ_jsGQ_s6690:3655,nba__RIrGQJ_jsGQ_s6690,NON_COURT,NON_COURT,0.000009121,0.000009121,-0.991852218,0.991852218,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:625,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.994636930,0.994636930,0.001174205,0.991396711,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1251,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.985516708,0.985516708,-0.002701929,0.977110238,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:1877,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.999033997,0.999033997,0.000344974,0.998384418,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:2503,nba__pPHOlLVyjQc_s1603,NON_COURT,NON_COURT,0.000000191,0.000000191,0.000643450,0.995684817,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3129,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.999926645,0.999926645,0.000063808,0.999858161,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:3755,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.854860463,0.854860463,-0.055522747,0.755152189,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:4381,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.996140598,0.996140598,0.003419305,0.992546775,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5007,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.997807547,0.997807547,0.001589616,0.995921181,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:5633,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.995977448,0.995977448,0.002504679,0.992744232,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6259,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.999963525,0.999963525,0.000027423,0.999931615,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:6885,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.983756824,0.983756824,0.007347382,0.972863613,0,1,screen_ticks
5bc76ecbd99e6f48104661b9695c4683b133542ef51fb04201b34f1d329b0e11:nba__pPHOlLVyjQc_s1603:7511,nba__pPHOlLVyjQc_s1603,COURT,COURT,0.986236690,0.986236690,-0.002021178,0.978363472,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:312,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.999858372,0.999858372,0.000050144,0.999762520,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:624,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.999021250,0.999021250,-0.000094092,0.998485836,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:936,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.999182252,0.999182252,-0.000051554,0.998750732,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1249,ncaa_basketball__QXFM3hlaDAk_s1440,NON_COURT,NON_COURT,0.000144413,0.000144413,0.015857907,0.865579248,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1561,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.999107416,0.999107416,0.000218643,0.998553979,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:1873,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.999454269,0.999454269,0.000242866,0.999061785,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2186,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.998613809,0.998613809,0.000319952,0.997774038,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2498,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.999829117,0.999829117,0.000100772,0.999693566,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:2810,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.999591952,0.999591952,0.000231908,0.999274248,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3123,ncaa_basketball__QXFM3hlaDAk_s1440,NON_COURT,NON_COURT,0.000000017,0.000000017,0.000305234,0.999179391,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3435,ncaa_basketball__QXFM3hlaDAk_s1440,NON_COURT,NON_COURT,0.000008229,0.000008229,-0.929380248,0.867900703,0,1,screen_ticks
ef3549084989a0e8eda7876b4687f5ca5a0cf3bfb93e7c53687ea38178d9e16f:ncaa_basketball__QXFM3hlaDAk_s1440:3747,ncaa_basketball__QXFM3hlaDAk_s1440,COURT,COURT,0.998857673,0.998857673,0.000492951,0.998043917,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:300,ncaa_basketball__QXFM3hlaDAk_s155,NON_COURT,NON_COURT,0.000000055,0.000000055,0.000870436,0.995440783,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:601,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999937644,0.999937644,0.000059500,0.999877077,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:902,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.998711159,0.998711159,0.000613877,0.997779835,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:1203,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999941326,0.999941326,0.000044403,0.999889857,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:1503,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999965452,0.999965452,0.000032797,0.999931800,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:1804,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999574411,0.999574411,0.000331981,0.999195922,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:2105,ncaa_basketball__QXFM3hlaDAk_s155,NON_COURT,NON_COURT,0.000001487,0.000001487,0.004126749,0.945943882,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:2406,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999714640,0.999714640,0.000117131,0.999514288,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:2706,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999862050,0.999862050,0.000110037,0.999738366,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:3007,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999860217,0.999860217,0.000132402,0.999724188,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:3308,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999918715,0.999918715,0.000050409,0.999852899,0,1,screen_ticks
88677dc0131856d8bf8c747a3569b695d0eacb9096a081fb8e8e66dd5bd9ed3f:ncaa_basketball__QXFM3hlaDAk_s155:3609,ncaa_basketball__QXFM3hlaDAk_s155,COURT,COURT,0.999100978,0.999100978,0.000420995,0.998441282,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:311,ncaa_basketball__QXFM3hlaDAk_s2725,COURT,COURT,0.879081795,0.879081795,-0.069819068,0.783973321,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:623,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000002121,0.000002121,0.001007304,0.996483133,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:934,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000009606,0.000009606,0.001121699,0.997695267,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:1246,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000292998,0.000292998,0.010939031,0.976829585,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:1557,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000027445,0.000027445,-0.699897719,0.454708301,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:1869,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000005961,0.000005961,-0.224675833,0.500505767,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:2180,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000006911,0.000006911,-0.999775274,0.999775274,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:2492,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000023301,0.000023301,-0.999004008,0.999004008,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:2803,ncaa_basketball__QXFM3hlaDAk_s2725,ABSTAIN,ABSTAIN,0.000000733,0.000000733,-0.462909636,0.040440354,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:3115,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000001852,0.000001852,-0.707010502,0.475466245,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:3426,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000000438,0.000000438,-0.005511612,0.969775391,0,1,screen_ticks
89515505134f13b18d74e90879e0f7aa864e82d7c01b0321d73d3029580a4fdf:ncaa_basketball__QXFM3hlaDAk_s2725:3738,ncaa_basketball__QXFM3hlaDAk_s2725,NON_COURT,NON_COURT,0.000000000,0.000000000,0.000034556,0.999740834,0,1,screen_ticks
b6912360884070b3c5416070d66d6fe22442d7d951e118fb26100c10cda55f31:ncaa_basketball__QXFM3hlaDAk_s4010:310,ncaa_basketball__QXFM3hlaDAk_s4010,COURT,COURT,0.999896572,0.999896572,0.000062784,0.999813489,0,1,screen_ticks
b6912360884070b3c5416070d66d6fe22442d7d951e118fb26100c10cda55f31:ncaa_basketball__QXFM3hlaDAk_s4010:621,ncaa_basketball__QXFM3hlaDAk_s4010,NON_COURT,NON_COURT,0.000020524,0.000020524,-0.002437697,0.973273651,0,1,screen_ticks
b6912360884070b3c5416070d66d6fe22442d7d951e118fb26100c10cda55f31:ncaa_basketball__QXFM3hlaDAk_s4010:932,ncaa_basketball__QXFM3hlaDAk_s4010,COURT,COURT,0.999856797,0.999856797,0.000103691,0.999733420,0,1,screen_ticks
