frame_key,section_id,frame_index,stroke_id,side,family,n_supports,length_px
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,29ca23657b70e8b7,VALIDATION,0,87,512.1112
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,2b7e04bd95ab438c,VALIDATION,7,13,69.8554
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,2c86c84f6c561662,VALIDATION,0,165,979.0603
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,2f5a8026379d7f50,VALIDATION,1,16,86.3492
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,3091b4707b7d8797,VALIDATION,0,190,1130.4639
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,32b150ef8f484ff1,FIT,8,9,45.3913
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,3776e591e8676aa0,VALIDATION,0,10,48.7118
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,39f6e8ddeed5a0a4,VALIDATION,0,152,901.1272
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,3aa644604f8b8436,VALIDATION,9,10,49.6732
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,3d1865c60a6e0cc2,FIT,0,21,118.5608
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,3d8ebe080a45428a,FIT,0,31,175.3047
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4388dc45209fdbfa,FIT,0,205,1223.9304
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4830d1adda7d7074,VALIDATION,6,10,53.9062
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4b5168088777f273,VALIDATION,5,10,53.1356
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4b825e18c0ad9797,FIT,6,9,43.8703
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4bbdf2e6210dc91b,FIT,0,37,210.274
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4bc398e63f52c600,FIT,0,177,1052.3609
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4c1ac593c95707da,VALIDATION,7,13,68.0016
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4c921a0264d2a95d,FIT,6,9,47.5107
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,4de34a4cc696aadd,FIT,0,158,938.2437
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,502bb38592a72026,FIT,0,83,490.6214
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,509c7f3d5ce691c8,FIT,6,14,75.0367
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,51324c759a98334b,FIT,0,194,1153.1425
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,516f0b286e7971a3,VALIDATION,4,9,43.7307
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,517d9723b569c010,FIT,7,44,253.0215
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,522d7e1065b971af,FIT,0,11,57.8246
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,582e56dcb3deb638,FIT,6,103,609.2192
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,5dc78bd578bc8da9,VALIDATION,1,8,41.4895
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,5e84c95dad3f0591,FIT,2,14,75.0056
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,609e7f3ecfa2ab87,FIT,0,38,217.6919
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,61cd467394b32c3e,FIT,0,9,44.1091
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,64e2186933a123c4,FIT,0,200,1193.7401
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,6681ee8cfe461655,FIT,0,73,428.0837
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,66d51b17eb3357c3,FIT,9,55,323.1925
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,6c948f9b3b2aae9a,FIT,0,98,576.4167
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,6f84a46762223d32,VALIDATION,3,18,98.4651
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,6f9b42912562f890,FIT,6,11,57.837
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,6fb14fdfee78836c,FIT,0,168,1001.2894
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,71aea1c3bd066923,FIT,6,20,113.6823
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,72ae16b3a9fd7f70,VALIDATION,11,151,895.6292
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,79cfd9f26b3aab3b,FIT,0,86,505.3276
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,7bf941a208df4193,FIT,0,177,1054.471
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,7cd9b3cccd0d632e,FIT,4,9,43.7246
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,7edd88896cedaedf,FIT,5,10,52.1449
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,818e9a2dce276e9e,FIT,0,201,1196.5031
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,81e79d578a34a552,FIT,9,18,100.8506
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,84e0fb9b65fa23b5,FIT,0,156,926.5101
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,851de9313005f5b5,VALIDATION,11,9,43.9637
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,86fae865926df8e6,VALIDATION,3,8,40.6948
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,8a82227f8088caa6,FIT,0,36,208.7503
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,8bca6f0171b1e766,FIT,6,39,222.5186
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,8bee00ae74545b44,FIT,7,10,51.7854
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,8cd5d1e0568848aa,FIT,0,37,210.0552
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,8f87e0cb396a2815,FIT,1,9,46.2237
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,929b59eb7709565b,FIT,4,20,111.7522
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,9303c5f6e134919b,FIT,7,12,60.4061
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,96c3c27976bd4c5b,FIT,0,175,1038.3939
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,97202703679e450f,FIT,3,8,41.5511
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,972f73b863992e6e,FIT,11,189,1127.2674
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,9743425bbbd22b5c,FIT,0,87,514.7647
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,98251b5919c94a46,FIT,0,9,46.3175
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,9d14fa3e79273943,FIT,0,33,191.5552
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,9d3860dfaa64b75c,FIT,11,127,751.5804
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,9ef9bdf05cb70f13,FIT,0,215,1280.3263
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,a08bc93db742ac80,FIT,0,160,950.0164
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,a0a1eaeae9e72a0b,FIT,0,166,985.3203
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,a10f84cee33fe56e,FIT,3,9,42.5661
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,a34ddc8e86e0ff73,FIT,0,37,215.0011
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,a5a4ad139f2d5bf4,FIT,6,15,78.8654
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,a710e173f7ce30d6,FIT,10,11,58.0616
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,aa13d56e96e821e1,FIT,0,103,610.3309
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,aa1d53f01dd9ac1c,FIT,0,153,910.4792
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,ad78d28f528419c4,FIT,0,56,325.1247
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,aed9db012a36e2a4,FIT,6,18,96.7747
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,b04d1f8ce286afa3,FIT,0,35,202.8628
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,b661d1d5c1d4fcaf,FIT,10,11,55.4052
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,b6e2c4ccdfaf7a4a,FIT,11,189,1122.9956
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,b7174e01097a3428,FIT,0,121,715.9165
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,b71af1d32b394392,FIT,0,163,971.2676
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,be55f272484a17bf,FIT,6,8,40.1027
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,bf0734e18d9bbd13,FIT,0,12,64.0531
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c10b9842b2f2fcbb,FIT,7,9,44.2566
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c172b0a952eecd1b,FIT,6,9,45.0165
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c1bccdba100b15a1,FIT,6,14,77.5549
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c3462f1a60123d80,FIT,5,17,90.2928
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c51e42c48a9bacd6,FIT,0,196,1166.2454
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c603988910808303,FIT,6,13,67.363
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c7f2e7b117c79418,FIT,11,66,387.3983
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,c8fb823b562c926a,FIT,6,16,85.0891
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,ca415995a560162e,FIT,0,38,217.4983
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,cd5a6f5e7ca2dd22,FIT,4,10,50.9525
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,cd73a415ab3e785d,FIT,3,61,357.1669
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,cd82ae49def93162,FIT,9,9,45.8637
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,cf841275c1784f5c,FIT,0,65,378.1768
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,d01cdd9042f44ea4,FIT,6,10,50.3808
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,d0614b7d0638253d,FIT,2,44,257.206
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,d0e110a5f4013e7e,FIT,1,40,230.3321
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,d1c1a172afc3df54,FIT,0,206,1228.7529
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,d1ddb1a69cac3f68,FIT,10,8,40.3385
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,d5604b31aaf7ea87,FIT,0,23,129.1959
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,dc124347932eda66,FIT,1,22,124.7994
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,de40eae9c57bbbe2,FIT,0,29,167.5
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,ded688656bfa0360,FIT,0,12,62.5457
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,e0db53cdead5c291,FIT,0,196,1164.3751
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,e0f16d92c9002bd3,FIT,0,32,182.5076
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,e3f8118f98d0a81e,FIT,0,31,176.2667
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,e61aa59c0ec54cbd,FIT,11,48,276.4716
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,ed19b43bedb50f47,FIT,5,17,92.4607
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,ed21737f24f09f0b,FIT,0,110,648.329
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,f0c020c314c3cb76,FIT,1,10,53.4312
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,f27283da5b98098b,FIT,0,16,84.3408
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,f638c929663ed975,FIT,7,8,40.9824
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,f63d6844820f71ca,FIT,0,183,1089.1652
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,f652c890ee183470,FIT,0,38,216.3402
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:258,basketball__euroleague-a_GxgklBtEs_s2783,258,f948e0927c32dc7e,FIT,3,10,48.0188
07815c5bfed011575e3fe4d88a2dc1888644e29c33fbc427a5a203c0e0693a95:basketball__euroleague-a_GxgklBtEs_s2783:387,basketball__euroleague-a_GxgklBtEs_s2783,387,0017e0aa757bb582,VALIDATION,3,25,142.4312
