frame_key,section_id,game_id,frame_index,source_sha256,raw_state,raw_reason,raw_forward_median_px,raw_inverse_median_px,presence_prediction,selection_status,orientation_status,selection_margin,winner_objective_j,runner_up_objective_j,validation_status,forward_median_px,inverse_median_px,n_strokes,n_fit_strokes,n_val_strokes,n_val_families,n_val_points,n_template_inframe,n_template_penalty,candidate_hypotheses_count,deduplicated_symmetry_images_count,seconds
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2054,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2054,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,15.6943,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.024360417,0.585696503,0.571428692,REFUSED,22.92,64.0,138,100,38,11,2911,398,0,61420,39340,50.417
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2120,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2120,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,5.1893,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.007965367,0.635675402,0.630612014,REFUSED,6.0179,64.0,114,82,32,12,3094,398,0,92808,72495,61.567
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2186,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2186,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,13.7843,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.0113536,0.54085629,0.534715624,REFUSED,9.4868,64.0,132,94,38,10,3328,398,0,101024,25007,92.844
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2252,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2252,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,7.5136,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.017938924,0.694155286,0.681702887,REFUSED,8.0543,64.0,138,98,40,12,3186,398,0,121888,36196,78.222
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2319,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2319,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,8.0543,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.562926556,,REFUSED,8.0543,64.0,138,100,38,10,3032,398,0,109748,36183,61.939
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2385,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2385,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,14.27935,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.012155643,0.532694754,0.526219507,REFUSED,22.252899,64.0,129,92,37,11,3268,398,0,116060,32721,81.293
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2451,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2451,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,28.5236,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.002143278,0.676518886,0.675068918,REFUSED,30.496799,64.0,126,89,37,11,2476,398,0,101540,116625,67.447
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2517,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2517,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,17.063601,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.00346746,0.615614925,0.613480304,REFUSED,17.33395,64.0,109,79,30,10,2420,398,0,92848,91854,76.978
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2584,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2584,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,15.6943,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.036555229,0.498866249,0.480630079,REFUSED,13.37,64.0,102,73,29,10,3022,398,0,95384,31890,55.477
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2650,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2650,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,10.3786,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.005717801,0.518287352,0.515323888,REFUSED,17.126801,64.0,120,86,34,12,2723,398,0,101428,21910,68.792
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2716,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2716,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,12.3518,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.000683025,0.541324558,0.54095482,REFUSED,12.8293,64.0,141,101,40,12,2970,398,0,77348,23767,54.703
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2783,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2783,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,14.7393,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.662455957,,REFUSED,12.8293,64.0,149,108,41,11,3071,398,0,105420,42379,62.95
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2849,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2849,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,27.154299,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.021429691,0.353704788,0.346125004,REFUSED,26.775101,64.0,104,73,31,12,1215,398,0,86896,264,35.84
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2915,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2915,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,19.514299,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.099056433,0.436387987,0.393160949,REFUSED,19.1,64.0,109,76,33,12,769,398,0,79860,1399,41.489
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:2981,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,2981,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,14.1986,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.079103971,0.508713535,0.468472275,REFUSED,13.7843,64.0,104,74,30,12,2206,398,0,95044,2152,51.327
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3048,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3048,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,14.2618,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.033882945,0.393697537,0.380357905,REFUSED,30.974298,64.0,108,76,32,12,1447,398,0,106304,279,48.98
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3114,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3114,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,57.300049,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.005766384,0.486714349,0.483907767,REFUSED,57.714348,64.0,111,77,34,12,1336,398,0,90576,560,59.347
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3180,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3180,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,20.2516,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.111913541,0.383945944,0.340977194,REFUSED,20.216499,64.0,98,68,30,12,1209,398,0,100424,62,47.065
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3246,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3246,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,18.755901,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.081336133,0.352131983,0.323490929,REFUSED,18.3416,64.0,95,68,27,12,1015,364,34,112048,73,59.859
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3313,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3313,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,31.079609,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.005506304,0.33069277,0.328871876,REFUSED,23.846902,64.0,97,69,28,11,1090,398,0,99364,186,47.353
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3379,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3379,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,28.783401,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.030041239,0.390943824,0.379199387,REFUSED,28.783401,64.0,103,73,30,12,1105,398,0,110352,322,48.268
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3445,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3445,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,11.9094,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.001720175,0.344299623,0.343707367,REFUSED,26.413454,64.0,95,66,29,11,1125,392,6,111560,42,46.504
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3511,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3511,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,42.434319,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.044126806,0.333070956,0.318373599,REFUSED,43.38932,64.0,103,73,30,12,1260,314,84,60636,32,35.665
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3578,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3578,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,no_valid_h,nan,nan,COURT,REFUSED_MARGIN,UNKNOWN,0.038970352,0.31020984,0.298120853,REFUSED,10.6033,64.0,101,71,30,12,1124,398,0,100992,4,40.357
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3644,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3644,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,63.444359,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.03956619,0.427297813,0.410391266,REFUSED,16.558001,64.0,105,75,30,12,985,372,26,74280,639,40.597
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3710,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3710,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,15.1887,64.0,COURT,REFUSED_VALIDATION,UNKNOWN,0.186948371,0.40378237,0.328295914,REFUSED,30.458158,64.0,92,65,27,12,1004,398,0,104296,246,43.448
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3776,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3776,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,31.388599,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.004689445,0.410427611,0.408502933,REFUSED,33.298601,64.0,86,60,26,12,480,347,51,63940,2215,44.433
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3843,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3843,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,REFUSED,heldout_residual,19.451099,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.036532722,0.448024194,0.431656651,REFUSED,11.8743,64.0,139,99,40,12,2261,398,0,107188,616,54.464
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3909,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3909,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,DECODE_FAILED,,,,,,,,,,DECODE_FAILED,,,,,,,,,,,,
82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327:ncaa_basketball__UzaYBYy3GZg_s155:3975,ncaa_basketball__UzaYBYy3GZg_s155,ncaa_basketball__UzaYBYy3GZg,3975,82abeb0de4c8a10b5e6397e188b1626ab86bf988a281707d21dd1b78c35e4327,DECODE_FAILED,,,,,,,,,,DECODE_FAILED,,,,,,,,,,,,
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:66,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,66,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,11.3336,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.0626961,0.478646743,0.448637459,REFUSED,11.7479,64.0,164,116,48,12,2410,398,0,88572,3110,46.952
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:132,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,132,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,7.64,48.88052,COURT,REFUSED_MARGIN,UNKNOWN,0.030477343,0.427780075,0.414742475,REFUSED,6.9729,64.0,89,61,28,11,1617,346,52,106328,152,45.293
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:198,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,198,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,6.1443,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.045633886,0.515383888,0.491864918,REFUSED,5.1893,64.0,127,92,35,11,1731,360,38,85328,8163,50.316
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:265,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,265,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,no_valid_h,nan,nan,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.005570836,0.381374647,0.379250071,REFUSED,11.3968,64.0,131,93,38,11,1301,398,0,67848,19,37.528
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:331,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,331,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,9.7115,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.036830483,0.369777469,0.356158386,REFUSED,26.413454,64.0,143,102,41,12,1483,324,74,85812,52,52.409
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:397,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,397,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,11.9094,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.05389651,0.471207739,0.445811286,REFUSED,6.28825,64.0,108,75,33,12,1134,312,86,113740,177,76.736
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:464,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,464,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,19.279051,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.094059053,0.395221576,0.358047409,REFUSED,13.2436,64.0,158,116,42,12,1820,398,0,113136,1246,48.101
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:530,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,530,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,31.802898,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.103021497,0.344175329,0.308717871,REFUSED,31.802898,64.0,118,84,34,11,963,398,0,84288,8,37.783
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:596,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,596,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,28.109299,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.087054078,0.356645632,0.325598175,REFUSED,32.343597,64.0,96,68,28,12,844,398,0,97636,86,47.605
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:663,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,663,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,20.8204,64.0,NON_COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.329598508,,REFUSED,20.8836,64.0,175,125,50,12,1432,316,82,95912,88,50.656
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:729,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,729,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,30.019299,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.003035444,0.355720712,0.354640942,REFUSED,30.019299,64.0,183,135,48,12,1830,398,0,101756,38,45.346
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:795,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,795,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,29.3522,64.0,NON_COURT,REFUSED_VALIDATION,UNKNOWN,0.160653212,0.313792665,0.263380865,REFUSED,25.61295,64.0,111,79,32,12,656,398,0,107060,122,48.953
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:862,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,862,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,27.568602,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.006997873,0.3546802,0.352198193,REFUSED,27.603703,64.0,125,90,35,11,985,398,0,111828,28,46.904
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:928,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,928,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,15.99975,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.026151455,0.390954943,0.380730902,REFUSED,19.514299,64.0,119,85,34,12,1386,398,0,95456,728,48.56
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:994,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,994,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,34.358908,64.0,NON_COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.271953774,,REFUSED,34.1623,64.0,98,70,28,11,881,304,94,91012,4,37.319
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:1061,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,1061,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,41.893616,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.036938308,0.456898675,0.440021611,REFUSED,19.8022,64.0,103,72,31,12,1085,398,0,83172,3261,34.587
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:1127,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,1127,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,6.28825,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.007210101,0.540041209,0.536147458,REFUSED,6.1443,64.0,131,93,38,11,2870,398,0,78168,22826,48.066
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:1193,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,1193,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,13.32435,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.004821371,0.64323847,0.640137179,REFUSED,12.8293,64.0,138,98,40,12,2607,398,0,91256,53137,56.071
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:1260,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,1260,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,3.96395,64.0,COURT,NO_DISTINCT_RUNNER_UP,UNKNOWN,,0.659090818,,REFUSED,4.1711,64.0,142,103,39,10,2325,394,4,79232,27242,54.746
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:1326,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,1326,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,23.334299,64.0,COURT,REFUSED_MARGIN,UNKNOWN,0.035288171,0.560565546,0.540784213,REFUSED,12.84685,64.0,161,118,43,10,2513,398,0,102032,9803,61.001
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:1392,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,1392,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,17.6043,64.0,ABSTAIN,REFUSED_MARGIN,UNKNOWN,0.002793813,0.615614273,0.613894362,REFUSED,17.6043,64.0,124,88,36,10,2513,398,0,96632,60090,52.237
f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c:ncaa_basketball__UzaYBYy3GZg_s4019:1459,ncaa_basketball__UzaYBYy3GZg_s4019,ncaa_basketball__UzaYBYy3GZg,1459,f17f87263665f21889ab7a440bc8b502ec61d842bf6e56d8b9955c4295eeb40c,REFUSED,heldout_residual,34.271154,64.0,NON_COURT,REFUSED_MARGIN,UNKNOWN,0.021579483,0.398641078,0.39003861,REFUSED,26.6768,64.0,134,96,38,11,2163,398,0,111680,222,47.204
