game_id,state_ts,kalshi_asof_ts,traded_any,trade_count_60s,outcome,n_evaluator_records,p_recal_null,p_candidate,loss_recal_null,loss_candidate,improvement
401859963,2026-06-04T01:02:06.000001+00:00,2026-06-04T01:02:00+00:00,1,2,0,7,0.6789861657545913,0.45480551666489816,0.46102221328612125,0.20684805798882497,0.25417415529729626
401859963,2026-06-04T01:03:05.000001+00:00,2026-06-04T01:03:00+00:00,1,2,0,7,0.6789861657545913,0.45480551666489816,0.46102221328612125,0.20684805798882497,0.25417415529729626
401859963,2026-06-04T01:04:06.000001+00:00,2026-06-04T01:04:00+00:00,1,2,0,7,0.6789861657545913,0.45480551666489816,0.46102221328612125,0.20684805798882497,0.25417415529729626
401859963,2026-06-04T01:05:05.000001+00:00,2026-06-04T01:05:00+00:00,1,2,0,7,0.6789861657545913,0.45480551666489816,0.46102221328612125,0.20684805798882497,0.25417415529729626
401859963,2026-06-04T01:06:06.000001+00:00,2026-06-04T01:06:00+00:00,1,2,0,7,0.6789861657545913,0.45480551666489816,0.46102221328612125,0.20684805798882497,0.25417415529729626
401859963,2026-06-04T01:07:18.000001+00:00,2026-06-04T01:07:00+00:00,1,2,0,7,0.7482980594376929,0.4794370203304495,0.559949985758217,0.22985985646333984,0.33009012929487713
401859963,2026-06-04T01:08:05.000001+00:00,2026-06-04T01:08:00+00:00,1,2,0,7,0.7825886819164801,0.4931976204636611,0.6124450450637737,0.24324389283101752,0.3692011522327562
401859963,2026-06-04T01:09:06.000001+00:00,2026-06-04T01:09:00+00:00,1,2,0,7,0.7939346317161735,0.49806335581109284,0.6303321994382961,0.24806710640180726,0.3822650930364888
401859963,2026-06-04T01:10:04.000001+00:00,2026-06-04T01:10:00+00:00,1,2,0,7,0.7825886819164801,0.4931976204636611,0.6124450450637737,0.24324389283101752,0.3692011522327562
401859963,2026-06-04T01:11:07.000001+00:00,2026-06-04T01:11:00+00:00,1,2,0,7,0.7939346317161735,0.49806335581109284,0.6303321994382961,0.24806710640180726,0.3822650930364888
401859963,2026-06-04T01:12:05.000001+00:00,2026-06-04T01:12:00+00:00,1,2,0,7,0.7825886819164801,0.4931976204636611,0.6124450450637737,0.24324389283101752,0.3692011522327562
401859963,2026-06-04T01:13:06.000001+00:00,2026-06-04T01:13:00+00:00,1,2,0,7,0.7825886819164801,0.4931976204636611,0.6124450450637737,0.24324389283101752,0.3692011522327562
401859963,2026-06-04T01:14:04.000001+00:00,2026-06-04T01:14:00+00:00,1,2,0,7,0.7939346317161735,0.49806335581109284,0.6303321994382961,0.24806710640180726,0.3822650930364888
401859963,2026-06-04T01:15:04.000001+00:00,2026-06-04T01:15:00+00:00,1,2,0,7,0.7939346317161735,0.49806335581109284,0.6303321994382961,0.24806710640180726,0.3822650930364888
401859963,2026-06-04T01:16:20.000001+00:00,2026-06-04T01:16:00+00:00,1,2,0,7,0.8052298414041666,0.503090510339542,0.6483950974877793,0.2531000615937008,0.39529503589407855
401859963,2026-06-04T01:17:19.000001+00:00,2026-06-04T01:17:00+00:00,1,2,0,7,0.7482980594376929,0.4794370203304495,0.559949985758217,0.22985985646333984,0.33009012929487713
401859963,2026-06-04T01:18:05.000001+00:00,2026-06-04T01:18:00+00:00,1,2,0,7,0.7137263281834062,0.4667118153656632,0.5094052715421673,0.21781991860191288,0.29158535294025445
401859963,2026-06-04T01:19:05.000001+00:00,2026-06-04T01:19:00+00:00,1,2,0,7,0.7021598193369102,0.4626609757252228,0.49302841189124236,0.2140551784590152,0.27897323343222713
401859963,2026-06-04T01:20:06.000001+00:00,2026-06-04T01:20:00+00:00,1,2,0,7,0.7021598193369102,0.4626609757252228,0.49302841189124236,0.2140551784590152,0.27897323343222713
401859963,2026-06-04T01:21:19.000001+00:00,2026-06-04T01:21:00+00:00,1,2,0,7,0.6905785337381439,0.45869418862341427,0.4768987112599248,0.21040035867689236,0.26649835258303245
401859963,2026-06-04T01:22:05.000001+00:00,2026-06-04T01:22:00+00:00,1,2,0,7,0.6789861657545913,0.45480551666489816,0.46102221328612125,0.20684805798882497,0.25417415529729626
401859963,2026-06-04T01:23:04.000001+00:00,2026-06-04T01:23:00+00:00,1,2,0,7,0.6557823200897709,0.4472411843421541,0.4300504513423227,0.20002467697177267,0.23002577437055005
